name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,start_date,event_results,source_file
Ovchinnikov Evgeny,RUS,1,,UIAA Worldcup - Besancon (FRA) 1999,198,1999,Besancon,Lead,Men,1999-06-09,/api/v1/events/198/result/1,1999-06-09_Besancon_Lead_Men_no-round.csv
Petit François,FRA,2,,UIAA Worldcup - Besancon (FRA) 1999,198,1999,Besancon,Lead,Men,1999-06-09,/api/v1/events/198/result/1,1999-06-09_Besancon_Lead_Men_no-round.csv
Caude David,FRA,3,,UIAA Worldcup - Besancon (FRA) 1999,198,1999,Besancon,Lead,Men,1999-06-09,/api/v1/events/198/result/1,1999-06-09_Besancon_Lead_Men_no-round.csv
Legrand François,FRA,4,,UIAA Worldcup - Besancon (FRA) 1999,198,1999,Besancon,Lead,Men,1999-06-09,/api/v1/events/198/result/1,1999-06-09_Besancon_Lead_Men_no-round.csv
ANDRADA JIMENEZ Daniel,ESP,5,,UIAA Worldcup - Besancon (FRA) 1999,198,1999,Besancon,Lead,Men,1999-06-09,/api/v1/events/198/result/1,1999-06-09_Besancon_Lead_Men_no-round.csv
Wandeler Simon,SUI,6,,UIAA Worldcup - Besancon (FRA) 1999,198,1999,Besancon,Lead,Men,1999-06-09,/api/v1/events/198/result/1,1999-06-09_Besancon_Lead_Men_no-round.csv
Koyamada Dai,JPN,7,,UIAA Worldcup - Besancon (FRA) 1999,198,1999,Besancon,Lead,Men,1999-06-09,/api/v1/events/198/result/1,1999-06-09_Besancon_Lead_Men_no-round.csv
Jandenand Damien,FRA,8,,UIAA Worldcup - Besancon (FRA) 1999,198,1999,Besancon,Lead,Men,1999-06-09,/api/v1/events/198/result/1,1999-06-09_Besancon_Lead_Men_no-round.csv
Bindhammer Andreas,GER,9,,UIAA Worldcup - Besancon (FRA) 1999,198,1999,Besancon,Lead,Men,1999-06-09,/api/v1/events/198/result/1,1999-06-09_Besancon_Lead_Men_no-round.csv
Hirayama Yuji,JPN,10,,UIAA Worldcup - Besancon (FRA) 1999,198,1999,Besancon,Lead,Men,1999-06-09,/api/v1/events/198/result/1,1999-06-09_Besancon_Lead_Men_no-round.csv
Oleksy Tomasz,POL,11,,UIAA Worldcup - Besancon (FRA) 1999,198,1999,Besancon,Lead,Men,1999-06-09,/api/v1/events/198/result/1,1999-06-09_Besancon_Lead_Men_no-round.csv
Petrenko Maksym,UKR,12,,UIAA Worldcup - Besancon (FRA) 1999,198,1999,Besancon,Lead,Men,1999-06-09,/api/v1/events/198/result/1,1999-06-09_Besancon_Lead_Men_no-round.csv
