name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,start_date,event_results
Bodet Stéphanie,FRA,1,,UIAA Worldcup - Chamonix (FRA) 1999,201,1999,Chamonix,Boulder,Women,1999-07-16,/api/v1/events/201/result/7
Choumilova Elena,RUS,2,,UIAA Worldcup - Chamonix (FRA) 1999,201,1999,Chamonix,Boulder,Women,1999-07-16,/api/v1/events/201/result/7
Bihr Isabelle,FRA,3,,UIAA Worldcup - Chamonix (FRA) 1999,201,1999,Chamonix,Boulder,Women,1999-07-16,/api/v1/events/201/result/7
Gronkiewicz-Marcisz Iwona,POL,4,,UIAA Worldcup - Chamonix (FRA) 1999,201,1999,Chamonix,Boulder,Women,1999-07-16,/api/v1/events/201/result/7
Levet Sandrine,FRA,5,,UIAA Worldcup - Chamonix (FRA) 1999,201,1999,Chamonix,Boulder,Women,1999-07-16,/api/v1/events/201/result/7
Chereshneva Venera,RUS,6,,UIAA Worldcup - Chamonix (FRA) 1999,201,1999,Chamonix,Boulder,Women,1999-07-16,/api/v1/events/201/result/7
Noel Lise,FRA,7,,UIAA Worldcup - Chamonix (FRA) 1999,201,1999,Chamonix,Boulder,Women,1999-07-16,/api/v1/events/201/result/7
Gouriou Gaelle,FRA,8,,UIAA Worldcup - Chamonix (FRA) 1999,201,1999,Chamonix,Boulder,Women,1999-07-16,/api/v1/events/201/result/7
Bibik Olga,RUS,9,,UIAA Worldcup - Chamonix (FRA) 1999,201,1999,Chamonix,Boulder,Women,1999-07-16,/api/v1/events/201/result/7
Minoret Chloé,FRA,10,,UIAA Worldcup - Chamonix (FRA) 1999,201,1999,Chamonix,Boulder,Women,1999-07-16,/api/v1/events/201/result/7
Martin Delphine,FRA,11,,UIAA Worldcup - Chamonix (FRA) 1999,201,1999,Chamonix,Boulder,Women,1999-07-16,/api/v1/events/201/result/7
Perlova Nataliya,UKR,12,,UIAA Worldcup - Chamonix (FRA) 1999,201,1999,Chamonix,Boulder,Women,1999-07-16,/api/v1/events/201/result/7
Ryepko Olena,UKR,13,,UIAA Worldcup - Chamonix (FRA) 1999,201,1999,Chamonix,Boulder,Women,1999-07-16,/api/v1/events/201/result/7
Bereciartu Urruzola Josune,ESP,14,,UIAA Worldcup - Chamonix (FRA) 1999,201,1999,Chamonix,Boulder,Women,1999-07-16,/api/v1/events/201/result/7
Kotasova-Kostruhova Vera,CZE,15,,UIAA Worldcup - Chamonix (FRA) 1999,201,1999,Chamonix,Boulder,Women,1999-07-16,/api/v1/events/201/result/7
Marchisio Stella,ITA,16,,UIAA Worldcup - Chamonix (FRA) 1999,201,1999,Chamonix,Boulder,Women,1999-07-16,/api/v1/events/201/result/7
