name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,start_date,event_results,source_file
Bereciartu Urruzola Josune,ESP,1,,UIAA Worldcup - Benasque (ESP) 1999,199,1999,Benasque,Boulder,Women,1999-07-02,/api/v1/events/199/result/7,1999-07-02_Benasque_Boulder_Women_no-round.csv
Levet Sandrine,FRA,2,,UIAA Worldcup - Benasque (ESP) 1999,199,1999,Benasque,Boulder,Women,1999-07-02,/api/v1/events/199/result/7,1999-07-02_Benasque_Boulder_Women_no-round.csv
Gouriou Gaelle,FRA,3,,UIAA Worldcup - Benasque (ESP) 1999,199,1999,Benasque,Boulder,Women,1999-07-02,/api/v1/events/199/result/7,1999-07-02_Benasque_Boulder_Women_no-round.csv
Gonzalez Cristina,ESP,4,,UIAA Worldcup - Benasque (ESP) 1999,199,1999,Benasque,Boulder,Women,1999-07-02,/api/v1/events/199/result/7,1999-07-02_Benasque_Boulder_Women_no-round.csv
Bihr Isabelle,FRA,5,,UIAA Worldcup - Benasque (ESP) 1999,199,1999,Benasque,Boulder,Women,1999-07-02,/api/v1/events/199/result/7,1999-07-02_Benasque_Boulder_Women_no-round.csv
Danion Juliette,FRA,6,,UIAA Worldcup - Benasque (ESP) 1999,199,1999,Benasque,Boulder,Women,1999-07-02,/api/v1/events/199/result/7,1999-07-02_Benasque_Boulder_Women_no-round.csv
Marchisio Stella,ITA,7,,UIAA Worldcup - Benasque (ESP) 1999,199,1999,Benasque,Boulder,Women,1999-07-02,/api/v1/events/199/result/7,1999-07-02_Benasque_Boulder_Women_no-round.csv
Minoret Chloé,FRA,8,,UIAA Worldcup - Benasque (ESP) 1999,199,1999,Benasque,Boulder,Women,1999-07-02,/api/v1/events/199/result/7,1999-07-02_Benasque_Boulder_Women_no-round.csv
Savic Romana,SLO,9,,UIAA Worldcup - Benasque (ESP) 1999,199,1999,Benasque,Boulder,Women,1999-07-02,/api/v1/events/199/result/7,1999-07-02_Benasque_Boulder_Women_no-round.csv
Marti Nuria,ESP,10,,UIAA Worldcup - Benasque (ESP) 1999,199,1999,Benasque,Boulder,Women,1999-07-02,/api/v1/events/199/result/7,1999-07-02_Benasque_Boulder_Women_no-round.csv
Nilsson Ingela,SWE,11,,UIAA Worldcup - Benasque (ESP) 1999,199,1999,Benasque,Boulder,Women,1999-07-02,/api/v1/events/199/result/7,1999-07-02_Benasque_Boulder_Women_no-round.csv
Bell Claire,GBR,12,,UIAA Worldcup - Benasque (ESP) 1999,199,1999,Benasque,Boulder,Women,1999-07-02,/api/v1/events/199/result/7,1999-07-02_Benasque_Boulder_Women_no-round.csv
Heurteaux Sophie,FRA,13,,UIAA Worldcup - Benasque (ESP) 1999,199,1999,Benasque,Boulder,Women,1999-07-02,/api/v1/events/199/result/7,1999-07-02_Benasque_Boulder_Women_no-round.csv
Martin Sancho Berta,ESP,14,,UIAA Worldcup - Benasque (ESP) 1999,199,1999,Benasque,Boulder,Women,1999-07-02,/api/v1/events/199/result/7,1999-07-02_Benasque_Boulder_Women_no-round.csv
Walder Ulla,ITA,15,,UIAA Worldcup - Benasque (ESP) 1999,199,1999,Benasque,Boulder,Women,1999-07-02,/api/v1/events/199/result/7,1999-07-02_Benasque_Boulder_Women_no-round.csv
Ubeda Ana Belen,ESP,16,,UIAA Worldcup - Benasque (ESP) 1999,199,1999,Benasque,Boulder,Women,1999-07-02,/api/v1/events/199/result/7,1999-07-02_Benasque_Boulder_Women_no-round.csv
