name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
Garnbret Janja,SLO,1,4T4z 8 6,IFSC Climbing Worldcup (B) - Munich (GER) 2019,1116,2019,Munich,Boulder,Women,Semi-Final,2019-05-18,/api/v1/category_rounds/5488/results,/api/v1/events/1116/result/7,1,1,3,1,1,1,3,3,2019-05-18_Munich_Boulder_Women_Semi-Final.csv
Kazbekova Ievgeniia,UKR,2,1T1z 1 1,IFSC Climbing Worldcup (B) - Munich (GER) 2019,1116,2019,Munich,Boulder,Women,Semi-Final,2019-05-18,/api/v1/category_rounds/5488/results,/api/v1/events/1116/result/7,X,X,1,1,X,X,X,X,2019-05-18_Munich_Boulder_Women_Semi-Final.csv
Kadic Katja,SLO,3,0T3z 0 8,IFSC Climbing Worldcup (B) - Munich (GER) 2019,1116,2019,Munich,Boulder,Women,Semi-Final,2019-05-18,/api/v1/category_rounds/5488/results,/api/v1/events/1116/result/7,X,X,X,1,X,2,X,5,2019-05-18_Munich_Boulder_Women_Semi-Final.csv
Krampl Mia,SLO,4,0T2z 0 2,IFSC Climbing Worldcup (B) - Munich (GER) 2019,1116,2019,Munich,Boulder,Women,Semi-Final,2019-05-18,/api/v1/category_rounds/5488/results,/api/v1/events/1116/result/7,X,1,X,1,X,X,X,X,2019-05-18_Munich_Boulder_Women_Semi-Final.csv
Chanourdie Julia,FRA,5,0T2z 0 4,IFSC Climbing Worldcup (B) - Munich (GER) 2019,1116,2019,Munich,Boulder,Women,Semi-Final,2019-05-18,/api/v1/category_rounds/5488/results,/api/v1/events/1116/result/7,X,2,X,2,X,X,X,X,2019-05-18_Munich_Boulder_Women_Semi-Final.csv
Gibert Fanny,FRA,5,0T2z 0 4,IFSC Climbing Worldcup (B) - Munich (GER) 2019,1116,2019,Munich,Boulder,Women,Semi-Final,2019-05-18,/api/v1/category_rounds/5488/results,/api/v1/events/1116/result/7,X,3,X,1,X,X,X,X,2019-05-18_Munich_Boulder_Women_Semi-Final.csv
Lukan Vita,SLO,7,0T2z 0 6,IFSC Climbing Worldcup (B) - Munich (GER) 2019,1116,2019,Munich,Boulder,Women,Semi-Final,2019-05-18,/api/v1/category_rounds/5488/results,/api/v1/events/1116/result/7,X,1,X,X,X,X,X,5,2019-05-18_Munich_Boulder_Women_Semi-Final.csv
Moroni Camilla,ITA,8,0T2z 0 7,IFSC Climbing Worldcup (B) - Munich (GER) 2019,1116,2019,Munich,Boulder,Women,Semi-Final,2019-05-18,/api/v1/category_rounds/5488/results,/api/v1/events/1116/result/7,X,2,X,X,X,X,X,5,2019-05-18_Munich_Boulder_Women_Semi-Final.csv
Rakovec Lucka,SLO,8,0T2z 0 7,IFSC Climbing Worldcup (B) - Munich (GER) 2019,1116,2019,Munich,Boulder,Women,Semi-Final,2019-05-18,/api/v1/category_rounds/5488/results,/api/v1/events/1116/result/7,X,3,X,X,X,X,X,4,2019-05-18_Munich_Boulder_Women_Semi-Final.csv
Johnson Alex,USA,10,0T2z 0 8,IFSC Climbing Worldcup (B) - Munich (GER) 2019,1116,2019,Munich,Boulder,Women,Semi-Final,2019-05-18,/api/v1/category_rounds/5488/results,/api/v1/events/1116/result/7,X,5,X,3,X,X,X,X,2019-05-18_Munich_Boulder_Women_Semi-Final.csv
