name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2
Peharc Anze,SLO,44,21+ 31. | 27+ 48. [40.28],"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Men,Qualification,2019-07-11,/api/v1/category_rounds/5514/results,/api/v1/events/1119/result/1,21+,27+
Vogt Dimitri,SUI,45,21.5+ 22. | 19 64. [40.71],"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Men,Qualification,2019-07-11,/api/v1/category_rounds/5514/results,/api/v1/events/1119/result/1,21.5+,19
Parmentier Hugo,FRA,46,20+ 39. | 35+ 29. [41.01],"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Men,Qualification,2019-07-11,/api/v1/category_rounds/5514/results,/api/v1/events/1119/result/1,20+,35+
Narasaki Meichi,JPN,47,20+ 39. | 35 30. [41.71],"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Men,Qualification,2019-07-11,/api/v1/category_rounds/5514/results,/api/v1/events/1119/result/1,20+,35
Brand Mark,NED,48,21.5+ 22. | 18+ 67. [42.85],"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Men,Qualification,2019-07-11,/api/v1/category_rounds/5514/results,/api/v1/events/1119/result/1,21.5+,18+
Cornu Manuel,FRA,49,21 33. | 26+ 57. [44.98],"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Men,Qualification,2019-07-11,/api/v1/category_rounds/5514/results,/api/v1/events/1119/result/1,21,26+
Konecny Jakub,CZE,50,20+ 39. | 29+ 32. [45.06],"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Men,Qualification,2019-07-11,/api/v1/category_rounds/5514/results,/api/v1/events/1119/result/1,20+,29+
Schiestl Matthias,AUT,50,20+ 39. | 29+ 32. [45.06],"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Men,Qualification,2019-07-11,/api/v1/category_rounds/5514/results,/api/v1/events/1119/result/1,20+,29+
Ayala Benjamin,CHI,52,21 33. | 19 64. [48.04],"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Men,Qualification,2019-07-11,/api/v1/category_rounds/5514/results,/api/v1/events/1119/result/1,21,19
Shikov Aleksandr,RUS,52,21 33. | 19 64. [48.04],"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Men,Qualification,2019-07-11,/api/v1/category_rounds/5514/results,/api/v1/events/1119/result/1,21,19
Kim Jabee,KOR,54,20+ 39. | 28+ 40. [48.76],"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Men,Qualification,2019-07-11,/api/v1/category_rounds/5514/results,/api/v1/events/1119/result/1,20+,28+
Collin Nicolas,BEL,55,20+ 39. | 28 43. [51.09],"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Men,Qualification,2019-07-11,/api/v1/category_rounds/5514/results,/api/v1/events/1119/result/1,20+,28
Iarilovets Nikolai,RUS,55,20+ 39. | 28 43. [51.09],"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Men,Qualification,2019-07-11,/api/v1/category_rounds/5514/results,/api/v1/events/1119/result/1,20+,28
