name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
Mori Ai,JPN,1,Top 1. | Top 1. [2.65],IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,1123,2019,Kranj,Lead,Women,Qualification,2019-09-28,/api/v1/category_rounds/5549/results,/api/v1/events/1123/result/5,Top,Top,2019-09-28_Kranj_Lead_Women_Qualification.csv
Garnbret Janja,SLO,2,Top 1. | 39+ 2. [3.74],IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,1123,2019,Kranj,Lead,Women,Qualification,2019-09-28,/api/v1/category_rounds/5549/results,/api/v1/events/1123/result/5,Top,39+,2019-09-28_Kranj_Lead_Women_Qualification.csv
Verhoeven Anak,BEL,3,Top 1. | 35+ 3. [4.58],IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,1123,2019,Kranj,Lead,Women,Qualification,2019-09-28,/api/v1/category_rounds/5549/results,/api/v1/events/1123/result/5,Top,35+,2019-09-28_Kranj_Lead_Women_Qualification.csv
Krampl Mia,SLO,4,Top 1. | 32+ 4. [5.29],IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,1123,2019,Kranj,Lead,Women,Qualification,2019-09-28,/api/v1/category_rounds/5549/results,/api/v1/events/1123/result/5,Top,32+,2019-09-28_Kranj_Lead_Women_Qualification.csv
Pilz Jessica,AUT,5,Top 1. | 29+ 5. [6.48],IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,1123,2019,Kranj,Lead,Women,Qualification,2019-09-28,/api/v1/category_rounds/5549/results,/api/v1/events/1123/result/5,Top,29+,2019-09-28_Kranj_Lead_Women_Qualification.csv
Seo Chaehyun,KOR,5,Top 1. | 29+ 5. [6.48],IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,1123,2019,Kranj,Lead,Women,Qualification,2019-09-28,/api/v1/category_rounds/5549/results,/api/v1/events/1123/result/5,Top,29+,2019-09-28_Kranj_Lead_Women_Qualification.csv
Hirano Natsumi,JPN,7,Top 1. | 27+ 8. [8.37],IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,1123,2019,Kranj,Lead,Women,Qualification,2019-09-28,/api/v1/category_rounds/5549/results,/api/v1/events/1123/result/5,Top,27+,2019-09-28_Kranj_Lead_Women_Qualification.csv
Markovic Mina,SLO,7,Top 1. | 27+ 8. [8.37],IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,1123,2019,Kranj,Lead,Women,Qualification,2019-09-28,/api/v1/category_rounds/5549/results,/api/v1/events/1123/result/5,Top,27+,2019-09-28_Kranj_Lead_Women_Qualification.csv
Rakovec Lucka,SLO,9,36+ 14. | 29+ 5. [9.33],IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,1123,2019,Kranj,Lead,Women,Qualification,2019-09-28,/api/v1/category_rounds/5549/results,/api/v1/events/1123/result/5,36+,29+,2019-09-28_Kranj_Lead_Women_Qualification.csv
Kotake Mei,JPN,10,Top 1. | 23 19. [11.68],IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,1123,2019,Kranj,Lead,Women,Qualification,2019-09-28,/api/v1/category_rounds/5549/results,/api/v1/events/1123/result/5,Top,23,2019-09-28_Kranj_Lead_Women_Qualification.csv
Rogora Laura,ITA,11,36+ 14. | 27+ 8. [12.04],IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,1123,2019,Kranj,Lead,Women,Qualification,2019-09-28,/api/v1/category_rounds/5549/results,/api/v1/events/1123/result/5,36+,27+,2019-09-28_Kranj_Lead_Women_Qualification.csv
Kim Jain,KOR,12,Top 1. | 21+ 24. [13.36],IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,1123,2019,Kranj,Lead,Women,Qualification,2019-09-28,/api/v1/category_rounds/5549/results,/api/v1/events/1123/result/5,Top,21+,2019-09-28_Kranj_Lead_Women_Qualification.csv
Doumont Heloïse,BEL,13,33+ 17. | 27+ 8. [13.60],IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,1123,2019,Kranj,Lead,Women,Qualification,2019-09-28,/api/v1/category_rounds/5549/results,/api/v1/events/1123/result/5,33+,27+,2019-09-28_Kranj_Lead_Women_Qualification.csv
Shiraishi Ashima,USA,14,Top 1. | 19+ 28. [14.00],IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,1123,2019,Kranj,Lead,Women,Qualification,2019-09-28,/api/v1/category_rounds/5549/results,/api/v1/events/1123/result/5,Top,19+,2019-09-28_Kranj_Lead_Women_Qualification.csv
Kalan Tjasa,SLO,15,Top 1. | 17 29. [14.25],IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,1123,2019,Kranj,Lead,Women,Qualification,2019-09-28,/api/v1/category_rounds/5549/results,/api/v1/events/1123/result/5,Top,17,2019-09-28_Kranj_Lead_Women_Qualification.csv
Hiroshige Yuki,JPN,16,33+ 17. | 23+ 15. [17.47],IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,1123,2019,Kranj,Lead,Women,Qualification,2019-09-28,/api/v1/category_rounds/5549/results,/api/v1/events/1123/result/5,33+,23+,2019-09-28_Kranj_Lead_Women_Qualification.csv
Condie Kyra,USA,17,29 31. | 27+ 8. [17.61],IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,1123,2019,Kranj,Lead,Women,Qualification,2019-09-28,/api/v1/category_rounds/5549/results,/api/v1/events/1123/result/5,29,27+,2019-09-28_Kranj_Lead_Women_Qualification.csv
Potapova Nika,UKR,18,Top 1. | 8+ 47. [18.33],IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,1123,2019,Kranj,Lead,Women,Qualification,2019-09-28,/api/v1/category_rounds/5549/results,/api/v1/events/1123/result/5,Top,8+,2019-09-28_Kranj_Lead_Women_Qualification.csv
Ito Futaba,JPN,19,29+ 24. | 26+ 13. [18.73],IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,1123,2019,Kranj,Lead,Women,Qualification,2019-09-28,/api/v1/category_rounds/5549/results,/api/v1/events/1123/result/5,29+,26+,2019-09-28_Kranj_Lead_Women_Qualification.csv
Skusek Lana,SLO,20,30 22. | 23+ 15. [19.27],IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,1123,2019,Kranj,Lead,Women,Qualification,2019-09-28,/api/v1/category_rounds/5549/results,/api/v1/events/1123/result/5,30,23+,2019-09-28_Kranj_Lead_Women_Qualification.csv
Koller Anne-Sophie,SUI,21,29+ 24. | 26 14. [19.44],IFSC Climbing Worldcup (L) - Kranj (SLO) 2019 ,1123,2019,Kranj,Lead,Women,Qualification,2019-09-28,/api/v1/category_rounds/5549/results,/api/v1/events/1123/result/5,29+,26,2019-09-28_Kranj_Lead_Women_Qualification.csv
