name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone
Peharc Anze,SLO,1,2T3z 5 5,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",1114,2019,Chongqing,Boulder,Men,Semi-Final,2019-04-26,/api/v1/category_rounds/5473/results,/api/v1/events/1114/result/3,1,1,X,X,X,3,4,1
Narasaki Tomoa,JPN,2,2T3z 11 11,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",1114,2019,Chongqing,Boulder,Men,Semi-Final,2019-04-26,/api/v1/category_rounds/5473/results,/api/v1/events/1114/result/3,6,6,X,X,X,4,5,1
Fujii Kokoro,JPN,3,2T2z 8 4,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",1114,2019,Chongqing,Boulder,Men,Semi-Final,2019-04-26,/api/v1/category_rounds/5473/results,/api/v1/events/1114/result/3,X,X,X,X,2,2,6,2
Cornu Manuel,FRA,4,1T4z 11 16,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",1114,2019,Chongqing,Boulder,Men,Semi-Final,2019-04-26,/api/v1/category_rounds/5473/results,/api/v1/events/1114/result/3,X,4,X,1,X,3,11,8
Lehmann Sascha,SUI,5,1T3z 2 5,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",1114,2019,Chongqing,Boulder,Men,Semi-Final,2019-04-26,/api/v1/category_rounds/5473/results,/api/v1/events/1114/result/3,2,1,X,X,X,3,X,1
Rubtsov  Aleksei,RUS,6,1T3z 2 6,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",1114,2019,Chongqing,Boulder,Men,Semi-Final,2019-04-26,/api/v1/category_rounds/5473/results,/api/v1/events/1114/result/3,X,X,X,2,X,3,2,1
Sugimoto Rei,JPN,7,1T3z 2 10,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",1114,2019,Chongqing,Boulder,Men,Semi-Final,2019-04-26,/api/v1/category_rounds/5473/results,/api/v1/events/1114/result/3,2,1,X,X,X,7,X,2
Vezonik Gregor,SLO,8,1T2z 4 3,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",1114,2019,Chongqing,Boulder,Men,Semi-Final,2019-04-26,/api/v1/category_rounds/5473/results,/api/v1/events/1114/result/3,X,X,X,X,X,2,4,1
Mawem Mickael,FRA,9,1T2z 5 3,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",1114,2019,Chongqing,Boulder,Men,Semi-Final,2019-04-26,/api/v1/category_rounds/5473/results,/api/v1/events/1114/result/3,X,X,X,X,X,2,5,1
Flohé Yannick,GER,10,1T2z 7 5,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",1114,2019,Chongqing,Boulder,Men,Semi-Final,2019-04-26,/api/v1/category_rounds/5473/results,/api/v1/events/1114/result/3,X,X,X,X,7,3,X,2
Harada Kai,JPN,11,0T4z 0 7,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",1114,2019,Chongqing,Boulder,Men,Semi-Final,2019-04-26,/api/v1/category_rounds/5473/results,/api/v1/events/1114/result/3,X,1,X,1,X,4,X,1
Hojer Jan,GER,12,0T3z 0 5,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",1114,2019,Chongqing,Boulder,Men,Semi-Final,2019-04-26,/api/v1/category_rounds/5473/results,/api/v1/events/1114/result/3,X,X,X,2,X,2,X,1
Ishimatsu Taisei,JPN,13,0T3z 0 8,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",1114,2019,Chongqing,Boulder,Men,Semi-Final,2019-04-26,/api/v1/category_rounds/5473/results,/api/v1/events/1114/result/3,X,4,X,X,X,3,X,1
McColl Sean,CAN,14,0T3z 0 10,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",1114,2019,Chongqing,Boulder,Men,Semi-Final,2019-04-26,/api/v1/category_rounds/5473/results,/api/v1/events/1114/result/3,X,1,X,X,X,3,X,6
Chon Jongwon,KOR,15,0T3z 0 15,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",1114,2019,Chongqing,Boulder,Men,Semi-Final,2019-04-26,/api/v1/category_rounds/5473/results,/api/v1/events/1114/result/3,X,2,X,X,X,2,X,11
Khazanov Alex,ISR,16,0T3z 0 18,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",1114,2019,Chongqing,Boulder,Men,Semi-Final,2019-04-26,/api/v1/category_rounds/5473/results,/api/v1/events/1114/result/3,X,X,X,1,X,11,X,6
Coleman Nathaniel,USA,17,0T2z 0 5,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",1114,2019,Chongqing,Boulder,Men,Semi-Final,2019-04-26,/api/v1/category_rounds/5473/results,/api/v1/events/1114/result/3,X,X,X,X,X,2,X,3
