name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
Lehmann Sascha,SUI,1,Top 1. | Top 1. [3.50],IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Lead,Men,Qualification,2019-08-11,/api/v1/category_rounds/5535/results,/api/v1/events/1121/result/1,Top,Top,2019-08-11_Hachioji_Lead_Men_Qualification.csv
Narasaki Tomoa,JPN,1,Top 1. | Top 1. [3.50],IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Lead,Men,Qualification,2019-08-11,/api/v1/category_rounds/5535/results,/api/v1/events/1121/result/1,Top,Top,2019-08-11_Hachioji_Lead_Men_Qualification.csv
Schubert Jakob,AUT,1,Top 1. | Top 1. [3.50],IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Lead,Men,Qualification,2019-08-11,/api/v1/category_rounds/5535/results,/api/v1/events/1121/result/1,Top,Top,2019-08-11_Hachioji_Lead_Men_Qualification.csv
Harada Kai,JPN,4,32+ 8. | Top 1. [5.29],IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Lead,Men,Qualification,2019-08-11,/api/v1/category_rounds/5535/results,/api/v1/events/1121/result/1,32+,Top,2019-08-11_Hachioji_Lead_Men_Qualification.csv
McColl Sean,CAN,5,31+ 9. | Top 1. [5.61],IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Lead,Men,Qualification,2019-08-11,/api/v1/category_rounds/5535/results,/api/v1/events/1121/result/1,31+,Top,2019-08-11_Hachioji_Lead_Men_Qualification.csv
Fakirianov Dmitrii,RUS,6,Top 1. | 32+ 7. [6.06],IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Lead,Men,Qualification,2019-08-11,/api/v1/category_rounds/5535/results,/api/v1/events/1121/result/1,Top,32+,2019-08-11_Hachioji_Lead_Men_Qualification.csv
Megos Alexander,GER,6,Top 1. | 32+ 7. [6.06],IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Lead,Men,Qualification,2019-08-11,/api/v1/category_rounds/5535/results,/api/v1/events/1121/result/1,Top,32+,2019-08-11_Hachioji_Lead_Men_Qualification.csv
Ghisolfi Stefano,ITA,8,28+ 18. | Top 1. [8.05],IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Lead,Men,Qualification,2019-08-11,/api/v1/category_rounds/5535/results,/api/v1/events/1121/result/1,28+,Top,2019-08-11_Hachioji_Lead_Men_Qualification.csv
Desgranges Romain,FRA,9,33+ 7. | 32+ 7. [8.57],IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Lead,Men,Qualification,2019-08-11,/api/v1/category_rounds/5535/results,/api/v1/events/1121/result/1,33+,32+,2019-08-11_Hachioji_Lead_Men_Qualification.csv
Ondra Adam,CZE,10,Top 1. | 31 22. [9.07],IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Lead,Men,Qualification,2019-08-11,/api/v1/category_rounds/5535/results,/api/v1/events/1121/result/1,Top,31,2019-08-11_Hachioji_Lead_Men_Qualification.csv
Fujii Kokoro,JPN,11,29+ 11. | 32+ 7. [11.68],IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Lead,Men,Qualification,2019-08-11,/api/v1/category_rounds/5535/results,/api/v1/events/1121/result/1,29+,32+,2019-08-11_Hachioji_Lead_Men_Qualification.csv
Puman Hannes,SWE,11,29+ 11. | 32+ 7. [11.68],IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Lead,Men,Qualification,2019-08-11,/api/v1/category_rounds/5535/results,/api/v1/events/1121/result/1,29+,32+,2019-08-11_Hachioji_Lead_Men_Qualification.csv
Konecny Jakub,CZE,13,30+ 10. | 32 15. [12.25],IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Lead,Men,Qualification,2019-08-11,/api/v1/category_rounds/5535/results,/api/v1/events/1121/result/1,30+,32,2019-08-11_Hachioji_Lead_Men_Qualification.csv
Stranik Martin,CZE,14,27 23. | 32+ 7. [16.04],IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Lead,Men,Qualification,2019-08-11,/api/v1/category_rounds/5535/results,/api/v1/events/1121/result/1,27,32+,2019-08-11_Hachioji_Lead_Men_Qualification.csv
Skofic Domen,SLO,15,29 16. | 31+ 16. [17.47],IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Lead,Men,Qualification,2019-08-11,/api/v1/category_rounds/5535/results,/api/v1/events/1121/result/1,29,31+,2019-08-11_Hachioji_Lead_Men_Qualification.csv
Bailey Sean,USA,16,29+ 11. | 31 22. [17.48],IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Lead,Men,Qualification,2019-08-11,/api/v1/category_rounds/5535/results,/api/v1/events/1121/result/1,29+,31,2019-08-11_Hachioji_Lead_Men_Qualification.csv
Ruana Rudolph,USA,17,25 33. | 32+ 7. [18.89],IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Lead,Men,Qualification,2019-08-11,/api/v1/category_rounds/5535/results,/api/v1/events/1121/result/1,25,32+,2019-08-11_Hachioji_Lead_Men_Qualification.csv
Chon Jongwon,KOR,18,27+ 21. | 31+ 16. [19.94],IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Lead,Men,Qualification,2019-08-11,/api/v1/category_rounds/5535/results,/api/v1/events/1121/result/1,27+,31+,2019-08-11_Hachioji_Lead_Men_Qualification.csv
Shevchenko Vladislav,RUS,19,29+ 11. | 28 33. [21.02],IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Lead,Men,Qualification,2019-08-11,/api/v1/category_rounds/5535/results,/api/v1/events/1121/result/1,29+,28,2019-08-11_Hachioji_Lead_Men_Qualification.csv
Bosi William,GBR,20,27 23. | 31+ 16. [21.29],IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Lead,Men,Qualification,2019-08-11,/api/v1/category_rounds/5535/results,/api/v1/events/1121/result/1,27,31+,2019-08-11_Hachioji_Lead_Men_Qualification.csv
KIM Hanwool,KOR,20,27 23. | 31+ 16. [21.29],IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Lead,Men,Qualification,2019-08-11,/api/v1/category_rounds/5535/results,/api/v1/events/1121/result/1,27,31+,2019-08-11_Hachioji_Lead_Men_Qualification.csv
Bombardi Marcello,ITA,22,22+ 46. | 32+ 7. [22.10],IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Lead,Men,Qualification,2019-08-11,/api/v1/category_rounds/5535/results,/api/v1/events/1121/result/1,22+,32+,2019-08-11_Hachioji_Lead_Men_Qualification.csv
Nishida Hidemasa,JPN,23,26.5 27. | 31+ 16. [22.35],IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Lead,Men,Qualification,2019-08-11,/api/v1/category_rounds/5535/results,/api/v1/events/1121/result/1,26.5,31+,2019-08-11_Hachioji_Lead_Men_Qualification.csv
Bergant Martin,SLO,24,29+ 11. | 27 38. [22.95],IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Lead,Men,Qualification,2019-08-11,/api/v1/category_rounds/5535/results,/api/v1/events/1121/result/1,29+,27,2019-08-11_Hachioji_Lead_Men_Qualification.csv
Reuser Tim,NED,25,27 23. | 31 22. [23.99],IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Lead,Men,Qualification,2019-08-11,/api/v1/category_rounds/5535/results,/api/v1/events/1121/result/1,27,31,2019-08-11_Hachioji_Lead_Men_Qualification.csv
Narasaki Meichi,JPN,26,28 20. | 29 30. [24.49],IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Lead,Men,Qualification,2019-08-11,/api/v1/category_rounds/5535/results,/api/v1/events/1121/result/1,28,29,2019-08-11_Hachioji_Lead_Men_Qualification.csv
Potocar Luka,SLO,27,28+ 18. | 28 33. [25.08],IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Lead,Men,Qualification,2019-08-11,/api/v1/category_rounds/5535/results,/api/v1/events/1121/result/1,28+,28,2019-08-11_Hachioji_Lead_Men_Qualification.csv
Kruder Jernej,SLO,28,27+ 21. | 28+ 31. [26.02],IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Lead,Men,Qualification,2019-08-11,/api/v1/category_rounds/5535/results,/api/v1/events/1121/result/1,27+,28+,2019-08-11_Hachioji_Lead_Men_Qualification.csv
