name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
Garnbret Janja,SLO,1,Top 1. | Top 1. [1.50],"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Women,Qualification,2019-07-11,/api/v1/category_rounds/5509/results,/api/v1/events/1119/result/5,Top,Top,2019-07-11_Chamonix_Lead_Women_Qualification.csv
Seo Chaehyun,KOR,1,Top 1. | Top 1. [1.50],"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Women,Qualification,2019-07-11,/api/v1/category_rounds/5509/results,/api/v1/events/1119/result/5,Top,Top,2019-07-11_Chamonix_Lead_Women_Qualification.csv
Mori Ai,JPN,3,35+ 10. | 41+ 3. [5.48],"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Women,Qualification,2019-07-11,/api/v1/category_rounds/5509/results,/api/v1/events/1119/result/5,35+,41+,2019-07-11_Chamonix_Lead_Women_Qualification.csv
Zhang YueTong,CHN,4,36+ 8. | 39+ 4. [5.83],"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Women,Qualification,2019-07-11,/api/v1/category_rounds/5509/results,/api/v1/events/1119/result/5,36+,39+,2019-07-11_Chamonix_Lead_Women_Qualification.csv
Noguchi Akiyo,JPN,5,39+ 6. | 37+ 6. [6.00],"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Women,Qualification,2019-07-11,/api/v1/category_rounds/5509/results,/api/v1/events/1119/result/5,39+,37+,2019-07-11_Chamonix_Lead_Women_Qualification.csv
Shiraishi Ashima,USA,6,41+ 4. | 36+ 7. [6.18],"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Women,Qualification,2019-07-11,/api/v1/category_rounds/5509/results,/api/v1/events/1119/result/5,41+,36+,2019-07-11_Chamonix_Lead_Women_Qualification.csv
Rakovec Lucka,SLO,7,42 3. | 26+ 14. [9.08],"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Women,Qualification,2019-07-11,/api/v1/category_rounds/5509/results,/api/v1/events/1119/result/5,42,26+,2019-07-11_Chamonix_Lead_Women_Qualification.csv
Pilz Jessica,AUT,8,41+ 4. | 26+ 14. [11.12],"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Women,Qualification,2019-07-11,/api/v1/category_rounds/5509/results,/api/v1/events/1119/result/5,41+,26+,2019-07-11_Chamonix_Lead_Women_Qualification.csv
Chanourdie Julia,FRA,9,30 25. | 38+ 5. [11.40],"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Women,Qualification,2019-07-11,/api/v1/category_rounds/5509/results,/api/v1/events/1119/result/5,30,38+,2019-07-11_Chamonix_Lead_Women_Qualification.csv
Tanii Natsuki,JPN,10,37+ 7. | 26+ 14. [13.87],"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Women,Qualification,2019-07-11,/api/v1/category_rounds/5509/results,/api/v1/events/1119/result/5,37+,26+,2019-07-11_Chamonix_Lead_Women_Qualification.csv
Krampl Mia,SLO,11,36+ 8. | 26+ 14. [15.29],"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Women,Qualification,2019-07-11,/api/v1/category_rounds/5509/results,/api/v1/events/1119/result/5,36+,26+,2019-07-11_Chamonix_Lead_Women_Qualification.csv
Aguado Valentina,ARG,12,29+ 28. | 36+ 7. [15.84],"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Women,Qualification,2019-07-11,/api/v1/category_rounds/5509/results,/api/v1/events/1119/result/5,29+,36+,2019-07-11_Chamonix_Lead_Women_Qualification.csv
Meshkova Viktoriia,RUS,13,30 25. | 35 11. [16.91],"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Women,Qualification,2019-07-11,/api/v1/category_rounds/5509/results,/api/v1/events/1119/result/5,30,35,2019-07-11_Chamonix_Lead_Women_Qualification.csv
Coxsey Shauna,GBR,14,27+ 33. | 36+ 7. [17.61],"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Women,Qualification,2019-07-11,/api/v1/category_rounds/5509/results,/api/v1/events/1119/result/5,27+,36+,2019-07-11_Chamonix_Lead_Women_Qualification.csv
Posch Katharina,AUT,15,30 25. | 34+ 12. [17.66],"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Women,Qualification,2019-07-11,/api/v1/category_rounds/5509/results,/api/v1/events/1119/result/5,30,34+,2019-07-11_Chamonix_Lead_Women_Qualification.csv
Kazbekova Ievgeniia,UKR,16,33+ 11. | 26+ 14. [17.78],"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Women,Qualification,2019-07-11,/api/v1/category_rounds/5509/results,/api/v1/events/1119/result/5,33+,26+,2019-07-11_Chamonix_Lead_Women_Qualification.csv
Schranz Christine,AUT,16,33+ 11. | 26+ 14. [17.78],"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Women,Qualification,2019-07-11,/api/v1/category_rounds/5509/results,/api/v1/events/1119/result/5,33+,26+,2019-07-11_Chamonix_Lead_Women_Qualification.csv
Douady Luce,FRA,18,27+ 33. | 33+ 13. [21.78],"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Women,Qualification,2019-07-11,/api/v1/category_rounds/5509/results,/api/v1/events/1119/result/5,27+,33+,2019-07-11_Chamonix_Lead_Women_Qualification.csv
Thompson-Smith Molly,GBR,19,24 54. | 36+ 7. [21.91],"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Women,Qualification,2019-07-11,/api/v1/category_rounds/5509/results,/api/v1/events/1119/result/5,24,36+,2019-07-11_Chamonix_Lead_Women_Qualification.csv
Doumont Heloïse,BEL,20,30+ 14. | 26+ 14. [22.86],"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Women,Qualification,2019-07-11,/api/v1/category_rounds/5509/results,/api/v1/events/1119/result/5,30+,26+,2019-07-11_Chamonix_Lead_Women_Qualification.csv
Hayes Margo,USA,20,30+ 14. | 26+ 14. [22.86],"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Women,Qualification,2019-07-11,/api/v1/category_rounds/5509/results,/api/v1/events/1119/result/5,30+,26+,2019-07-11_Chamonix_Lead_Women_Qualification.csv
Ito Futaba,JPN,20,30+ 14. | 26+ 14. [22.86],"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Women,Qualification,2019-07-11,/api/v1/category_rounds/5509/results,/api/v1/events/1119/result/5,30+,26+,2019-07-11_Chamonix_Lead_Women_Qualification.csv
Klingler Petra,SUI,20,30+ 14. | 26+ 14. [22.86],"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Women,Qualification,2019-07-11,/api/v1/category_rounds/5509/results,/api/v1/events/1119/result/5,30+,26+,2019-07-11_Chamonix_Lead_Women_Qualification.csv
Lukan Vita,SLO,20,30+ 14. | 26+ 14. [22.86],"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Women,Qualification,2019-07-11,/api/v1/category_rounds/5509/results,/api/v1/events/1119/result/5,30+,26+,2019-07-11_Chamonix_Lead_Women_Qualification.csv
Nonaka Miho,JPN,20,30+ 14. | 26+ 14. [22.86],"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Women,Qualification,2019-07-11,/api/v1/category_rounds/5509/results,/api/v1/events/1119/result/5,30+,26+,2019-07-11_Chamonix_Lead_Women_Qualification.csv
Pouget Camille,FRA,20,30+ 14. | 26+ 14. [22.86],"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Women,Qualification,2019-07-11,/api/v1/category_rounds/5509/results,/api/v1/events/1119/result/5,30+,26+,2019-07-11_Chamonix_Lead_Women_Qualification.csv
Kalan Tjasa,SLO,27,32+ 13. | 25+ 47. [26.37],"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Women,Qualification,2019-07-11,/api/v1/category_rounds/5509/results,/api/v1/events/1119/result/5,32+,25+,2019-07-11_Chamonix_Lead_Women_Qualification.csv
Raboutou Brooke,USA,28,29+ 28. | 26+ 14. [28.48],"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Women,Qualification,2019-07-11,/api/v1/category_rounds/5509/results,/api/v1/events/1119/result/5,29+,26+,2019-07-11_Chamonix_Lead_Women_Qualification.csv
Rogora Laura,ITA,28,29+ 28. | 26+ 14. [28.48],"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Women,Qualification,2019-07-11,/api/v1/category_rounds/5509/results,/api/v1/events/1119/result/5,29+,26+,2019-07-11_Chamonix_Lead_Women_Qualification.csv
Arc Nolwenn,FRA,30,27+ 33. | 26+ 14. [31.68],"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Women,Qualification,2019-07-11,/api/v1/category_rounds/5509/results,/api/v1/events/1119/result/5,27+,26+,2019-07-11_Chamonix_Lead_Women_Qualification.csv
Arthaud Nina,FRA,30,27+ 33. | 26+ 14. [31.68],"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Women,Qualification,2019-07-11,/api/v1/category_rounds/5509/results,/api/v1/events/1119/result/5,27+,26+,2019-07-11_Chamonix_Lead_Women_Qualification.csv
Caulier Chloe,BEL,32,30+ 14. | 25+ 47. [31.88],"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Women,Qualification,2019-07-11,/api/v1/category_rounds/5509/results,/api/v1/events/1119/result/5,30+,25+,2019-07-11_Chamonix_Lead_Women_Qualification.csv
Condie Kyra,USA,32,30+ 14. | 25+ 47. [31.88],"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Women,Qualification,2019-07-11,/api/v1/category_rounds/5509/results,/api/v1/events/1119/result/5,30+,25+,2019-07-11_Chamonix_Lead_Women_Qualification.csv
Koller Anne-Sophie,SUI,32,30+ 14. | 25+ 47. [31.88],"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Women,Qualification,2019-07-11,/api/v1/category_rounds/5509/results,/api/v1/events/1119/result/5,30+,25+,2019-07-11_Chamonix_Lead_Women_Qualification.csv
Kotake Mei,JPN,35,26+ 42. | 26+ 14. [34.39],"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Women,Qualification,2019-07-11,/api/v1/category_rounds/5509/results,/api/v1/events/1119/result/5,26+,26+,2019-07-11_Chamonix_Lead_Women_Qualification.csv
Yip Alannah,CAN,35,26+ 42. | 26+ 14. [34.39],"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Women,Qualification,2019-07-11,/api/v1/category_rounds/5509/results,/api/v1/events/1119/result/5,26+,26+,2019-07-11_Chamonix_Lead_Women_Qualification.csv
Fiser Julia,AUT,37,25+ 45. | 26+ 14. [36.33],"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Women,Qualification,2019-07-11,/api/v1/category_rounds/5509/results,/api/v1/events/1119/result/5,25+,26+,2019-07-11_Chamonix_Lead_Women_Qualification.csv
Kim Lan,KOR,37,25+ 45. | 26+ 14. [36.33],"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Women,Qualification,2019-07-11,/api/v1/category_rounds/5509/results,/api/v1/events/1119/result/5,25+,26+,2019-07-11_Chamonix_Lead_Women_Qualification.csv
Neame Joanna,GBR,37,25+ 45. | 26+ 14. [36.33],"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Women,Qualification,2019-07-11,/api/v1/category_rounds/5509/results,/api/v1/events/1119/result/5,25+,26+,2019-07-11_Chamonix_Lead_Women_Qualification.csv
Vejmolova Iva,CZE,37,25+ 45. | 26+ 14. [36.33],"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Women,Qualification,2019-07-11,/api/v1/category_rounds/5509/results,/api/v1/events/1119/result/5,25+,26+,2019-07-11_Chamonix_Lead_Women_Qualification.csv
Sa Sol,KOR,41,30+ 14. | 24+ 67. [36.73],"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Women,Qualification,2019-07-11,/api/v1/category_rounds/5509/results,/api/v1/events/1119/result/5,30+,24+,2019-07-11_Chamonix_Lead_Women_Qualification.csv
Lettner Sandra,AUT,42,29+ 28. | 25+ 47. [39.73],"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Women,Qualification,2019-07-11,/api/v1/category_rounds/5509/results,/api/v1/events/1119/result/5,29+,25+,2019-07-11_Chamonix_Lead_Women_Qualification.csv
Kümin Andrea,SUI,43,27+ 33. | 26 42. [40.07],"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019 ",1119,2019,Chamonix,Lead,Women,Qualification,2019-07-11,/api/v1/category_rounds/5509/results,/api/v1/events/1119/result/5,27+,26,2019-07-11_Chamonix_Lead_Women_Qualification.csv
