name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time
SONG YiLing,,1,7.67,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",1114,2019,Chongqing,Speed,Women,Final,2019-04-26,/api/v1/category_rounds/5471/results,/api/v1/events/1114/result/6,True,7.687,True,7.101,True,7.11,True,7.673,,
Miroslaw Aleksandra,,2,FALL,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",1114,2019,Chongqing,Speed,Women,Final,2019-04-26,/api/v1/category_rounds/5471/results,/api/v1/events/1114/result/6,True,7.765,True,7.564,True,7.368,False,FALL,,
Kaplina Iuliia,,3,8.42,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",1114,2019,Chongqing,Speed,Women,Final,2019-04-26,/api/v1/category_rounds/5471/results,/api/v1/events/1114/result/6,True,7.491,True,8.18,False,FALL,,,True,8.429
Jaubert Anouck,,4,FALL,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",1114,2019,Chongqing,Speed,Women,Final,2019-04-26,/api/v1/category_rounds/5471/results,/api/v1/events/1114/result/6,True,7.818,True,7.4,False,7.321,,,False,FALL
Susanti Rahayu Aries,,5,7.42,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",1114,2019,Chongqing,Speed,Women,Final,2019-04-26,/api/v1/category_rounds/5471/results,/api/v1/events/1114/result/6,True,7.652,False,7.429,,,,,,
Timofeeva Elena,,6,7.93,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",1114,2019,Chongqing,Speed,Women,Final,2019-04-26,/api/v1/category_rounds/5471/results,/api/v1/events/1114/result/6,True,7.939,False,7.934,,,,,,
Kalucka Natalia,,7,7.97,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",1114,2019,Chongqing,Speed,Women,Final,2019-04-26,/api/v1/category_rounds/5471/results,/api/v1/events/1114/result/6,True,8.245,False,7.975,,,,,,
Tsyganova Anna,,8,FALL,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",1114,2019,Chongqing,Speed,Women,Final,2019-04-26,/api/v1/category_rounds/5471/results,/api/v1/events/1114/result/6,True,7.957,False,FALL,,,,,,
Ivanova Elizaveta,,9,7.67,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",1114,2019,Chongqing,Speed,Women,Final,2019-04-26,/api/v1/category_rounds/5471/results,/api/v1/events/1114/result/6,False,7.672,,,,,,,,
Niu Di,,10,8.06,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",1114,2019,Chongqing,Speed,Women,Final,2019-04-26,/api/v1/category_rounds/5471/results,/api/v1/events/1114/result/6,False,8.064,,,,,,,,
Sarisson Aurelia,,11,8.12,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",1114,2019,Chongqing,Speed,Women,Final,2019-04-26,/api/v1/category_rounds/5471/results,/api/v1/events/1114/result/6,False,8.127,,,,,,,,
IQAMAH NURUL,,12,8.27,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",1114,2019,Chongqing,Speed,Women,Final,2019-04-26,/api/v1/category_rounds/5471/results,/api/v1/events/1114/result/6,False,8.274,,,,,,,,
TIAN PeiYang,,13,8.28,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",1114,2019,Chongqing,Speed,Women,Final,2019-04-26,/api/v1/category_rounds/5471/results,/api/v1/events/1114/result/6,False,8.281,,,,,,,,
Kalucka Aleksandra,,14,8.85,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",1114,2019,Chongqing,Speed,Women,Final,2019-04-26,/api/v1/category_rounds/5471/results,/api/v1/events/1114/result/6,False,8.856,,,,,,,,
NI MingWei,,15,8.91,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",1114,2019,Chongqing,Speed,Women,Final,2019-04-26,/api/v1/category_rounds/5471/results,/api/v1/events/1114/result/6,False,8.913,,,,,,,,
Chudziak Patrycja,,16,10.74,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",1114,2019,Chongqing,Speed,Women,Final,2019-04-26,/api/v1/category_rounds/5471/results,/api/v1/events/1114/result/6,False,10.74,,,,,,,,
