name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone
Garnbret Janja,SLO,1,5T5z 5 5,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,1,1,1,1,1,1,1,1,1,1
Noguchi Akiyo,JPN,1,5T5z 9 9,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,3,3,1,1,2,2,2,2,1,1
Ito Futaba,JPN,2,4T5z 5 6,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,1,1,1,1,1,1,X,1,2,2
Klingler Petra,SUI,2,5T5z 8 7,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,1,1,2,1,1,1,1,1,3,3
Gibert Fanny,FRA,3,4T5z 7 8,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,1,1,1,1,2,2,X,1,3,3
Kura Nanako,JPN,3,5T5z 12 10,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,3,2,2,1,2,2,4,4,1,1
Rakovec Lucka,SLO,4,4T5z 12 16,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,1,1,2,2,2,2,X,4,7,7
Seo Chaehyun,KOR,4,5T5z 12 12,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,2,2,3,3,3,3,3,3,1,1
Condie Kyra,USA,5,4T5z 5 8,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,1,1,2,2,1,1,1,1,X,3
Rogora Laura,ITA,5,4T4z 15 12,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,X,X,1,1,3,3,4,1,7,7
Yip Alannah,CAN,6,4T5z 8 8,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,2,2,X,1,2,2,2,2,2,1
Yokoyama Sofya,SUI,6,4T4z 21 15,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,4,4,6,3,7,4,X,X,4,4
Douady Luce,FRA,7,3T4z 4 5,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,1,1,X,X,1,1,X,1,2,2
Kazbekova Ievgeniia,UKR,7,4T5z 14 14,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,1,1,1,1,5,4,7,7,X,1
Coxsey Shauna,GBR,8,3T5z 6 9,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,1,1,X,1,4,4,1,1,X,2
Nonaka Miho,JPN,8,3T4z 4 8,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,X,X,2,1,1,1,X,5,1,1
Koller Anne-Sophie,SUI,9,3T5z 8 19,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,3,1,2,2,X,9,3,3,X,4
Zhang YueTong,CHN,9,3T4z 5 6,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,X,X,3,3,1,1,X,1,1,1
Krampl Mia,SLO,10,3T4z 5 9,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,2,2,2,2,1,1,X,4,X,X
Repusic Urska,SLO,10,3T5z 9 9,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,1,1,X,1,6,3,2,2,X,2
Hönig Afra,GER,11,3T4z 11 10,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,2,2,X,X,8,3,X,4,1,1
Lukan Vita,SLO,11,3T5z 11 20,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,X,6,3,2,3,3,5,5,X,4
Grossman Natalia,USA,12,3T5z 12 15,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,1,1,X,2,4,4,7,7,X,1
Krasovskaia Elena,RUS,12,3T4z 12 13,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,3,3,X,X,4,4,X,1,5,5
Kim Jain,KOR,13,3T4z 12 17,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,X,X,3,3,6,6,X,5,3,3
Meshkova Viktoriia,RUS,13,3T4z 6 11,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,X,X,2,2,2,2,2,2,X,5
Kümin Andrea,SUI,14,3T4z 6 14,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,X,X,1,1,1,1,4,4,X,8
Sa Sol,KOR,14,3T4z 14 15,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,X,X,3,3,9,9,X,1,2,2
Emeleva Luiza,RUS,15,3T4z 15 16,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,X,X,1,1,9,9,X,1,5,5
Shiraishi Ashima,USA,15,3T4z 12 12,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,X,X,X,1,4,3,6,6,2,2
Mackenzie Oceania,AUS,16,3T3z 8 6,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,1,1,X,X,5,3,X,X,2,2
Mori Ai,JPN,16,3T3z 7 7,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,X,X,1,1,5,5,X,X,1,1
Johnson Alex,USA,17,2T4z 3 10,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,X,4,1,1,X,3,X,X,2,2
Pilz Jessica,AUT,17,3T3z 10 10,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,3,3,X,X,3,3,4,4,X,X
Färber Johanna,AUT,18,2T4z 7 9,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,X,X,3,1,X,3,X,1,4,4
Lettner Sandra,AUT,18,2T5z 8 13,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,X,4,X,2,6,2,2,2,X,3
Jaubert Anouck,FRA,19,2T4z 6 11,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,X,4,X,1,3,3,3,3,X,X
Kuzmenko Irina,RUS,19,2T4z 11 26,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,X,X,3,2,X,12,X,4,8,8
Kotake Mei,JPN,20,2T4z 12 17,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,X,X,X,1,5,5,7,7,X,4
Rekabi Elnaz,IRI,20,2T3z 6 7,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,X,X,X,X,4,4,X,1,2,2
Niu Di,CHN,21,2T3z 8 13,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,X,X,X,X,5,5,X,5,3,3
Raboutou Brooke,USA,21,2T3z 9 11,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,X,X,X,3,5,4,4,4,X,X
Chanourdie Julia,FRA,22,1T5z 6 18,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,X,5,X,1,X,5,6,6,X,1
Shemulinkina  Tatiana,RUS,22,2T3z 12 14,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,5,4,X,X,X,X,X,3,7,7
Aguado Valentina,ARG,23,2T3z 14 10,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,2,2,X,X,12,6,X,2,X,X
Lee Hung Ying,TPE,23,1T3z 2 5,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,X,X,X,2,2,2,X,X,X,1
Contreras Alejandra,CHI,24,2T2z 13 13,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,X,X,X,X,9,9,X,X,4,4
Vest Allison,CAN,24,1T3z 2 6,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,X,1,X,X,2,2,X,3,X,X
Kopf Sienna,USA,25,1T3z 3 7,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,3,2,X,X,X,4,X,1,X,X
Rojas Andrea,ECU,25,1T2z 5 8,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,X,X,X,X,5,4,X,4,X,X
Melius Tiffany,AUS,26,1T2z 6 7,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,X,X,X,1,6,6,X,X,X,X
Zakharova Margaryta,UKR,26,1T3z 8 12,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,X,X,X,3,8,8,X,1,X,X
Kim Lan,KOR,27,1T2z 7 8,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,X,X,X,1,7,7,X,X,X,X
Taub Yael,ISR,27,1T1z 4 4,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,X,X,X,X,X,X,X,X,4,4
Adamovska Eliska,CZE,28,0T3z 0 29,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,X,X,X,X,X,13,X,12,X,4
JIANG Rong,CHN,28,1T1z 5 5,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,X,X,X,X,X,X,X,X,5,5
Rudzinska Aleksandra,POL,29,1T1z 9 9,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,X,X,X,X,X,X,X,X,9,9
Panteleeva Iuliia,RUS,29,0T2z 0 12,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,X,X,X,1,X,11,X,X,X,X
Tunyavanich Puntarika,THA,30,0T2z 0 7,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,X,X,X,5,X,X,X,2,X,X
Stirling Lucinda Ann,AUS,30,0T1z 0 1,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,X,X,X,1,X,X,X,X,X,X
Kalucka Natalia,POL,31,0T2z 0 20,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,X,X,X,X,X,12,X,X,X,8
Shiraiwa Thais Makino,BRA,31,0T1z 0 2,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,X,X,X,X,X,2,X,X,X,X
BAIMA YuZhen,CHN,32,0T1z 0 5,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,X,X,X,X,X,X,X,X,X,5
Kalucka Aleksandra,POL,32,0T2z 0 23,IFSC Climbing World Championships - Hachioji (JPN) 2019,1121,2019,Hachioji,Boulder,Women,Qualification,2019-08-11,/api/v1/category_rounds/5528/results,/api/v1/events/1121/result/7,X,X,X,X,X,14,X,X,X,9
