name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
Desgranges Romain,FRA,1,Top 1. | Top 1. [9.49],"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",1124,2019,Xiamen,Lead,Men,Qualification,2019-10-18,/api/v1/category_rounds/5560/results,/api/v1/events/1124/result/1,Top,Top,2019-10-18_Xiamen_Lead_Men_Qualification.csv
Flohé Yannick,GER,1,Top 1. | Top 1. [9.49],"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",1124,2019,Xiamen,Lead,Men,Qualification,2019-10-18,/api/v1/category_rounds/5560/results,/api/v1/events/1124/result/1,Top,Top,2019-10-18_Xiamen_Lead_Men_Qualification.csv
Fujii Kokoro,JPN,1,Top 1. | Top 1. [9.49],"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",1124,2019,Xiamen,Lead,Men,Qualification,2019-10-18,/api/v1/category_rounds/5560/results,/api/v1/events/1124/result/1,Top,Top,2019-10-18_Xiamen_Lead_Men_Qualification.csv
Ghisolfi Stefano,ITA,1,Top 1. | Top 1. [9.49],"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",1124,2019,Xiamen,Lead,Men,Qualification,2019-10-18,/api/v1/category_rounds/5560/results,/api/v1/events/1124/result/1,Top,Top,2019-10-18_Xiamen_Lead_Men_Qualification.csv
Ginés López Alberto,ESP,1,Top 1. | Top 1. [9.49],"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",1124,2019,Xiamen,Lead,Men,Qualification,2019-10-18,/api/v1/category_rounds/5560/results,/api/v1/events/1124/result/1,Top,Top,2019-10-18_Xiamen_Lead_Men_Qualification.csv
Grupper Jesse,USA,1,Top 1. | Top 1. [9.49],"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",1124,2019,Xiamen,Lead,Men,Qualification,2019-10-18,/api/v1/category_rounds/5560/results,/api/v1/events/1124/result/1,Top,Top,2019-10-18_Xiamen_Lead_Men_Qualification.csv
Harada Kai,JPN,1,Top 1. | Top 1. [9.49],"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",1124,2019,Xiamen,Lead,Men,Qualification,2019-10-18,/api/v1/category_rounds/5560/results,/api/v1/events/1124/result/1,Top,Top,2019-10-18_Xiamen_Lead_Men_Qualification.csv
Ondra Adam,CZE,1,Top 1. | Top 1. [9.49],"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",1124,2019,Xiamen,Lead,Men,Qualification,2019-10-18,/api/v1/category_rounds/5560/results,/api/v1/events/1124/result/1,Top,Top,2019-10-18_Xiamen_Lead_Men_Qualification.csv
Narasaki Meichi,JPN,9,38 10. | Top 1. [13.42],"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",1124,2019,Xiamen,Lead,Men,Qualification,2019-10-18,/api/v1/category_rounds/5560/results,/api/v1/events/1124/result/1,38,Top,2019-10-18_Xiamen_Lead_Men_Qualification.csv
Konecny Jakub,CZE,10,Top 1. | 32+ 39. [14.40],"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",1124,2019,Xiamen,Lead,Men,Qualification,2019-10-18,/api/v1/category_rounds/5560/results,/api/v1/events/1124/result/1,Top,32+,2019-10-18_Xiamen_Lead_Men_Qualification.csv
Bailey Sean,USA,11,37+ 11. | Top 1. [15.30],"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",1124,2019,Xiamen,Lead,Men,Qualification,2019-10-18,/api/v1/category_rounds/5560/results,/api/v1/events/1124/result/1,37+,Top,2019-10-18_Xiamen_Lead_Men_Qualification.csv
Homma Taisei,JPN,11,37+ 11. | Top 1. [15.30],"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",1124,2019,Xiamen,Lead,Men,Qualification,2019-10-18,/api/v1/category_rounds/5560/results,/api/v1/events/1124/result/1,37+,Top,2019-10-18_Xiamen_Lead_Men_Qualification.csv
Lee Dohyun,KOR,11,37+ 11. | Top 1. [15.30],"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",1124,2019,Xiamen,Lead,Men,Qualification,2019-10-18,/api/v1/category_rounds/5560/results,/api/v1/events/1124/result/1,37+,Top,2019-10-18_Xiamen_Lead_Men_Qualification.csv
Rubtsov  Aleksei,RUS,11,37+ 11. | Top 1. [15.30],"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",1124,2019,Xiamen,Lead,Men,Qualification,2019-10-18,/api/v1/category_rounds/5560/results,/api/v1/events/1124/result/1,37+,Top,2019-10-18_Xiamen_Lead_Men_Qualification.csv
Shevchenko Vladislav,RUS,11,37+ 11. | Top 1. [15.30],"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",1124,2019,Xiamen,Lead,Men,Qualification,2019-10-18,/api/v1/category_rounds/5560/results,/api/v1/events/1124/result/1,37+,Top,2019-10-18_Xiamen_Lead_Men_Qualification.csv
Narasaki Tomoa,JPN,16,37 16. | Top 1. [16.97],"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",1124,2019,Xiamen,Lead,Men,Qualification,2019-10-18,/api/v1/category_rounds/5560/results,/api/v1/events/1124/result/1,37,Top,2019-10-18_Xiamen_Lead_Men_Qualification.csv
Pan YuFei,CHN,17,36+ 17. | Top 1. [18.00],"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",1124,2019,Xiamen,Lead,Men,Qualification,2019-10-18,/api/v1/category_rounds/5560/results,/api/v1/events/1124/result/1,36+,Top,2019-10-18_Xiamen_Lead_Men_Qualification.csv
Stranik Martin,CZE,17,36+ 17. | Top 1. [18.00],"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",1124,2019,Xiamen,Lead,Men,Qualification,2019-10-18,/api/v1/category_rounds/5560/results,/api/v1/events/1124/result/1,36+,Top,2019-10-18_Xiamen_Lead_Men_Qualification.csv
Lee Sungsu,KOR,19,36 20. | Top 1. [18.97],"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",1124,2019,Xiamen,Lead,Men,Qualification,2019-10-18,/api/v1/category_rounds/5560/results,/api/v1/events/1124/result/1,36,Top,2019-10-18_Xiamen_Lead_Men_Qualification.csv
Bombardi Marcello,ITA,20,33+ 21. | Top 1. [21.84],"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",1124,2019,Xiamen,Lead,Men,Qualification,2019-10-18,/api/v1/category_rounds/5560/results,/api/v1/events/1124/result/1,33+,Top,2019-10-18_Xiamen_Lead_Men_Qualification.csv
Halenke Sebastian,GER,20,33+ 21. | Top 1. [21.84],"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",1124,2019,Xiamen,Lead,Men,Qualification,2019-10-18,/api/v1/category_rounds/5560/results,/api/v1/events/1124/result/1,33+,Top,2019-10-18_Xiamen_Lead_Men_Qualification.csv
Hanke Christoph,GER,20,33+ 21. | Top 1. [21.84],"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",1124,2019,Xiamen,Lead,Men,Qualification,2019-10-18,/api/v1/category_rounds/5560/results,/api/v1/events/1124/result/1,33+,Top,2019-10-18_Xiamen_Lead_Men_Qualification.csv
Khazanov Alex,ISR,20,33+ 21. | Top 1. [21.84],"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",1124,2019,Xiamen,Lead,Men,Qualification,2019-10-18,/api/v1/category_rounds/5560/results,/api/v1/events/1124/result/1,33+,Top,2019-10-18_Xiamen_Lead_Men_Qualification.csv
McColl Sean,CAN,20,33+ 21. | Top 1. [21.84],"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019 ",1124,2019,Xiamen,Lead,Men,Qualification,2019-10-18,/api/v1/category_rounds/5560/results,/api/v1/events/1124/result/1,33+,Top,2019-10-18_Xiamen_Lead_Men_Qualification.csv
