name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results
Kopf Sienna,USA,24,9.286,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Women,Qualification,2019-07-04,/api/v1/category_rounds/5502/results,/api/v1/events/1118/result/6
Sa Sol,KOR,25,9.366,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Women,Qualification,2019-07-04,/api/v1/category_rounds/5502/results,/api/v1/events/1118/result/6
Lee Hung Ying,TPE,26,9.411,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Women,Qualification,2019-07-04,/api/v1/category_rounds/5502/results,/api/v1/events/1118/result/6
Garnbret Janja,SLO,27,9.529,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Women,Qualification,2019-07-04,/api/v1/category_rounds/5502/results,/api/v1/events/1118/result/6
Yip Alannah,CAN,28,9.598,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Women,Qualification,2019-07-04,/api/v1/category_rounds/5502/results,/api/v1/events/1118/result/6
Fontelaye Romane,FRA,29,9.689,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Women,Qualification,2019-07-04,/api/v1/category_rounds/5502/results,/api/v1/events/1118/result/6
Noguchi Akiyo,JPN,30,9.697,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Women,Qualification,2019-07-04,/api/v1/category_rounds/5502/results,/api/v1/events/1118/result/6
Meshkova Viktoriia,RUS,31,9.764,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Women,Qualification,2019-07-04,/api/v1/category_rounds/5502/results,/api/v1/events/1118/result/6
Coxsey Shauna,GBR,32,9.798,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Women,Qualification,2019-07-04,/api/v1/category_rounds/5502/results,/api/v1/events/1118/result/6
Remizova Elena,RUS,33,9.800,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Women,Qualification,2019-07-04,/api/v1/category_rounds/5502/results,/api/v1/events/1118/result/6
Timofeeva Elena,RUS,34,9.852,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Women,Qualification,2019-07-04,/api/v1/category_rounds/5502/results,/api/v1/events/1118/result/6
Lettner Sandra,AUT,35,9.919,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Women,Qualification,2019-07-04,/api/v1/category_rounds/5502/results,/api/v1/events/1118/result/6
Raboutou Brooke,USA,36,9.924,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Women,Qualification,2019-07-04,/api/v1/category_rounds/5502/results,/api/v1/events/1118/result/6
Pilz Jessica,AUT,37,10.040,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Women,Qualification,2019-07-04,/api/v1/category_rounds/5502/results,/api/v1/events/1118/result/6
Aguado Valentina,ARG,38,10.093,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Women,Qualification,2019-07-04,/api/v1/category_rounds/5502/results,/api/v1/events/1118/result/6
Contreras Alejandra,CHI,39,10.196,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Women,Qualification,2019-07-04,/api/v1/category_rounds/5502/results,/api/v1/events/1118/result/6
Bair Lauren,USA,40,10.269,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Women,Qualification,2019-07-04,/api/v1/category_rounds/5502/results,/api/v1/events/1118/result/6
Yokoyama Sofya,SUI,41,10.485,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Women,Qualification,2019-07-04,/api/v1/category_rounds/5502/results,/api/v1/events/1118/result/6
Gibert Fanny,FRA,42,10.509,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Women,Qualification,2019-07-04,/api/v1/category_rounds/5502/results,/api/v1/events/1118/result/6
Zhang YueTong,CHN,43,10.567,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Women,Qualification,2019-07-04,/api/v1/category_rounds/5502/results,/api/v1/events/1118/result/6
Caulier Chloe,BEL,44,10.584,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Women,Qualification,2019-07-04,/api/v1/category_rounds/5502/results,/api/v1/events/1118/result/6
Krizova Hana,CZE,45,10.597,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Women,Qualification,2019-07-04,/api/v1/category_rounds/5502/results,/api/v1/events/1118/result/6
Kim Jain,KOR,46,10.789,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Women,Qualification,2019-07-04,/api/v1/category_rounds/5502/results,/api/v1/events/1118/result/6
Rakovec Lucka,SLO,47,10.789,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Women,Qualification,2019-07-04,/api/v1/category_rounds/5502/results,/api/v1/events/1118/result/6
Condie Kyra,USA,48,11.042,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Women,Qualification,2019-07-04,/api/v1/category_rounds/5502/results,/api/v1/events/1118/result/6
Rogora Laura,ITA,49,11.072,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Women,Qualification,2019-07-04,/api/v1/category_rounds/5502/results,/api/v1/events/1118/result/6
Seo Chaehyun,KOR,50,11.211,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Women,Qualification,2019-07-04,/api/v1/category_rounds/5502/results,/api/v1/events/1118/result/6
Chanourdie Julia,FRA,51,11.301,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Women,Qualification,2019-07-04,/api/v1/category_rounds/5502/results,/api/v1/events/1118/result/6
Kazbekova Ievgeniia,UKR,52,11.333,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Women,Qualification,2019-07-04,/api/v1/category_rounds/5502/results,/api/v1/events/1118/result/6
Kümin Andrea,SUI,53,11.594,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Women,Qualification,2019-07-04,/api/v1/category_rounds/5502/results,/api/v1/events/1118/result/6
Doumont Heloïse,BEL,54,11.637,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Women,Qualification,2019-07-04,/api/v1/category_rounds/5502/results,/api/v1/events/1118/result/6
Tetzlaff Sarah,NZL,55,11.686,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Women,Qualification,2019-07-04,/api/v1/category_rounds/5502/results,/api/v1/events/1118/result/6
Cuypers Celine,BEL,56,11.784,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Women,Qualification,2019-07-04,/api/v1/category_rounds/5502/results,/api/v1/events/1118/result/6
Hartani Fitria,INA,57,11.858,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Women,Qualification,2019-07-04,/api/v1/category_rounds/5502/results,/api/v1/events/1118/result/6
Hönig Afra,GER,58,11.926,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Women,Qualification,2019-07-04,/api/v1/category_rounds/5502/results,/api/v1/events/1118/result/6
Krampl Mia,SLO,59,12.118,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Women,Qualification,2019-07-04,/api/v1/category_rounds/5502/results,/api/v1/events/1118/result/6
Repusic Urska,SLO,60,12.164,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Women,Qualification,2019-07-04,/api/v1/category_rounds/5502/results,/api/v1/events/1118/result/6
Thompson-Smith Molly,GBR,61,12.660,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Women,Qualification,2019-07-04,/api/v1/category_rounds/5502/results,/api/v1/events/1118/result/6
Benach Zubero Maria,ESP,62,12.830,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Women,Qualification,2019-07-04,/api/v1/category_rounds/5502/results,/api/v1/events/1118/result/6
Hirano Natsumi,JPN,63,12.930,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Women,Qualification,2019-07-04,/api/v1/category_rounds/5502/results,/api/v1/events/1118/result/6
Kim Lan,KOR,64,12.941,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Women,Qualification,2019-07-04,/api/v1/category_rounds/5502/results,/api/v1/events/1118/result/6
De la torre  Jennifer Marie,MEX,65,13.989,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Women,Qualification,2019-07-04,/api/v1/category_rounds/5502/results,/api/v1/events/1118/result/6
Magalhaes de Castro  Bianca,BRA,66,14.285,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Women,Qualification,2019-07-04,/api/v1/category_rounds/5502/results,/api/v1/events/1118/result/6
Lukan Vita,SLO,67,14.566,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Women,Qualification,2019-07-04,/api/v1/category_rounds/5502/results,/api/v1/events/1118/result/6
Crowley Grace,AUS,68,14.949,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Women,Qualification,2019-07-04,/api/v1/category_rounds/5502/results,/api/v1/events/1118/result/6
Speed Amanda,NZL,69,16.129,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Women,Qualification,2019-07-04,/api/v1/category_rounds/5502/results,/api/v1/events/1118/result/6
Tanii Natsuki,JPN,70,16.434,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Women,Qualification,2019-07-04,/api/v1/category_rounds/5502/results,/api/v1/events/1118/result/6
DE CHARMOY RACHELLE,RSA,71,16.554,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Women,Qualification,2019-07-04,/api/v1/category_rounds/5502/results,/api/v1/events/1118/result/6
JIANG Rong,CHN,72,False start,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Women,Qualification,2019-07-04,/api/v1/category_rounds/5502/results,/api/v1/events/1118/result/6
Kelly Piper,USA,72,fall,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Women,Qualification,2019-07-04,/api/v1/category_rounds/5502/results,/api/v1/events/1118/result/6
