name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
Garnbret Janja,SLO,1,4T4z 5 4,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2019 ,1112,2019,Meiringen,Boulder,Women,Semi-Final,2019-04-05,/api/v1/category_rounds/5452/results,/api/v1/events/1112/result/7,1,1,1,1,2,1,1,1,2019-04-05_Meiringen_Boulder_Women_Semi-Final.csv
Noguchi Akiyo,JPN,1,4T4z 5 4,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2019 ,1112,2019,Meiringen,Boulder,Women,Semi-Final,2019-04-05,/api/v1/category_rounds/5452/results,/api/v1/events/1112/result/7,1,1,1,1,1,1,2,1,2019-04-05_Meiringen_Boulder_Women_Semi-Final.csv
Gibert Fanny,FRA,3,3T4z 3 6,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2019 ,1112,2019,Meiringen,Boulder,Women,Semi-Final,2019-04-05,/api/v1/category_rounds/5452/results,/api/v1/events/1112/result/7,1,1,1,1,X,3,1,1,2019-04-05_Meiringen_Boulder_Women_Semi-Final.csv
Klingler Petra,SUI,4,3T4z 4 5,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2019 ,1112,2019,Meiringen,Boulder,Women,Semi-Final,2019-04-05,/api/v1/category_rounds/5452/results,/api/v1/events/1112/result/7,2,2,1,1,X,1,1,1,2019-04-05_Meiringen_Boulder_Women_Semi-Final.csv
Coxsey Shauna,GBR,5,3T4z 5 5,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2019 ,1112,2019,Meiringen,Boulder,Women,Semi-Final,2019-04-05,/api/v1/category_rounds/5452/results,/api/v1/events/1112/result/7,2,2,2,1,X,1,1,1,2019-04-05_Meiringen_Boulder_Women_Semi-Final.csv
Mackenzie Oceania,AUS,6,3T3z 7 4,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2019 ,1112,2019,Meiringen,Boulder,Women,Semi-Final,2019-04-05,/api/v1/category_rounds/5452/results,/api/v1/events/1112/result/7,1,1,3,1,X,X,3,2,2019-04-05_Meiringen_Boulder_Women_Semi-Final.csv
Johnson Alex,USA,7,2T4z 4 8,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2019 ,1112,2019,Meiringen,Boulder,Women,Semi-Final,2019-04-05,/api/v1/category_rounds/5452/results,/api/v1/events/1112/result/7,X,3,1,1,3,3,X,1,2019-04-05_Meiringen_Boulder_Women_Semi-Final.csv
Condie Kyra,USA,8,2T4z 4 9,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2019 ,1112,2019,Meiringen,Boulder,Women,Semi-Final,2019-04-05,/api/v1/category_rounds/5452/results,/api/v1/events/1112/result/7,3,2,1,1,X,3,X,3,2019-04-05_Meiringen_Boulder_Women_Semi-Final.csv
Ito Futaba,JPN,9,2T4z 5 5,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2019 ,1112,2019,Meiringen,Boulder,Women,Semi-Final,2019-04-05,/api/v1/category_rounds/5452/results,/api/v1/events/1112/result/7,1,1,4,1,X,2,X,1,2019-04-05_Meiringen_Boulder_Women_Semi-Final.csv
Hönig Afra,GER,10,2T3z 3 4,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2019 ,1112,2019,Meiringen,Boulder,Women,Semi-Final,2019-04-05,/api/v1/category_rounds/5452/results,/api/v1/events/1112/result/7,2,2,X,1,X,X,1,1,2019-04-05_Meiringen_Boulder_Women_Semi-Final.csv
