name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,source_file
Seo Chaehyun,KOR,1,Top,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 ,1120,2019,Briançon,Lead,Women,Semi-Final,2019-07-19,/api/v1/category_rounds/5520/results,/api/v1/events/1120/result/5,Top,2019-07-19_Briançon_Lead_Women_Semi-Final.csv
Tanii Natsuki,JPN,2,43+,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 ,1120,2019,Briançon,Lead,Women,Semi-Final,2019-07-19,/api/v1/category_rounds/5520/results,/api/v1/events/1120/result/5,43+,2019-07-19_Briançon_Lead_Women_Semi-Final.csv
Garnbret Janja,SLO,3,43+,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 ,1120,2019,Briançon,Lead,Women,Semi-Final,2019-07-19,/api/v1/category_rounds/5520/results,/api/v1/events/1120/result/5,43+,2019-07-19_Briançon_Lead_Women_Semi-Final.csv
Krampl Mia,SLO,4,43,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 ,1120,2019,Briançon,Lead,Women,Semi-Final,2019-07-19,/api/v1/category_rounds/5520/results,/api/v1/events/1120/result/5,43,2019-07-19_Briançon_Lead_Women_Semi-Final.csv
Zhang YueTong,CHN,5,42+,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 ,1120,2019,Briançon,Lead,Women,Semi-Final,2019-07-19,/api/v1/category_rounds/5520/results,/api/v1/events/1120/result/5,42+,2019-07-19_Briançon_Lead_Women_Semi-Final.csv
Shiraishi Ashima,USA,6,41+,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 ,1120,2019,Briançon,Lead,Women,Semi-Final,2019-07-19,/api/v1/category_rounds/5520/results,/api/v1/events/1120/result/5,41+,2019-07-19_Briançon_Lead_Women_Semi-Final.csv
Arthaud Nina,FRA,7,37.5+,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 ,1120,2019,Briançon,Lead,Women,Semi-Final,2019-07-19,/api/v1/category_rounds/5520/results,/api/v1/events/1120/result/5,37.5+,2019-07-19_Briançon_Lead_Women_Semi-Final.csv
Lukan Vita,SLO,8,37.5,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 ,1120,2019,Briançon,Lead,Women,Semi-Final,2019-07-19,/api/v1/category_rounds/5520/results,/api/v1/events/1120/result/5,37.5,2019-07-19_Briançon_Lead_Women_Semi-Final.csv
Schranz Christine,AUT,9,36+,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 ,1120,2019,Briançon,Lead,Women,Semi-Final,2019-07-19,/api/v1/category_rounds/5520/results,/api/v1/events/1120/result/5,36+,2019-07-19_Briançon_Lead_Women_Semi-Final.csv
Kotake Mei,JPN,10,36+,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 ,1120,2019,Briançon,Lead,Women,Semi-Final,2019-07-19,/api/v1/category_rounds/5520/results,/api/v1/events/1120/result/5,36+,2019-07-19_Briançon_Lead_Women_Semi-Final.csv
Hirano Natsumi,JPN,11,35+,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 ,1120,2019,Briançon,Lead,Women,Semi-Final,2019-07-19,/api/v1/category_rounds/5520/results,/api/v1/events/1120/result/5,35+,2019-07-19_Briançon_Lead_Women_Semi-Final.csv
Markovic Mina,SLO,12,35+,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 ,1120,2019,Briançon,Lead,Women,Semi-Final,2019-07-19,/api/v1/category_rounds/5520/results,/api/v1/events/1120/result/5,35+,2019-07-19_Briançon_Lead_Women_Semi-Final.csv
Hayes Margo,USA,13,34+,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 ,1120,2019,Briançon,Lead,Women,Semi-Final,2019-07-19,/api/v1/category_rounds/5520/results,/api/v1/events/1120/result/5,34+,2019-07-19_Briançon_Lead_Women_Semi-Final.csv
Rakovec Lucka,SLO,14,34+,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 ,1120,2019,Briançon,Lead,Women,Semi-Final,2019-07-19,/api/v1/category_rounds/5520/results,/api/v1/events/1120/result/5,34+,2019-07-19_Briançon_Lead_Women_Semi-Final.csv
Kazbekova Ievgeniia,UKR,15,34+,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019 ,1120,2019,Briançon,Lead,Women,Semi-Final,2019-07-19,/api/v1/category_rounds/5520/results,/api/v1/events/1120/result/5,34+,2019-07-19_Briançon_Lead_Women_Semi-Final.csv
