name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time,source_file
Shikov Aleksandr,,1,5.54,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Final,2019-07-04,/api/v1/category_rounds/5508/results,/api/v1/events/1118/result/2,True,6.355,True,6.88,True,5.892,True,5.542,,,2019-07-04_Villars_Speed_Men_Final.csv
Timofeev Dmitrii,,2,FALL,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Final,2019-07-04,/api/v1/category_rounds/5508/results,/api/v1/events/1118/result/2,True,6.354,True,5.735,True,5.513,False,FALL,,,2019-07-04_Villars_Speed_Men_Final.csv
Kriz Jan,,3,7.76,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Final,2019-07-04,/api/v1/category_rounds/5508/results,/api/v1/events/1118/result/2,True,6.182,True,5.997,False,6.078,,,True,7.765,2019-07-04_Villars_Speed_Men_Final.csv
Mawem Bassa,,4,FALL,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Final,2019-07-04,/api/v1/category_rounds/5508/results,/api/v1/events/1118/result/2,True,5.765,True,WILDCARD,False,5.573,,,False,FALL,2019-07-04_Villars_Speed_Men_Final.csv
Deulin Vladislav,,5,5.75,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Final,2019-07-04,/api/v1/category_rounds/5508/results,/api/v1/events/1118/result/2,True,5.899,False,5.754,,,,,,,2019-07-04_Villars_Speed_Men_Final.csv
Boldyrev Danyil,,6,6.01,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Final,2019-07-04,/api/v1/category_rounds/5508/results,/api/v1/events/1118/result/2,True,6.032,False,6.011,,,,,,,2019-07-04_Villars_Speed_Men_Final.csv
Alipour Shenazandifard Reza,,7,FALSE START,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Final,2019-07-04,/api/v1/category_rounds/5508/results,/api/v1/events/1118/result/2,True,6.075,False,FALSE START,,,,,,,2019-07-04_Villars_Speed_Men_Final.csv
Zhong QiXin,,8,FALL,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Final,2019-07-04,/api/v1/category_rounds/5508/results,/api/v1/events/1118/result/2,True,WILDCARD,False,FALL,,,,,,,2019-07-04_Villars_Speed_Men_Final.csv
Fossali Ludovico,,9,5.86,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Final,2019-07-04,/api/v1/category_rounds/5508/results,/api/v1/events/1118/result/2,False,5.863,,,,,,,,,2019-07-04_Villars_Speed_Men_Final.csv
Rudatskiy Lev,,10,6.30,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Final,2019-07-04,/api/v1/category_rounds/5508/results,/api/v1/events/1118/result/2,False,6.3,,,,,,,,,2019-07-04_Villars_Speed_Men_Final.csv
LONG JinBao,,11,6.55,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Final,2019-07-04,/api/v1/category_rounds/5508/results,/api/v1/events/1118/result/2,False,6.556,,,,,,,,,2019-07-04_Villars_Speed_Men_Final.csv
CAO Long,,12,6.97,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Final,2019-07-04,/api/v1/category_rounds/5508/results,/api/v1/events/1118/result/2,False,6.97,,,,,,,,,2019-07-04_Villars_Speed_Men_Final.csv
Shilov Aleksandr,,13,7.36,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Final,2019-07-04,/api/v1/category_rounds/5508/results,/api/v1/events/1118/result/2,False,7.367,,,,,,,,,2019-07-04_Villars_Speed_Men_Final.csv
Khaibullin Rishat,,14,7.49,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Final,2019-07-04,/api/v1/category_rounds/5508/results,/api/v1/events/1118/result/2,False,7.499,,,,,,,,,2019-07-04_Villars_Speed_Men_Final.csv
Lee Seungbeom,,15,FALL,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Final,2019-07-04,/api/v1/category_rounds/5508/results,/api/v1/events/1118/result/2,False,FALL,,,,,,,,,2019-07-04_Villars_Speed_Men_Final.csv
Rukin Sergei,,16,FALSE START,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Final,2019-07-04,/api/v1/category_rounds/5508/results,/api/v1/events/1118/result/2,False,FALSE START,,,,,,,,,2019-07-04_Villars_Speed_Men_Final.csv
