name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,source_file
Shikov Aleksandr,RUS,1,5.630,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,2019-07-04_Villars_Speed_Men_Qualification.csv
Mawem Bassa,FRA,2,5.686,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,2019-07-04_Villars_Speed_Men_Qualification.csv
Timofeev Dmitrii,RUS,3,5.716,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,2019-07-04_Villars_Speed_Men_Qualification.csv
LONG JinBao,CHN,4,5.755,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,2019-07-04_Villars_Speed_Men_Qualification.csv
CAO Long,CHN,5,5.799,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,2019-07-04_Villars_Speed_Men_Qualification.csv
Rudatskiy Lev,RUS,6,5.803,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,2019-07-04_Villars_Speed_Men_Qualification.csv
Lee Seungbeom,KOR,7,5.871,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,2019-07-04_Villars_Speed_Men_Qualification.csv
Zhong QiXin,CHN,8,5.873,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,2019-07-04_Villars_Speed_Men_Qualification.csv
Rukin Sergei,RUS,9,5.909,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,2019-07-04_Villars_Speed_Men_Qualification.csv
Alipourshenazandifar Reza,IRI,10,5.923,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,2019-07-04_Villars_Speed_Men_Qualification.csv
Deulin Vladislav,RUS,11,5.956,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,2019-07-04_Villars_Speed_Men_Qualification.csv
Boldyrev Danyil,UKR,12,5.964,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,2019-07-04_Villars_Speed_Men_Qualification.csv
Kriz Jan,CZE,13,6.040,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,2019-07-04_Villars_Speed_Men_Qualification.csv
Shilov Aleksandr,RUS,14,6.099,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,2019-07-04_Villars_Speed_Men_Qualification.csv
Fossali Ludovico,ITA,15,6.142,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,2019-07-04_Villars_Speed_Men_Qualification.csv
Khaibullin Rishat,KAZ,16,6.149,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,2019-07-04_Villars_Speed_Men_Qualification.csv
Dzienski Marcin,POL,17,6.170,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,2019-07-04_Villars_Speed_Men_Qualification.csv
Kokorin Stanislav,RUS,18,6.199,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,2019-07-04_Villars_Speed_Men_Qualification.csv
Pavlenko Kostiantyn,UKR,19,6.245,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,2019-07-04_Villars_Speed_Men_Qualification.csv
Muhammad Alfian,INA,20,6.252,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,2019-07-04_Villars_Speed_Men_Qualification.csv
CHEN ZhiXing,CHN,21,6.280,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,2019-07-04_Villars_Speed_Men_Qualification.csv
Cornu Manuel,FRA,22,6.388,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,2019-07-04_Villars_Speed_Men_Qualification.csv
Rebreyend Pierre,FRA,23,6.391,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,2019-07-04_Villars_Speed_Men_Qualification.csv
Granja Carlos,ECU,24,6.430,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,2019-07-04_Villars_Speed_Men_Qualification.csv
Noya Cardona Erik,ESP,25,6.492,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,2019-07-04_Villars_Speed_Men_Qualification.csv
Fujii Kokoro,JPN,26,6.497,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,2019-07-04_Villars_Speed_Men_Qualification.csv
Zodda Gian Luca,ITA,27,6.503,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,2019-07-04_Villars_Speed_Men_Qualification.csv
Narasaki Tomoa,JPN,28,6.562,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,2019-07-04_Villars_Speed_Men_Qualification.csv
Iarilovets Nikolai,RUS,29,6.564,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,2019-07-04_Villars_Speed_Men_Qualification.csv
Khabibullin Artem,RUS,30,6.650,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,2019-07-04_Villars_Speed_Men_Qualification.csv
Hojer Jan,GER,31,6.671,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,2019-07-04_Villars_Speed_Men_Qualification.csv
Knapp Lukas,AUT,32,6.721,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",1118,2019,Villars,Speed,Men,Qualification,2019-07-04,/api/v1/category_rounds/5507/results,/api/v1/events/1118/result/2,2019-07-04_Villars_Speed_Men_Qualification.csv
