name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
Gibert Fanny,FRA,1,4T4z 9 8,IFSC Climbing Worldcup (B) - Vail (USA) 2019 ,1117,2019,Vail,Boulder,Women,Semi-Final,2019-06-07,/api/v1/category_rounds/5494/results,/api/v1/events/1117/result/7,1,1,2,1,4,4,2,2,2019-06-07_Vail_Boulder_Women_Semi-Final.csv
Garnbret Janja,SLO,2,3T4z 3 5,IFSC Climbing Worldcup (B) - Vail (USA) 2019 ,1117,2019,Vail,Boulder,Women,Semi-Final,2019-06-07,/api/v1/category_rounds/5494/results,/api/v1/events/1117/result/7,X,2,1,1,1,1,1,1,2019-06-07_Vail_Boulder_Women_Semi-Final.csv
Noguchi Akiyo,JPN,3,3T4z 6 6,IFSC Climbing Worldcup (B) - Vail (USA) 2019 ,1117,2019,Vail,Boulder,Women,Semi-Final,2019-06-07,/api/v1/category_rounds/5494/results,/api/v1/events/1117/result/7,1,1,X,1,4,3,1,1,2019-06-07_Vail_Boulder_Women_Semi-Final.csv
Nonaka Miho,JPN,4,2T4z 2 9,IFSC Climbing Worldcup (B) - Vail (USA) 2019 ,1117,2019,Vail,Boulder,Women,Semi-Final,2019-06-07,/api/v1/category_rounds/5494/results,/api/v1/events/1117/result/7,1,1,1,1,X,3,X,4,2019-06-07_Vail_Boulder_Women_Semi-Final.csv
Douady Luce,FRA,5,2T4z 3 4,IFSC Climbing Worldcup (B) - Vail (USA) 2019 ,1117,2019,Vail,Boulder,Women,Semi-Final,2019-06-07,/api/v1/category_rounds/5494/results,/api/v1/events/1117/result/7,X,1,2,1,X,1,1,1,2019-06-07_Vail_Boulder_Women_Semi-Final.csv
Nakamura Mao,JPN,6,2T4z 7 17,IFSC Climbing Worldcup (B) - Vail (USA) 2019 ,1117,2019,Vail,Boulder,Women,Semi-Final,2019-06-07,/api/v1/category_rounds/5494/results,/api/v1/events/1117/result/7,X,1,X,9,4,4,3,3,2019-06-07_Vail_Boulder_Women_Semi-Final.csv
Grossman Natalia,USA,7,2T4z 9 14,IFSC Climbing Worldcup (B) - Vail (USA) 2019 ,1117,2019,Vail,Boulder,Women,Semi-Final,2019-06-07,/api/v1/category_rounds/5494/results,/api/v1/events/1117/result/7,X,2,7,7,X,3,2,2,2019-06-07_Vail_Boulder_Women_Semi-Final.csv
Rogora Laura,ITA,8,2T4z 18 25,IFSC Climbing Worldcup (B) - Vail (USA) 2019 ,1117,2019,Vail,Boulder,Women,Semi-Final,2019-06-07,/api/v1/category_rounds/5494/results,/api/v1/events/1117/result/7,X,1,12,12,X,6,6,6,2019-06-07_Vail_Boulder_Women_Semi-Final.csv
Meul Hannah,GER,9,2T3z 4 5,IFSC Climbing Worldcup (B) - Vail (USA) 2019 ,1117,2019,Vail,Boulder,Women,Semi-Final,2019-06-07,/api/v1/category_rounds/5494/results,/api/v1/events/1117/result/7,X,1,1,1,X,X,3,3,2019-06-07_Vail_Boulder_Women_Semi-Final.csv
Hönig Afra,GER,10,1T4z 1 6,IFSC Climbing Worldcup (B) - Vail (USA) 2019 ,1117,2019,Vail,Boulder,Women,Semi-Final,2019-06-07,/api/v1/category_rounds/5494/results,/api/v1/events/1117/result/7,X,1,X,1,X,3,1,1,2019-06-07_Vail_Boulder_Women_Semi-Final.csv
