name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time,source_file
Zhong QiXin,,1,5.81,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",900,2015,Chongqing,Speed,Men,Final,2015-06-20,/api/v1/category_rounds/3435/results,/api/v1/events/900/result/2,True,6.15,True,6.1,True,6.06,True,5.81,,,2015-06-20_Chongqing_Speed_Men_Final.csv
Boldyrev Danyil,,2,6.56,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",900,2015,Chongqing,Speed,Men,Final,2015-06-20,/api/v1/category_rounds/3435/results,/api/v1/events/900/result/2,True,6.16,True,5.9,True,5.67,False,6.56,,,2015-06-20_Chongqing_Speed_Men_Final.csv
Hroza Libor,,3,5.85,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",900,2015,Chongqing,Speed,Men,Final,2015-06-20,/api/v1/category_rounds/3435/results,/api/v1/events/900/result/2,True,6.33,True,5.95,False,FALL,,,True,5.85,2015-06-20_Chongqing_Speed_Men_Final.csv
Mawem Bassa,,4,FALL,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",900,2015,Chongqing,Speed,Men,Final,2015-06-20,/api/v1/category_rounds/3435/results,/api/v1/events/900/result/2,True,6.19,True,6.0,False,7.73,,,False,FALL,2015-06-20_Chongqing_Speed_Men_Final.csv
Dzienski Marcin,,5,6.02,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",900,2015,Chongqing,Speed,Men,Final,2015-06-20,/api/v1/category_rounds/3435/results,/api/v1/events/900/result/2,True,6.34,False,6.02,,,,,,,2015-06-20_Chongqing_Speed_Men_Final.csv
Shilov Aleksandr,,6,6.20,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",900,2015,Chongqing,Speed,Men,Final,2015-06-20,/api/v1/category_rounds/3435/results,/api/v1/events/900/result/2,True,6.41,False,6.2,,,,,,,2015-06-20_Chongqing_Speed_Men_Final.csv
Alipour Shenazandifard Reza,,7,6.30,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",900,2015,Chongqing,Speed,Men,Final,2015-06-20,/api/v1/category_rounds/3435/results,/api/v1/events/900/result/2,True,6.36,False,6.3,,,,,,,2015-06-20_Chongqing_Speed_Men_Final.csv
Maimuratov Amir,,8,6.53,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",900,2015,Chongqing,Speed,Men,Final,2015-06-20,/api/v1/category_rounds/3435/results,/api/v1/events/900/result/2,True,6.77,False,6.53,,,,,,,2015-06-20_Chongqing_Speed_Men_Final.csv
Ou ZhiYong,,9,6.67,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",900,2015,Chongqing,Speed,Men,Final,2015-06-20,/api/v1/category_rounds/3435/results,/api/v1/events/900/result/2,False,6.67,,,,,,,,,2015-06-20_Chongqing_Speed_Men_Final.csv
Nambot Quentin,,10,6.69,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",900,2015,Chongqing,Speed,Men,Final,2015-06-20,/api/v1/category_rounds/3435/results,/api/v1/events/900/result/2,False,6.69,,,,,,,,,2015-06-20_Chongqing_Speed_Men_Final.csv
Stewart-Patterson Robert,,11,6.76,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",900,2015,Chongqing,Speed,Men,Final,2015-06-20,/api/v1/category_rounds/3435/results,/api/v1/events/900/result/2,False,6.76,,,,,,,,,2015-06-20_Chongqing_Speed_Men_Final.csv
Kokorin Stanislav,,12,6.90,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",900,2015,Chongqing,Speed,Men,Final,2015-06-20,/api/v1/category_rounds/3435/results,/api/v1/events/900/result/2,False,6.9,,,,,,,,,2015-06-20_Chongqing_Speed_Men_Final.csv
LIN PengHui,,13,7.02,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",900,2015,Chongqing,Speed,Men,Final,2015-06-20,/api/v1/category_rounds/3435/results,/api/v1/events/900/result/2,False,7.02,,,,,,,,,2015-06-20_Chongqing_Speed_Men_Final.csv
Komosinski Jedrzej,,14,7.09,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",900,2015,Chongqing,Speed,Men,Final,2015-06-20,/api/v1/category_rounds/3435/results,/api/v1/events/900/result/2,False,7.09,,,,,,,,,2015-06-20_Chongqing_Speed_Men_Final.csv
Luzhetskii Sergei,,15,7.96,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",900,2015,Chongqing,Speed,Men,Final,2015-06-20,/api/v1/category_rounds/3435/results,/api/v1/events/900/result/2,False,7.96,,,,,,,,,2015-06-20_Chongqing_Speed_Men_Final.csv
Vaitsekhovskii Evgenii,,16,8.36,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",900,2015,Chongqing,Speed,Men,Final,2015-06-20,/api/v1/category_rounds/3435/results,/api/v1/events/900/result/2,False,8.36,,,,,,,,,2015-06-20_Chongqing_Speed_Men_Final.csv
