name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone,source_file
Chon Jongwon,KOR,1,5t6 5b6,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",900,2015,Chongqing,Boulder,Men,Qualification,2015-06-20,/api/v1/category_rounds/3431/results,/api/v1/events/900/result/3,1,1,2,2,1,1,1,1,1,1,2015-06-20_Chongqing_Boulder_Men_Qualification.csv
Fujii Kokoro,JPN,1,5t6 5b5,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",900,2015,Chongqing,Boulder,Men,Qualification,2015-06-20,/api/v1/category_rounds/3431/results,/api/v1/events/900/result/3,1,1,1,1,1,1,2,1,1,1,2015-06-20_Chongqing_Boulder_Men_Qualification.csv
Baratzadeh Gholamali,IRI,2,5t7 5b6,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",900,2015,Chongqing,Boulder,Men,Qualification,2015-06-20,/api/v1/category_rounds/3431/results,/api/v1/events/900/result/3,1,1,1,1,1,1,2,2,2,1,2015-06-20_Chongqing_Boulder_Men_Qualification.csv
Ondra Adam,CZE,2,4t4 4b4,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",900,2015,Chongqing,Boulder,Men,Qualification,2015-06-20,/api/v1/category_rounds/3431/results,/api/v1/events/900/result/3,1,1,X,X,1,1,1,1,1,1,2015-06-20_Chongqing_Boulder_Men_Qualification.csv
Kassay James,AUS,3,5t8 5b7,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",900,2015,Chongqing,Boulder,Men,Qualification,2015-06-20,/api/v1/category_rounds/3431/results,/api/v1/events/900/result/3,1,1,2,1,1,1,3,3,1,1,2015-06-20_Chongqing_Boulder_Men_Qualification.csv
Sharafutdinov Dmitrii,RUS,3,4t5 5b5,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",900,2015,Chongqing,Boulder,Men,Qualification,2015-06-20,/api/v1/category_rounds/3431/results,/api/v1/events/900/result/3,1,1,X,1,1,1,1,1,2,1,2015-06-20_Chongqing_Boulder_Men_Qualification.csv
Hori Tsukuru,JPN,4,4t5 5b6,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",900,2015,Chongqing,Boulder,Men,Qualification,2015-06-20,/api/v1/category_rounds/3431/results,/api/v1/events/900/result/3,1,1,X,2,1,1,1,1,2,1,2015-06-20_Chongqing_Boulder_Men_Qualification.csv
Mecherzynski-Wiktor Andrzej,POL,4,5t9 5b8,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",900,2015,Chongqing,Boulder,Men,Qualification,2015-06-20,/api/v1/category_rounds/3431/results,/api/v1/events/900/result/3,1,1,4,4,1,1,2,1,1,1,2015-06-20_Chongqing_Boulder_Men_Qualification.csv
Farrell Thomas,AUS,5,5t10 5b7,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",900,2015,Chongqing,Boulder,Men,Qualification,2015-06-20,/api/v1/category_rounds/3431/results,/api/v1/events/900/result/3,1,1,2,1,1,1,3,3,3,1,2015-06-20_Chongqing_Boulder_Men_Qualification.csv
McColl Sean,CAN,5,4t5 5b7,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",900,2015,Chongqing,Boulder,Men,Qualification,2015-06-20,/api/v1/category_rounds/3431/results,/api/v1/events/900/result/3,1,1,X,2,2,2,1,1,1,1,2015-06-20_Chongqing_Boulder_Men_Qualification.csv
Bonder Jeremy,FRA,6,4t4 5b5,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",900,2015,Chongqing,Boulder,Men,Qualification,2015-06-20,/api/v1/category_rounds/3431/results,/api/v1/events/900/result/3,1,1,1,1,1,1,1,1,X,1,2015-06-20_Chongqing_Boulder_Men_Qualification.csv
Gelmanov Rustam,RUS,6,4t5 4b5,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",900,2015,Chongqing,Boulder,Men,Qualification,2015-06-20,/api/v1/category_rounds/3431/results,/api/v1/events/900/result/3,1,1,X,X,1,1,2,2,1,1,2015-06-20_Chongqing_Boulder_Men_Qualification.csv
