name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,1/8_winner,1/8_time,1/4_winner,1/4_time,1/2_winner,1/2_time,Final_winner,Final_time,Small Final_winner,Small Final_time,source_file
Alipour Shenazandifard Reza,,1,6.06,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2015",908,2015,Wujiang,Speed,Men,Final,2015-10-17,/api/v1/category_rounds/3495/results,/api/v1/events/908/result/2,True,6.27,True,5.97,True,6.09,True,6.06,,,2015-10-17_Wujiang_Speed_Men_Final.csv
Hroza Libor,,2,FALL,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2015",908,2015,Wujiang,Speed,Men,Final,2015-10-17,/api/v1/category_rounds/3495/results,/api/v1/events/908/result/2,True,6.62,True,5.97,True,WILDCARD,False,FALL,,,2015-10-17_Wujiang_Speed_Men_Final.csv
Mawem Bassa,,3,WILDCARD,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2015",908,2015,Wujiang,Speed,Men,Final,2015-10-17,/api/v1/category_rounds/3495/results,/api/v1/events/908/result/2,True,6.23,True,WILDCARD,False,9.65,,,True,WILDCARD,2015-10-17_Wujiang_Speed_Men_Final.csv
Boldyrev Danyil,,4,FALSE START,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2015",908,2015,Wujiang,Speed,Men,Final,2015-10-17,/api/v1/category_rounds/3495/results,/api/v1/events/908/result/2,True,6.15,True,5.85,False,FALSE START,,,False,FALSE START,2015-10-17_Wujiang_Speed_Men_Final.csv
Dzienski Marcin,,5,6.03,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2015",908,2015,Wujiang,Speed,Men,Final,2015-10-17,/api/v1/category_rounds/3495/results,/api/v1/events/908/result/2,True,6.5,False,6.03,,,,,,,2015-10-17_Wujiang_Speed_Men_Final.csv
Shilov Aleksandr,,6,6.16,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2015",908,2015,Wujiang,Speed,Men,Final,2015-10-17,/api/v1/category_rounds/3495/results,/api/v1/events/908/result/2,True,8.01,False,6.16,,,,,,,2015-10-17_Wujiang_Speed_Men_Final.csv
Kokorin Stanislav,,7,6.28,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2015",908,2015,Wujiang,Speed,Men,Final,2015-10-17,/api/v1/category_rounds/3495/results,/api/v1/events/908/result/2,True,6.6,False,6.28,,,,,,,2015-10-17_Wujiang_Speed_Men_Final.csv
Zhong QiXin,,8,FALSE START,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2015",908,2015,Wujiang,Speed,Men,Final,2015-10-17,/api/v1/category_rounds/3495/results,/api/v1/events/908/result/2,True,6.7,False,FALSE START,,,,,,,2015-10-17_Wujiang_Speed_Men_Final.csv
Ou ZhiYong,,9,6.86,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2015",908,2015,Wujiang,Speed,Men,Final,2015-10-17,/api/v1/category_rounds/3495/results,/api/v1/events/908/result/2,False,6.86,,,,,,,,,2015-10-17_Wujiang_Speed_Men_Final.csv
Nambot Quentin,,10,6.98,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2015",908,2015,Wujiang,Speed,Men,Final,2015-10-17,/api/v1/category_rounds/3495/results,/api/v1/events/908/result/2,False,6.98,,,,,,,,,2015-10-17_Wujiang_Speed_Men_Final.csv
Deulin Vladislav,,11,7.07,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2015",908,2015,Wujiang,Speed,Men,Final,2015-10-17,/api/v1/category_rounds/3495/results,/api/v1/events/908/result/2,False,7.07,,,,,,,,,2015-10-17_Wujiang_Speed_Men_Final.csv
Mohammadi Morteza,,12,7.66,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2015",908,2015,Wujiang,Speed,Men,Final,2015-10-17,/api/v1/category_rounds/3495/results,/api/v1/events/908/result/2,False,7.66,,,,,,,,,2015-10-17_Wujiang_Speed_Men_Final.csv
Moro Guillaume,,13,7.85,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2015",908,2015,Wujiang,Speed,Men,Final,2015-10-17,/api/v1/category_rounds/3495/results,/api/v1/events/908/result/2,False,7.85,,,,,,,,,2015-10-17_Wujiang_Speed_Men_Final.csv
LIN PengHui,,14,8.52,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2015",908,2015,Wujiang,Speed,Men,Final,2015-10-17,/api/v1/category_rounds/3495/results,/api/v1/events/908/result/2,False,8.52,,,,,,,,,2015-10-17_Wujiang_Speed_Men_Final.csv
Lewicki Michal,,15,13.35,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2015",908,2015,Wujiang,Speed,Men,Final,2015-10-17,/api/v1/category_rounds/3495/results,/api/v1/events/908/result/2,False,13.35,,,,,,,,,2015-10-17_Wujiang_Speed_Men_Final.csv
Vaitsekhovskii Evgenii,,16,FALL,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2015",908,2015,Wujiang,Speed,Men,Final,2015-10-17,/api/v1/category_rounds/3495/results,/api/v1/events/908/result/2,False,FALL,,,,,,,,,2015-10-17_Wujiang_Speed_Men_Final.csv
