name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone,source_file
Chon Jongwon,KOR,1,5t10 5b9,IFSC Climbing Worldcup (B) - Toronto (CAN) 2015,898,2015,Toronto,Boulder,Men,Qualification,2015-05-30,/api/v1/category_rounds/3417/results,/api/v1/events/898/result/3,1,1,2,1,1,1,1,1,5,5,2015-05-30_Toronto_Boulder_Men_Qualification.csv
Schubert Jakob,AUT,1,4t5 4b4,IFSC Climbing Worldcup (B) - Toronto (CAN) 2015,898,2015,Toronto,Boulder,Men,Qualification,2015-05-30,/api/v1/category_rounds/3417/results,/api/v1/events/898/result/3,1,1,2,1,1,1,1,1,X,X,2015-05-30_Toronto_Boulder_Men_Qualification.csv
Fujii Kokoro,JPN,2,4t6 4b4,IFSC Climbing Worldcup (B) - Toronto (CAN) 2015,898,2015,Toronto,Boulder,Men,Qualification,2015-05-30,/api/v1/category_rounds/3417/results,/api/v1/events/898/result/3,2,1,2,1,1,1,1,1,X,X,2015-05-30_Toronto_Boulder_Men_Qualification.csv
Sugimoto Rei,JPN,2,4t6 4b4,IFSC Climbing Worldcup (B) - Toronto (CAN) 2015,898,2015,Toronto,Boulder,Men,Qualification,2015-05-30,/api/v1/category_rounds/3417/results,/api/v1/events/898/result/3,1,1,3,1,1,1,1,1,X,X,2015-05-30_Toronto_Boulder_Men_Qualification.csv
Bonder Jeremy,FRA,3,4t6 4b6,IFSC Climbing Worldcup (B) - Toronto (CAN) 2015,898,2015,Toronto,Boulder,Men,Qualification,2015-05-30,/api/v1/category_rounds/3417/results,/api/v1/events/898/result/3,2,2,1,1,1,1,2,2,X,X,2015-05-30_Toronto_Boulder_Men_Qualification.csv
Mawem Mickael,FRA,3,4t7 5b6,IFSC Climbing Worldcup (B) - Toronto (CAN) 2015,898,2015,Toronto,Boulder,Men,Qualification,2015-05-30,/api/v1/category_rounds/3417/results,/api/v1/events/898/result/3,1,1,3,1,1,1,X,1,2,2,2015-05-30_Toronto_Boulder_Men_Qualification.csv
Levier Alban,FRA,4,4t7 5b13,IFSC Climbing Worldcup (B) - Toronto (CAN) 2015,898,2015,Toronto,Boulder,Men,Qualification,2015-05-30,/api/v1/category_rounds/3417/results,/api/v1/events/898/result/3,3,3,2,2,1,1,1,1,X,6,2015-05-30_Toronto_Boulder_Men_Qualification.csv
Ogata Yoshiyuki,JPN,4,4t8 4b6,IFSC Climbing Worldcup (B) - Toronto (CAN) 2015,898,2015,Toronto,Boulder,Men,Qualification,2015-05-30,/api/v1/category_rounds/3417/results,/api/v1/events/898/result/3,1,1,3,2,1,1,3,2,X,X,2015-05-30_Toronto_Boulder_Men_Qualification.csv
Kruder Jernej,SLO,5,4t9 5b11,IFSC Climbing Worldcup (B) - Toronto (CAN) 2015,898,2015,Toronto,Boulder,Men,Qualification,2015-05-30,/api/v1/category_rounds/3417/results,/api/v1/events/898/result/3,2,2,X,3,2,1,2,2,3,3,2015-05-30_Toronto_Boulder_Men_Qualification.csv
McColl Sean,CAN,5,4t9 4b8,IFSC Climbing Worldcup (B) - Toronto (CAN) 2015,898,2015,Toronto,Boulder,Men,Qualification,2015-05-30,/api/v1/category_rounds/3417/results,/api/v1/events/898/result/3,1,1,4,4,1,1,3,2,X,X,2015-05-30_Toronto_Boulder_Men_Qualification.csv
Dornauer Alfons,AUT,6,4t10 4b7,IFSC Climbing Worldcup (B) - Toronto (CAN) 2015,898,2015,Toronto,Boulder,Men,Qualification,2015-05-30,/api/v1/category_rounds/3417/results,/api/v1/events/898/result/3,1,1,4,1,1,1,4,4,X,X,2015-05-30_Toronto_Boulder_Men_Qualification.csv
Ondra Adam,CZE,6,4t10 5b8,IFSC Climbing Worldcup (B) - Toronto (CAN) 2015,898,2015,Toronto,Boulder,Men,Qualification,2015-05-30,/api/v1/category_rounds/3417/results,/api/v1/events/898/result/3,1,1,5,4,1,1,X,1,3,1,2015-05-30_Toronto_Boulder_Men_Qualification.csv
Holowach Jason,CAN,7,4t12 4b8,IFSC Climbing Worldcup (B) - Toronto (CAN) 2015,898,2015,Toronto,Boulder,Men,Qualification,2015-05-30,/api/v1/category_rounds/3417/results,/api/v1/events/898/result/3,4,1,4,3,1,1,3,3,X,X,2015-05-30_Toronto_Boulder_Men_Qualification.csv
Mecherzynski-Wiktor Andrzej,POL,7,3t3 4b4,IFSC Climbing Worldcup (B) - Toronto (CAN) 2015,898,2015,Toronto,Boulder,Men,Qualification,2015-05-30,/api/v1/category_rounds/3417/results,/api/v1/events/898/result/3,1,1,1,1,1,1,X,1,X,X,2015-05-30_Toronto_Boulder_Men_Qualification.csv
Scarperi Stefan,ITA,7,3t3 4b4,IFSC Climbing Worldcup (B) - Toronto (CAN) 2015,898,2015,Toronto,Boulder,Men,Qualification,2015-05-30,/api/v1/category_rounds/3417/results,/api/v1/events/898/result/3,1,1,1,1,1,1,X,1,X,X,2015-05-30_Toronto_Boulder_Men_Qualification.csv
Skofic Domen,SLO,8,4t13 4b12,IFSC Climbing Worldcup (B) - Toronto (CAN) 2015,898,2015,Toronto,Boulder,Men,Qualification,2015-05-30,/api/v1/category_rounds/3417/results,/api/v1/events/898/result/3,6,6,X,X,2,1,1,1,4,4,2015-05-30_Toronto_Boulder_Men_Qualification.csv
