name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
Puccio Alex,USA,1,3t3 4b4,IFSC Climbing Worldcup (B) - Toronto (CAN) 2015,898,2015,Toronto,Boulder,Women,Semi-Final,2015-05-30,/api/v1/category_rounds/3415/results,/api/v1/events/898/result/7,X,1,1,1,1,1,1,1,2015-05-30_Toronto_Boulder_Women_Semi-Final.csv
Wurm Juliane,GER,2,3t5 4b5,IFSC Climbing Worldcup (B) - Toronto (CAN) 2015,898,2015,Toronto,Boulder,Women,Semi-Final,2015-05-30,/api/v1/category_rounds/3415/results,/api/v1/events/898/result/7,X,1,1,1,2,1,2,2,2015-05-30_Toronto_Boulder_Women_Semi-Final.csv
Noguchi Akiyo,JPN,3,3t6 4b6,IFSC Climbing Worldcup (B) - Toronto (CAN) 2015,898,2015,Toronto,Boulder,Women,Semi-Final,2015-05-30,/api/v1/category_rounds/3415/results,/api/v1/events/898/result/7,X,1,1,1,4,3,1,1,2015-05-30_Toronto_Boulder_Women_Semi-Final.csv
Saurwein Katharina,AUT,4,3t6 3b4,IFSC Climbing Worldcup (B) - Toronto (CAN) 2015,898,2015,Toronto,Boulder,Women,Semi-Final,2015-05-30,/api/v1/category_rounds/3415/results,/api/v1/events/898/result/7,X,X,1,1,4,2,1,1,2015-05-30_Toronto_Boulder_Women_Semi-Final.csv
Stöhr Anna,AUT,5,3t12 3b9,IFSC Climbing Worldcup (B) - Toronto (CAN) 2015,898,2015,Toronto,Boulder,Women,Semi-Final,2015-05-30,/api/v1/category_rounds/3415/results,/api/v1/events/898/result/7,X,X,3,1,2,1,7,7,2015-05-30_Toronto_Boulder_Women_Semi-Final.csv
Le Neve Melissa,FRA,6,2t4 4b7,IFSC Climbing Worldcup (B) - Toronto (CAN) 2015,898,2015,Toronto,Boulder,Women,Semi-Final,2015-05-30,/api/v1/category_rounds/3415/results,/api/v1/events/898/result/7,X,2,2,1,2,2,X,2,2015-05-30_Toronto_Boulder_Women_Semi-Final.csv
Nonaka Miho,JPN,7,2t4 3b5,IFSC Climbing Worldcup (B) - Toronto (CAN) 2015,898,2015,Toronto,Boulder,Women,Semi-Final,2015-05-30,/api/v1/category_rounds/3415/results,/api/v1/events/898/result/7,X,1,1,1,3,3,X,X,2015-05-30_Toronto_Boulder_Women_Semi-Final.csv
Gibert Fanny,FRA,8,1t2 4b8,IFSC Climbing Worldcup (B) - Toronto (CAN) 2015,898,2015,Toronto,Boulder,Women,Semi-Final,2015-05-30,/api/v1/category_rounds/3415/results,/api/v1/events/898/result/7,X,3,X,1,2,1,X,3,2015-05-30_Toronto_Boulder_Women_Semi-Final.csv
Coxsey Shauna,GBR,9,1t2 4b10,IFSC Climbing Worldcup (B) - Toronto (CAN) 2015,898,2015,Toronto,Boulder,Women,Semi-Final,2015-05-30,/api/v1/category_rounds/3415/results,/api/v1/events/898/result/7,X,1,2,1,X,6,X,2,2015-05-30_Toronto_Boulder_Women_Semi-Final.csv
Kruder Julija,SLO,10,1t4 4b8,IFSC Climbing Worldcup (B) - Toronto (CAN) 2015,898,2015,Toronto,Boulder,Women,Semi-Final,2015-05-30,/api/v1/category_rounds/3415/results,/api/v1/events/898/result/7,4,3,X,1,X,1,X,3,2015-05-30_Toronto_Boulder_Women_Semi-Final.csv
