name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
Noguchi Akiyo,JPN,1,4t6 4b4,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",900,2015,Chongqing,Boulder,Women,Semi-Final,2015-06-20,/api/v1/category_rounds/3427/results,/api/v1/events/900/result/7,2,1,1,1,1,1,2,1,2015-06-20_Chongqing_Boulder_Women_Semi-Final.csv
Nonaka Miho,JPN,2,3t3 4b4,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",900,2015,Chongqing,Boulder,Women,Semi-Final,2015-06-20,/api/v1/category_rounds/3427/results,/api/v1/events/900/result/7,1,1,X,1,1,1,1,1,2015-06-20_Chongqing_Boulder_Women_Semi-Final.csv
Retschy Monika,GER,3,3t6 4b5,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",900,2015,Chongqing,Boulder,Women,Semi-Final,2015-06-20,/api/v1/category_rounds/3427/results,/api/v1/events/900/result/7,2,1,X,1,3,2,1,1,2015-06-20_Chongqing_Boulder_Women_Semi-Final.csv
Onoe Aya,JPN,4,3t8 4b6,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",900,2015,Chongqing,Boulder,Women,Semi-Final,2015-06-20,/api/v1/category_rounds/3427/results,/api/v1/events/900/result/7,3,1,X,1,1,1,4,3,2015-06-20_Chongqing_Boulder_Women_Semi-Final.csv
Coxsey Shauna,GBR,5,3t9 3b6,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",900,2015,Chongqing,Boulder,Women,Semi-Final,2015-06-20,/api/v1/category_rounds/3427/results,/api/v1/events/900/result/7,6,4,2,1,X,X,1,1,2015-06-20_Chongqing_Boulder_Women_Semi-Final.csv
Sa Sol,KOR,6,3t11 4b10,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",900,2015,Chongqing,Boulder,Women,Semi-Final,2015-06-20,/api/v1/category_rounds/3427/results,/api/v1/events/900/result/7,X,3,5,3,4,3,2,1,2015-06-20_Chongqing_Boulder_Women_Semi-Final.csv
Tajima Aika,JPN,7,2t2 4b4,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",900,2015,Chongqing,Boulder,Women,Semi-Final,2015-06-20,/api/v1/category_rounds/3427/results,/api/v1/events/900/result/7,1,1,X,1,1,1,X,1,2015-06-20_Chongqing_Boulder_Women_Semi-Final.csv
Le Neve Melissa,FRA,8,2t2 3b5,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",900,2015,Chongqing,Boulder,Women,Semi-Final,2015-06-20,/api/v1/category_rounds/3427/results,/api/v1/events/900/result/7,1,1,X,3,X,X,1,1,2015-06-20_Chongqing_Boulder_Women_Semi-Final.csv
Saurwein Katharina,AUT,9,2t3 3b5,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",900,2015,Chongqing,Boulder,Women,Semi-Final,2015-06-20,/api/v1/category_rounds/3427/results,/api/v1/events/900/result/7,X,X,X,2,2,2,1,1,2015-06-20_Chongqing_Boulder_Women_Semi-Final.csv
Klingler Petra,SUI,10,2t4 4b5,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",900,2015,Chongqing,Boulder,Women,Semi-Final,2015-06-20,/api/v1/category_rounds/3427/results,/api/v1/events/900/result/7,3,2,X,1,1,1,X,1,2015-06-20_Chongqing_Boulder_Women_Semi-Final.csv
Kobayashi Yuka,JPN,11,2t4 4b6,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",900,2015,Chongqing,Boulder,Women,Semi-Final,2015-06-20,/api/v1/category_rounds/3427/results,/api/v1/events/900/result/7,X,1,X,1,1,1,3,3,2015-06-20_Chongqing_Boulder_Women_Semi-Final.csv
Weldon Stacey,CAN,12,1t1 2b4,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",900,2015,Chongqing,Boulder,Women,Semi-Final,2015-06-20,/api/v1/category_rounds/3427/results,/api/v1/events/900/result/7,1,1,X,3,X,X,X,X,2015-06-20_Chongqing_Boulder_Women_Semi-Final.csv
Schwaiger Berit,AUT,13,1t2 2b3,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",900,2015,Chongqing,Boulder,Women,Semi-Final,2015-06-20,/api/v1/category_rounds/3427/results,/api/v1/events/900/result/7,2,2,X,1,X,X,X,X,2015-06-20_Chongqing_Boulder_Women_Semi-Final.csv
Kruder Julija,SLO,14,1t3 4b9,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",900,2015,Chongqing,Boulder,Women,Semi-Final,2015-06-20,/api/v1/category_rounds/3427/results,/api/v1/events/900/result/7,3,3,X,1,X,2,X,3,2015-06-20_Chongqing_Boulder_Women_Semi-Final.csv
Ekwinska Katarzyna,POL,15,1t3 3b7,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",900,2015,Chongqing,Boulder,Women,Semi-Final,2015-06-20,/api/v1/category_rounds/3427/results,/api/v1/events/900/result/7,3,2,X,1,X,X,X,4,2015-06-20_Chongqing_Boulder_Women_Semi-Final.csv
Kim Minseon,KOR,16,0t 4b13,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",900,2015,Chongqing,Boulder,Women,Semi-Final,2015-06-20,/api/v1/category_rounds/3427/results,/api/v1/events/900/result/7,X,2,X,3,X,5,X,3,2015-06-20_Chongqing_Boulder_Women_Semi-Final.csv
Niu Di,CHN,17,0t 3b3,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",900,2015,Chongqing,Boulder,Women,Semi-Final,2015-06-20,/api/v1/category_rounds/3427/results,/api/v1/events/900/result/7,X,1,X,1,X,1,X,X,2015-06-20_Chongqing_Boulder_Women_Semi-Final.csv
Zijlstra Vera,NED,18,0t 3b4,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",900,2015,Chongqing,Boulder,Women,Semi-Final,2015-06-20,/api/v1/category_rounds/3427/results,/api/v1/events/900/result/7,X,2,X,1,X,X,X,1,2015-06-20_Chongqing_Boulder_Women_Semi-Final.csv
Kuznetsova Tamara,KAZ,19,0t 2b2,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",900,2015,Chongqing,Boulder,Women,Semi-Final,2015-06-20,/api/v1/category_rounds/3427/results,/api/v1/events/900/result/7,X,1,X,1,X,X,X,X,2015-06-20_Chongqing_Boulder_Women_Semi-Final.csv
JIANG Rong,CHN,20,0t 2b3,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2015",900,2015,Chongqing,Boulder,Women,Semi-Final,2015-06-20,/api/v1/category_rounds/3427/results,/api/v1/events/900/result/7,X,2,X,1,X,X,X,X,2015-06-20_Chongqing_Boulder_Women_Semi-Final.csv
