name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2
Janicot Hélène,FRA,1,Top 1. | Top 1. [5.24],IFSC Climbing Worldcup (L) - Stavanger (NOR) 2015,906,2015,Stavanger,Lead,Women,Qualification,2015-08-21,/api/v1/category_rounds/3474/results,/api/v1/events/906/result/5,Top,Top
Kim Jain,KOR,1,Top 1. | Top 1. [5.24],IFSC Climbing Worldcup (L) - Stavanger (NOR) 2015,906,2015,Stavanger,Lead,Women,Qualification,2015-08-21,/api/v1/category_rounds/3474/results,/api/v1/events/906/result/5,Top,Top
Markovic Mina,SLO,1,Top 1. | Top 1. [5.24],IFSC Climbing Worldcup (L) - Stavanger (NOR) 2015,906,2015,Stavanger,Lead,Women,Qualification,2015-08-21,/api/v1/category_rounds/3474/results,/api/v1/events/906/result/5,Top,Top
Pilz Jessica,AUT,1,Top 1. | Top 1. [5.24],IFSC Climbing Worldcup (L) - Stavanger (NOR) 2015,906,2015,Stavanger,Lead,Women,Qualification,2015-08-21,/api/v1/category_rounds/3474/results,/api/v1/events/906/result/5,Top,Top
Rosen Kajsa,SWE,1,Top 1. | Top 1. [5.24],IFSC Climbing Worldcup (L) - Stavanger (NOR) 2015,906,2015,Stavanger,Lead,Women,Qualification,2015-08-21,/api/v1/category_rounds/3474/results,/api/v1/events/906/result/5,Top,Top
Verhoeven Anak,BEL,1,Top 1. | Top 1. [5.24],IFSC Climbing Worldcup (L) - Stavanger (NOR) 2015,906,2015,Stavanger,Lead,Women,Qualification,2015-08-21,/api/v1/category_rounds/3474/results,/api/v1/events/906/result/5,Top,Top
Becerra Mathilde,FRA,7,Top 1. | 47+ 11. [8.37],IFSC Climbing Worldcup (L) - Stavanger (NOR) 2015,906,2015,Stavanger,Lead,Women,Qualification,2015-08-21,/api/v1/category_rounds/3474/results,/api/v1/events/906/result/5,Top,47+
Röck Magdalena,AUT,7,Top 1. | 47+ 11. [8.37],IFSC Climbing Worldcup (L) - Stavanger (NOR) 2015,906,2015,Stavanger,Lead,Women,Qualification,2015-08-21,/api/v1/category_rounds/3474/results,/api/v1/events/906/result/5,Top,47+
Chanourdie Julia,FRA,9,40 15. | Top 1. [9.53],IFSC Climbing Worldcup (L) - Stavanger (NOR) 2015,906,2015,Stavanger,Lead,Women,Qualification,2015-08-21,/api/v1/category_rounds/3474/results,/api/v1/events/906/result/5,40,Top
Kalan Tjasa,SLO,9,40 15. | Top 1. [9.53],IFSC Climbing Worldcup (L) - Stavanger (NOR) 2015,906,2015,Stavanger,Lead,Women,Qualification,2015-08-21,/api/v1/category_rounds/3474/results,/api/v1/events/906/result/5,40,Top
