name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,source_file
Kaplina Iuliia,RUS,1,7.640,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2015",902,2015,Chamonix,Speed,Women,Qualification,2015-07-10,/api/v1/category_rounds/3449/results,/api/v1/events/902/result/6,2015-07-10_Chamonix_Speed_Women_Qualification.csv
Jaubert Anouck,FRA,2,7.780,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2015",902,2015,Chamonix,Speed,Women,Qualification,2015-07-10,/api/v1/category_rounds/3449/results,/api/v1/events/902/result/6,2015-07-10_Chamonix_Speed_Women_Qualification.csv
Krasavina Mariia,RUS,3,7.970,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2015",902,2015,Chamonix,Speed,Women,Qualification,2015-07-10,/api/v1/category_rounds/3449/results,/api/v1/events/902/result/6,2015-07-10_Chamonix_Speed_Women_Qualification.csv
Tsyganova Anna,RUS,4,8.120,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2015",902,2015,Chamonix,Speed,Women,Qualification,2015-07-10,/api/v1/category_rounds/3449/results,/api/v1/events/902/result/6,2015-07-10_Chamonix_Speed_Women_Qualification.csv
Ropek Edyta,POL,5,8.260,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2015",902,2015,Chamonix,Speed,Women,Qualification,2015-07-10,/api/v1/category_rounds/3449/results,/api/v1/events/902/result/6,2015-07-10_Chamonix_Speed_Women_Qualification.csv
Timofeeva Elena,RUS,6,8.320,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2015",902,2015,Chamonix,Speed,Women,Qualification,2015-07-10,/api/v1/category_rounds/3449/results,/api/v1/events/902/result/6,2015-07-10_Chamonix_Speed_Women_Qualification.csv
Rudzinska Aleksandra,POL,7,8.520,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2015",902,2015,Chamonix,Speed,Women,Qualification,2015-07-10,/api/v1/category_rounds/3449/results,/api/v1/events/902/result/6,2015-07-10_Chamonix_Speed_Women_Qualification.csv
Buczek Klaudia,POL,8,8.610,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2015",902,2015,Chamonix,Speed,Women,Qualification,2015-07-10,/api/v1/category_rounds/3449/results,/api/v1/events/902/result/6,2015-07-10_Chamonix_Speed_Women_Qualification.csv
Chudziak Patrycja,POL,9,8.670,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2015",902,2015,Chamonix,Speed,Women,Qualification,2015-07-10,/api/v1/category_rounds/3449/results,/api/v1/events/902/result/6,2015-07-10_Chamonix_Speed_Women_Qualification.csv
Levochkina  Yuliya,RUS,9,8.670,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2015",902,2015,Chamonix,Speed,Women,Qualification,2015-07-10,/api/v1/category_rounds/3449/results,/api/v1/events/902/result/6,2015-07-10_Chamonix_Speed_Women_Qualification.csv
Gaidamakina Alina,RUS,11,8.700,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2015",902,2015,Chamonix,Speed,Women,Qualification,2015-07-10,/api/v1/category_rounds/3449/results,/api/v1/events/902/result/6,2015-07-10_Chamonix_Speed_Women_Qualification.csv
