name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
Saurwein Katharina,AUT,1,4t5 4b4,"IFSC Climbing Worldcup (B,S) - Haiyang (CHN) 2015",901,2015,Haiyang,Boulder,Women,Semi-Final,2015-06-26,/api/v1/category_rounds/3437/results,/api/v1/events/901/result/7,1,1,1,1,2,1,1,1,2015-06-26_Haiyang_Boulder_Women_Semi-Final.csv
Noguchi Akiyo,JPN,2,4t5 4b5,"IFSC Climbing Worldcup (B,S) - Haiyang (CHN) 2015",901,2015,Haiyang,Boulder,Women,Semi-Final,2015-06-26,/api/v1/category_rounds/3437/results,/api/v1/events/901/result/7,1,1,1,1,1,1,2,2,2015-06-26_Haiyang_Boulder_Women_Semi-Final.csv
Klingler Petra,SUI,3,4t5 4b5,"IFSC Climbing Worldcup (B,S) - Haiyang (CHN) 2015",901,2015,Haiyang,Boulder,Women,Semi-Final,2015-06-26,/api/v1/category_rounds/3437/results,/api/v1/events/901/result/7,1,1,1,1,1,1,2,2,2015-06-26_Haiyang_Boulder_Women_Semi-Final.csv
Coxsey Shauna,GBR,4,3t3 3b3,"IFSC Climbing Worldcup (B,S) - Haiyang (CHN) 2015",901,2015,Haiyang,Boulder,Women,Semi-Final,2015-06-26,/api/v1/category_rounds/3437/results,/api/v1/events/901/result/7,1,1,1,1,1,1,X,X,2015-06-26_Haiyang_Boulder_Women_Semi-Final.csv
Le Neve Melissa,FRA,5,3t3 3b3,"IFSC Climbing Worldcup (B,S) - Haiyang (CHN) 2015",901,2015,Haiyang,Boulder,Women,Semi-Final,2015-06-26,/api/v1/category_rounds/3437/results,/api/v1/events/901/result/7,1,1,1,1,1,1,X,X,2015-06-26_Haiyang_Boulder_Women_Semi-Final.csv
Nonaka Miho,JPN,6,3t4 3b3,"IFSC Climbing Worldcup (B,S) - Haiyang (CHN) 2015",901,2015,Haiyang,Boulder,Women,Semi-Final,2015-06-26,/api/v1/category_rounds/3437/results,/api/v1/events/901/result/7,1,1,2,1,1,1,X,X,2015-06-26_Haiyang_Boulder_Women_Semi-Final.csv
Sa Sol,KOR,7,3t4 3b4,"IFSC Climbing Worldcup (B,S) - Haiyang (CHN) 2015",901,2015,Haiyang,Boulder,Women,Semi-Final,2015-06-26,/api/v1/category_rounds/3437/results,/api/v1/events/901/result/7,1,1,1,1,2,2,X,X,2015-06-26_Haiyang_Boulder_Women_Semi-Final.csv
Kobayashi Yuka,JPN,8,3t4 3b4,"IFSC Climbing Worldcup (B,S) - Haiyang (CHN) 2015",901,2015,Haiyang,Boulder,Women,Semi-Final,2015-06-26,/api/v1/category_rounds/3437/results,/api/v1/events/901/result/7,1,1,1,1,2,2,X,X,2015-06-26_Haiyang_Boulder_Women_Semi-Final.csv
Crane Leah,GBR,9,3t5 3b3,"IFSC Climbing Worldcup (B,S) - Haiyang (CHN) 2015",901,2015,Haiyang,Boulder,Women,Semi-Final,2015-06-26,/api/v1/category_rounds/3437/results,/api/v1/events/901/result/7,2,1,1,1,2,1,X,X,2015-06-26_Haiyang_Boulder_Women_Semi-Final.csv
Zijlstra Vera,NED,10,3t7 3b4,"IFSC Climbing Worldcup (B,S) - Haiyang (CHN) 2015",901,2015,Haiyang,Boulder,Women,Semi-Final,2015-06-26,/api/v1/category_rounds/3437/results,/api/v1/events/901/result/7,3,1,1,1,3,2,X,X,2015-06-26_Haiyang_Boulder_Women_Semi-Final.csv
