name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone
McColl Sean,CAN,1,3t5 4b4,IFSC Climbing Worldcup (B) - Vail (USA) 2015,899,2015,Vail,Boulder,Men,Semi-Final,2015-06-05,/api/v1/category_rounds/3424/results,/api/v1/events/899/result/3,2,1,2,1,X,1,1,1
Sharafutdinov Dmitrii,RUS,2,3t5 3b3,IFSC Climbing Worldcup (B) - Vail (USA) 2015,899,2015,Vail,Boulder,Men,Semi-Final,2015-06-05,/api/v1/category_rounds/3424/results,/api/v1/events/899/result/3,1,1,3,1,X,X,1,1
Ondra Adam,CZE,3,3t6 3b4,IFSC Climbing Worldcup (B) - Vail (USA) 2015,899,2015,Vail,Boulder,Men,Semi-Final,2015-06-05,/api/v1/category_rounds/3424/results,/api/v1/events/899/result/3,1,1,4,2,X,X,1,1
Hojer Jan,GER,4,3t7 4b7,IFSC Climbing Worldcup (B) - Vail (USA) 2015,899,2015,Vail,Boulder,Men,Semi-Final,2015-06-05,/api/v1/category_rounds/3424/results,/api/v1/events/899/result/3,2,1,1,1,X,1,4,4
Fujii Kokoro,JPN,5,3t8 3b5,IFSC Climbing Worldcup (B) - Vail (USA) 2015,899,2015,Vail,Boulder,Men,Semi-Final,2015-06-05,/api/v1/category_rounds/3424/results,/api/v1/events/899/result/3,2,1,3,1,3,3,X,X
Coleman Nathaniel,USA,6,2t3 3b4,IFSC Climbing Worldcup (B) - Vail (USA) 2015,899,2015,Vail,Boulder,Men,Semi-Final,2015-06-05,/api/v1/category_rounds/3424/results,/api/v1/events/899/result/3,X,1,X,X,2,2,1,1
Holowach Jason,CAN,6,2t3 3b4,IFSC Climbing Worldcup (B) - Vail (USA) 2015,899,2015,Vail,Boulder,Men,Semi-Final,2015-06-05,/api/v1/category_rounds/3424/results,/api/v1/events/899/result/3,1,1,2,2,X,X,X,1
Sugimoto Rei,JPN,8,2t3 3b8,IFSC Climbing Worldcup (B) - Vail (USA) 2015,899,2015,Vail,Boulder,Men,Semi-Final,2015-06-05,/api/v1/category_rounds/3424/results,/api/v1/events/899/result/3,1,1,X,5,2,2,X,X
Yamauchi Makoto,JPN,9,2t7 3b10,IFSC Climbing Worldcup (B) - Vail (USA) 2015,899,2015,Vail,Boulder,Men,Semi-Final,2015-06-05,/api/v1/category_rounds/3424/results,/api/v1/events/899/result/3,4,2,3,2,X,6,X,X
Schubert Jakob,AUT,10,1t2 4b8,IFSC Climbing Worldcup (B) - Vail (USA) 2015,899,2015,Vail,Boulder,Men,Semi-Final,2015-06-05,/api/v1/category_rounds/3424/results,/api/v1/events/899/result/3,2,1,X,4,X,2,X,1
Verhoeven Jorg,NED,11,1t4 3b6,IFSC Climbing Worldcup (B) - Vail (USA) 2015,899,2015,Vail,Boulder,Men,Semi-Final,2015-06-05,/api/v1/category_rounds/3424/results,/api/v1/events/899/result/3,4,1,X,4,X,1,X,X
Bonder Jeremy,FRA,12,1t4 2b5,IFSC Climbing Worldcup (B) - Vail (USA) 2015,899,2015,Vail,Boulder,Men,Semi-Final,2015-06-05,/api/v1/category_rounds/3424/results,/api/v1/events/899/result/3,X,X,4,3,X,2,X,X
Dixon Peter,USA,13,1t4 2b7,IFSC Climbing Worldcup (B) - Vail (USA) 2015,899,2015,Vail,Boulder,Men,Semi-Final,2015-06-05,/api/v1/category_rounds/3424/results,/api/v1/events/899/result/3,4,3,X,X,X,4,X,X
Skofic Domen,SLO,14,0t 4b9,IFSC Climbing Worldcup (B) - Vail (USA) 2015,899,2015,Vail,Boulder,Men,Semi-Final,2015-06-05,/api/v1/category_rounds/3424/results,/api/v1/events/899/result/3,X,1,X,4,X,2,X,2
Raboutou Shawn,USA,15,0t 4b22,IFSC Climbing Worldcup (B) - Vail (USA) 2015,899,2015,Vail,Boulder,Men,Semi-Final,2015-06-05,/api/v1/category_rounds/3424/results,/api/v1/events/899/result/3,X,6,X,1,X,9,X,6
Stranik Martin,CZE,16,0t 3b11,IFSC Climbing Worldcup (B) - Vail (USA) 2015,899,2015,Vail,Boulder,Men,Semi-Final,2015-06-05,/api/v1/category_rounds/3424/results,/api/v1/events/899/result/3,X,1,X,7,X,X,X,3
Glairon Mondet Guillaume,FRA,17,0t 2b2,IFSC Climbing Worldcup (B) - Vail (USA) 2015,899,2015,Vail,Boulder,Men,Semi-Final,2015-06-05,/api/v1/category_rounds/3424/results,/api/v1/events/899/result/3,X,1,X,X,X,X,X,1
Kruder Jernej,SLO,18,0t 2b4,IFSC Climbing Worldcup (B) - Vail (USA) 2015,899,2015,Vail,Boulder,Men,Semi-Final,2015-06-05,/api/v1/category_rounds/3424/results,/api/v1/events/899/result/3,X,1,X,3,X,X,X,X
Piccolruaz Michael,ITA,19,0t 2b6,IFSC Climbing Worldcup (B) - Vail (USA) 2015,899,2015,Vail,Boulder,Men,Semi-Final,2015-06-05,/api/v1/category_rounds/3424/results,/api/v1/events/899/result/3,X,3,X,3,X,X,X,X
Levier Alban,FRA,20,0t 0b,IFSC Climbing Worldcup (B) - Vail (USA) 2015,899,2015,Vail,Boulder,Men,Semi-Final,2015-06-05,/api/v1/category_rounds/3424/results,/api/v1/events/899/result/3,X,X,X,X,X,X,X,X
