event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results
IFSC Climbing Worldcup (B) - Millau (FRA) 2013,790,2013,Millau,Boulder,Men,Semi-Final,2013-04-05,/api/v1/category_rounds/2532/results,/api/v1/events/790/result/3
IFSC Climbing Worldcup (B) - Millau (FRA) 2013,790,2013,Millau,Boulder,Men,Final,2013-04-05,/api/v1/category_rounds/2533/results,/api/v1/events/790/result/3
IFSC Climbing Worldcup (B) - Millau (FRA) 2013,790,2013,Millau,Boulder,Women,Qualification,2013-04-05,/api/v1/category_rounds/2528/results,/api/v1/events/790/result/7
IFSC Climbing Worldcup (B) - Millau (FRA) 2013,790,2013,Millau,Boulder,Women,Semi-Final,2013-04-05,/api/v1/category_rounds/2529/results,/api/v1/events/790/result/7
IFSC Climbing Worldcup (B) - Millau (FRA) 2013,790,2013,Millau,Boulder,Women,Final,2013-04-05,/api/v1/category_rounds/2530/results,/api/v1/events/790/result/7
IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,791,2013,Kitzbühel,Boulder,Men,Qualification,2013-04-26,/api/v1/category_rounds/2537/results,/api/v1/events/791/result/3
IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,791,2013,Kitzbühel,Boulder,Men,Semi-Final,2013-04-26,/api/v1/category_rounds/2538/results,/api/v1/events/791/result/3
IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,791,2013,Kitzbühel,Boulder,Men,Final,2013-04-26,/api/v1/category_rounds/2539/results,/api/v1/events/791/result/3
IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,791,2013,Kitzbühel,Boulder,Women,Qualification,2013-04-26,/api/v1/category_rounds/2534/results,/api/v1/events/791/result/7
IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,791,2013,Kitzbühel,Boulder,Women,Semi-Final,2013-04-26,/api/v1/category_rounds/2535/results,/api/v1/events/791/result/7
IFSC Climbing Worldcup (B) - Kitzbühel (AUT) 2013,791,2013,Kitzbühel,Boulder,Women,Final,2013-04-26,/api/v1/category_rounds/2536/results,/api/v1/events/791/result/7
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,792,2013,Log-Dragomer,Boulder,Men,Qualification,2013-05-11,/api/v1/category_rounds/2543/results,/api/v1/events/792/result/3
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,792,2013,Log-Dragomer,Boulder,Men,Semi-Final,2013-05-11,/api/v1/category_rounds/2544/results,/api/v1/events/792/result/3
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,792,2013,Log-Dragomer,Boulder,Men,Final,2013-05-11,/api/v1/category_rounds/2545/results,/api/v1/events/792/result/3
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,792,2013,Log-Dragomer,Boulder,Women,Qualification,2013-05-11,/api/v1/category_rounds/2540/results,/api/v1/events/792/result/7
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,792,2013,Log-Dragomer,Boulder,Women,Semi-Final,2013-05-11,/api/v1/category_rounds/2541/results,/api/v1/events/792/result/7
IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2013,792,2013,Log-Dragomer,Boulder,Women,Final,2013-05-11,/api/v1/category_rounds/2542/results,/api/v1/events/792/result/7
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2013,793,2013,Innsbruck,Boulder,Men,Qualification,2013-05-17,/api/v1/category_rounds/2549/results,/api/v1/events/793/result/3
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2013,793,2013,Innsbruck,Boulder,Men,Semi-Final,2013-05-17,/api/v1/category_rounds/2550/results,/api/v1/events/793/result/3
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2013,793,2013,Innsbruck,Boulder,Men,Final,2013-05-17,/api/v1/category_rounds/2551/results,/api/v1/events/793/result/3
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2013,793,2013,Innsbruck,Boulder,Women,Qualification,2013-05-17,/api/v1/category_rounds/2546/results,/api/v1/events/793/result/7
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2013,793,2013,Innsbruck,Boulder,Women,Semi-Final,2013-05-17,/api/v1/category_rounds/2547/results,/api/v1/events/793/result/7
IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2013,793,2013,Innsbruck,Boulder,Women,Final,2013-05-17,/api/v1/category_rounds/2548/results,/api/v1/events/793/result/7
IFSC Climbing Worldcup (B) - Toronto (CAN) 2013,794,2013,Toronto,Boulder,Men,Qualification,2013-06-01,/api/v1/category_rounds/2555/results,/api/v1/events/794/result/3
IFSC Climbing Worldcup (B) - Toronto (CAN) 2013,794,2013,Toronto,Boulder,Men,Semi-Final,2013-06-01,/api/v1/category_rounds/2556/results,/api/v1/events/794/result/3
IFSC Climbing Worldcup (B) - Toronto (CAN) 2013,794,2013,Toronto,Boulder,Men,Final,2013-06-01,/api/v1/category_rounds/2557/results,/api/v1/events/794/result/3
IFSC Climbing Worldcup (B) - Toronto (CAN) 2013,794,2013,Toronto,Boulder,Women,Qualification,2013-06-01,/api/v1/category_rounds/2552/results,/api/v1/events/794/result/7
IFSC Climbing Worldcup (B) - Toronto (CAN) 2013,794,2013,Toronto,Boulder,Women,Semi-Final,2013-06-01,/api/v1/category_rounds/2553/results,/api/v1/events/794/result/7
IFSC Climbing Worldcup (B) - Toronto (CAN) 2013,794,2013,Toronto,Boulder,Women,Final,2013-06-01,/api/v1/category_rounds/2554/results,/api/v1/events/794/result/7
IFSC Climbing Worldcup (B) - Vail (USA) 2013,795,2013,Vail,Boulder,Men,Qualification,2013-06-07,/api/v1/category_rounds/2561/results,/api/v1/events/795/result/3
IFSC Climbing Worldcup (B) - Vail (USA) 2013,795,2013,Vail,Boulder,Men,Semi-Final,2013-06-07,/api/v1/category_rounds/2562/results,/api/v1/events/795/result/3
IFSC Climbing Worldcup (B) - Vail (USA) 2013,795,2013,Vail,Boulder,Men,Final,2013-06-07,/api/v1/category_rounds/2563/results,/api/v1/events/795/result/3
IFSC Climbing Worldcup (B) - Vail (USA) 2013,795,2013,Vail,Boulder,Women,Qualification,2013-06-07,/api/v1/category_rounds/2558/results,/api/v1/events/795/result/7
IFSC Climbing Worldcup (B) - Vail (USA) 2013,795,2013,Vail,Boulder,Women,Semi-Final,2013-06-07,/api/v1/category_rounds/2559/results,/api/v1/events/795/result/7
IFSC Climbing Worldcup (B) - Vail (USA) 2013,795,2013,Vail,Boulder,Women,Final,2013-06-07,/api/v1/category_rounds/2560/results,/api/v1/events/795/result/7
IFSC Climbing Worldcup (S) - Baku (AZE) 2013,796,2013,Baku,Speed,Men,Qualification,2013-06-22,/api/v1/category_rounds/2566/results,/api/v1/events/796/result/2
IFSC Climbing Worldcup (S) - Baku (AZE) 2013,796,2013,Baku,Speed,Men,Final,2013-06-22,/api/v1/category_rounds/2567/results,/api/v1/events/796/result/2
IFSC Climbing Worldcup (S) - Baku (AZE) 2013,796,2013,Baku,Speed,Women,Qualification,2013-06-22,/api/v1/category_rounds/2564/results,/api/v1/events/796/result/6
IFSC Climbing Worldcup (S) - Baku (AZE) 2013,796,2013,Baku,Speed,Women,Final,2013-06-22,/api/v1/category_rounds/2565/results,/api/v1/events/796/result/6
IFSC Climbing Worldcup (L) - Briançon (FRA) 2013,797,2013,Briançon,Lead,Men,Qualification,2013-07-19,/api/v1/category_rounds/2571/results,/api/v1/events/797/result/1
IFSC Climbing Worldcup (L) - Briançon (FRA) 2013,797,2013,Briançon,Lead,Men,Semi-Final,2013-07-19,/api/v1/category_rounds/2572/results,/api/v1/events/797/result/1
IFSC Climbing Worldcup (L) - Briançon (FRA) 2013,797,2013,Briançon,Lead,Men,Final,2013-07-19,/api/v1/category_rounds/2573/results,/api/v1/events/797/result/1
IFSC Climbing Worldcup (L) - Briançon (FRA) 2013,797,2013,Briançon,Lead,Women,Qualification,2013-07-19,/api/v1/category_rounds/2568/results,/api/v1/events/797/result/5
IFSC Climbing Worldcup (L) - Briançon (FRA) 2013,797,2013,Briançon,Lead,Women,Semi-Final,2013-07-19,/api/v1/category_rounds/2569/results,/api/v1/events/797/result/5
IFSC Climbing Worldcup (L) - Briançon (FRA) 2013,797,2013,Briançon,Lead,Women,Final,2013-07-19,/api/v1/category_rounds/2570/results,/api/v1/events/797/result/5
IFSC Climbing Worldcup (L) - Imst (AUT) 2013,798,2013,Imst,Lead,Men,Qualification,2013-08-09,/api/v1/category_rounds/2577/results,/api/v1/events/798/result/1
IFSC Climbing Worldcup (L) - Imst (AUT) 2013,798,2013,Imst,Lead,Men,Semi-Final,2013-08-09,/api/v1/category_rounds/2578/results,/api/v1/events/798/result/1
IFSC Climbing Worldcup (L) - Imst (AUT) 2013,798,2013,Imst,Lead,Men,Final,2013-08-09,/api/v1/category_rounds/2579/results,/api/v1/events/798/result/1
IFSC Climbing Worldcup (L) - Imst (AUT) 2013,798,2013,Imst,Lead,Women,Qualification,2013-08-09,/api/v1/category_rounds/2574/results,/api/v1/events/798/result/5
IFSC Climbing Worldcup (L) - Imst (AUT) 2013,798,2013,Imst,Lead,Women,Semi-Final,2013-08-09,/api/v1/category_rounds/2575/results,/api/v1/events/798/result/5
IFSC Climbing Worldcup (L) - Imst (AUT) 2013,798,2013,Imst,Lead,Women,Final,2013-08-09,/api/v1/category_rounds/2576/results,/api/v1/events/798/result/5
IFSC Climbing Worldcup (B) - Munich (GER) 2013,799,2013,Munich,Boulder,Men,Qualification,2013-08-24,/api/v1/category_rounds/2583/results,/api/v1/events/799/result/3
IFSC Climbing Worldcup (B) - Munich (GER) 2013,799,2013,Munich,Boulder,Men,Semi-Final,2013-08-24,/api/v1/category_rounds/2584/results,/api/v1/events/799/result/3
IFSC Climbing Worldcup (B) - Munich (GER) 2013,799,2013,Munich,Boulder,Men,Final,2013-08-24,/api/v1/category_rounds/2585/results,/api/v1/events/799/result/3
IFSC Climbing Worldcup (B) - Munich (GER) 2013,799,2013,Munich,Boulder,Women,Qualification,2013-08-24,/api/v1/category_rounds/2580/results,/api/v1/events/799/result/7
IFSC Climbing Worldcup (B) - Munich (GER) 2013,799,2013,Munich,Boulder,Women,Semi-Final,2013-08-24,/api/v1/category_rounds/2581/results,/api/v1/events/799/result/7
IFSC Climbing Worldcup (B) - Munich (GER) 2013,799,2013,Munich,Boulder,Women,Final,2013-08-24,/api/v1/category_rounds/2582/results,/api/v1/events/799/result/7
IFSC Climbing Worldcup (S) - Arco (ITA) 2013,800,2013,Arco,Speed,Men,Qualification,2013-09-07,/api/v1/category_rounds/2588/results,/api/v1/events/800/result/2
IFSC Climbing Worldcup (S) - Arco (ITA) 2013,800,2013,Arco,Speed,Men,Final,2013-09-07,/api/v1/category_rounds/2589/results,/api/v1/events/800/result/2
IFSC Climbing Worldcup (S) - Arco (ITA) 2013,800,2013,Arco,Speed,Women,Qualification,2013-09-07,/api/v1/category_rounds/2586/results,/api/v1/events/800/result/6
IFSC Climbing Worldcup (S) - Arco (ITA) 2013,800,2013,Arco,Speed,Women,Final,2013-09-07,/api/v1/category_rounds/2587/results,/api/v1/events/800/result/6
IFSC Climbing Worldcup (L) - Puurs (BEL) 2013,801,2013,Puurs,Lead,Men,Qualification,2013-09-20,/api/v1/category_rounds/2593/results,/api/v1/events/801/result/1
IFSC Climbing Worldcup (L) - Puurs (BEL) 2013,801,2013,Puurs,Lead,Men,Semi-Final,2013-09-20,/api/v1/category_rounds/2594/results,/api/v1/events/801/result/1
IFSC Climbing Worldcup (L) - Puurs (BEL) 2013,801,2013,Puurs,Lead,Men,Final,2013-09-20,/api/v1/category_rounds/2595/results,/api/v1/events/801/result/1
IFSC Climbing Worldcup (L) - Puurs (BEL) 2013,801,2013,Puurs,Lead,Women,Qualification,2013-09-20,/api/v1/category_rounds/2590/results,/api/v1/events/801/result/5
IFSC Climbing Worldcup (L) - Puurs (BEL) 2013,801,2013,Puurs,Lead,Women,Semi-Final,2013-09-20,/api/v1/category_rounds/2591/results,/api/v1/events/801/result/5
IFSC Climbing Worldcup (L) - Puurs (BEL) 2013,801,2013,Puurs,Lead,Women,Final,2013-09-20,/api/v1/category_rounds/2592/results,/api/v1/events/801/result/5
"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Lead,Men,Qualification,2013-09-27,/api/v1/category_rounds/2601/results,/api/v1/events/802/result/1
"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Lead,Men,Semi-Final,2013-09-27,/api/v1/category_rounds/2602/results,/api/v1/events/802/result/1
"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Lead,Men,Final,2013-09-27,/api/v1/category_rounds/2603/results,/api/v1/events/802/result/1
"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Lead,Women,Qualification,2013-09-27,/api/v1/category_rounds/2596/results,/api/v1/events/802/result/5
"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Lead,Women,Semi-Final,2013-09-27,/api/v1/category_rounds/2597/results,/api/v1/events/802/result/5
"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Lead,Women,Final,2013-09-27,/api/v1/category_rounds/2598/results,/api/v1/events/802/result/5
"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Speed,Men,Qualification,2013-09-27,/api/v1/category_rounds/2604/results,/api/v1/events/802/result/2
"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Speed,Men,Final,2013-09-27,/api/v1/category_rounds/2605/results,/api/v1/events/802/result/2
"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Speed,Women,Qualification,2013-09-27,/api/v1/category_rounds/2599/results,/api/v1/events/802/result/6
"IFSC Climbing Worldcup (L,S) - Perm (RUS) 2013",802,2013,Perm,Speed,Women,Final,2013-09-27,/api/v1/category_rounds/2600/results,/api/v1/events/802/result/6
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2013",803,2013,Mokpo,Lead,Men,Qualification,2013-10-11,/api/v1/category_rounds/2611/results,/api/v1/events/803/result/1
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2013",803,2013,Mokpo,Lead,Men,Semi-Final,2013-10-11,/api/v1/category_rounds/2612/results,/api/v1/events/803/result/1
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2013",803,2013,Mokpo,Lead,Men,Final,2013-10-11,/api/v1/category_rounds/2613/results,/api/v1/events/803/result/1
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2013",803,2013,Mokpo,Lead,Women,Qualification,2013-10-11,/api/v1/category_rounds/2606/results,/api/v1/events/803/result/5
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2013",803,2013,Mokpo,Lead,Women,Semi-Final,2013-10-11,/api/v1/category_rounds/2607/results,/api/v1/events/803/result/5
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2013",803,2013,Mokpo,Lead,Women,Final,2013-10-11,/api/v1/category_rounds/2608/results,/api/v1/events/803/result/5
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2013",803,2013,Mokpo,Speed,Men,Qualification,2013-10-11,/api/v1/category_rounds/2614/results,/api/v1/events/803/result/2
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2013",803,2013,Mokpo,Speed,Men,Final,2013-10-11,/api/v1/category_rounds/2615/results,/api/v1/events/803/result/2
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2013",803,2013,Mokpo,Speed,Women,Qualification,2013-10-11,/api/v1/category_rounds/2609/results,/api/v1/events/803/result/6
"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2013",803,2013,Mokpo,Speed,Women,Final,2013-10-11,/api/v1/category_rounds/2610/results,/api/v1/events/803/result/6
IFSC Climbing Worldcup (S) - Haiyang (CHN) 2013,804,2013,Haiyang,Speed,Men,Qualification,2013-10-15,/api/v1/category_rounds/2618/results,/api/v1/events/804/result/2
IFSC Climbing Worldcup (S) - Haiyang (CHN) 2013,804,2013,Haiyang,Speed,Men,Final,2013-10-15,/api/v1/category_rounds/2619/results,/api/v1/events/804/result/2
IFSC Climbing Worldcup (S) - Haiyang (CHN) 2013,804,2013,Haiyang,Speed,Women,Qualification,2013-10-15,/api/v1/category_rounds/2616/results,/api/v1/events/804/result/6
IFSC Climbing Worldcup (S) - Haiyang (CHN) 2013,804,2013,Haiyang,Speed,Women,Final,2013-10-15,/api/v1/category_rounds/2617/results,/api/v1/events/804/result/6
"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",805,2013,Wujiang,Lead,Men,Qualification,2013-10-19,/api/v1/category_rounds/2625/results,/api/v1/events/805/result/1
"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",805,2013,Wujiang,Lead,Men,Semi-Final,2013-10-19,/api/v1/category_rounds/2626/results,/api/v1/events/805/result/1
"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",805,2013,Wujiang,Lead,Men,Final,2013-10-19,/api/v1/category_rounds/2627/results,/api/v1/events/805/result/1
"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",805,2013,Wujiang,Lead,Women,Qualification,2013-10-19,/api/v1/category_rounds/2620/results,/api/v1/events/805/result/5
"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",805,2013,Wujiang,Lead,Women,Semi-Final,2013-10-19,/api/v1/category_rounds/2621/results,/api/v1/events/805/result/5
"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",805,2013,Wujiang,Lead,Women,Final,2013-10-19,/api/v1/category_rounds/2622/results,/api/v1/events/805/result/5
"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",805,2013,Wujiang,Speed,Men,Qualification,2013-10-19,/api/v1/category_rounds/2628/results,/api/v1/events/805/result/2
"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",805,2013,Wujiang,Speed,Men,Final,2013-10-19,/api/v1/category_rounds/2629/results,/api/v1/events/805/result/2
"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",805,2013,Wujiang,Speed,Women,Qualification,2013-10-19,/api/v1/category_rounds/2623/results,/api/v1/events/805/result/6
"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2013",805,2013,Wujiang,Speed,Women,Final,2013-10-19,/api/v1/category_rounds/2624/results,/api/v1/events/805/result/6
IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Qualification,2013-11-01,/api/v1/category_rounds/2633/results,/api/v1/events/806/result/1
IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Semi-Final,2013-11-01,/api/v1/category_rounds/2634/results,/api/v1/events/806/result/1
IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Men,Final,2013-11-01,/api/v1/category_rounds/2635/results,/api/v1/events/806/result/1
IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Women,Qualification,2013-11-01,/api/v1/category_rounds/2630/results,/api/v1/events/806/result/5
IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Women,Semi-Final,2013-11-01,/api/v1/category_rounds/2631/results,/api/v1/events/806/result/5
IFSC Climbing Worldcup (L) - Valence (FRA) 2013,806,2013,Valence,Lead,Women,Final,2013-11-01,/api/v1/category_rounds/2632/results,/api/v1/events/806/result/5
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,807,2013,Kranj,Lead,Men,Qualification,2013-11-16,/api/v1/category_rounds/2639/results,/api/v1/events/807/result/1
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,807,2013,Kranj,Lead,Men,Semi-Final,2013-11-16,/api/v1/category_rounds/2640/results,/api/v1/events/807/result/1
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,807,2013,Kranj,Lead,Men,Final,2013-11-16,/api/v1/category_rounds/2641/results,/api/v1/events/807/result/1
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,807,2013,Kranj,Lead,Women,Qualification,2013-11-16,/api/v1/category_rounds/2636/results,/api/v1/events/807/result/5
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,807,2013,Kranj,Lead,Women,Semi-Final,2013-11-16,/api/v1/category_rounds/2637/results,/api/v1/events/807/result/5
IFSC Climbing Worldcup (L) - Kranj (SLO) 2013,807,2013,Kranj,Lead,Women,Final,2013-11-16,/api/v1/category_rounds/2638/results,/api/v1/events/807/result/5
