name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,start_date,event_results
Stenkovaya Anna,RUS,1,,UIAA Worldcup (B+S) - Moscow (RUS) 2005,389,2005,Moscow,Speed,Women,2005-04-08,/api/v1/events/389/result/6
Ochtchepkova Olga,RUS,2,,UIAA Worldcup (B+S) - Moscow (RUS) 2005,389,2005,Moscow,Speed,Women,2005-04-08,/api/v1/events/389/result/6
Yurina Valentina,RUS,3,,UIAA Worldcup (B+S) - Moscow (RUS) 2005,389,2005,Moscow,Speed,Women,2005-04-08,/api/v1/events/389/result/6
Evstigneeva Olga,RUS,4,,UIAA Worldcup (B+S) - Moscow (RUS) 2005,389,2005,Moscow,Speed,Women,2005-04-08,/api/v1/events/389/result/6
Tuzhylina Svitlana,UKR,5,,UIAA Worldcup (B+S) - Moscow (RUS) 2005,389,2005,Moscow,Speed,Women,2005-04-08,/api/v1/events/389/result/6
Ruyga Tatiana,RUS,6,,UIAA Worldcup (B+S) - Moscow (RUS) 2005,389,2005,Moscow,Speed,Women,2005-04-08,/api/v1/events/389/result/6
Titova Natalia,RUS,7,,UIAA Worldcup (B+S) - Moscow (RUS) 2005,389,2005,Moscow,Speed,Women,2005-04-08,/api/v1/events/389/result/6
Gallyamova Anna,RUS,8,,UIAA Worldcup (B+S) - Moscow (RUS) 2005,389,2005,Moscow,Speed,Women,2005-04-08,/api/v1/events/389/result/6
Astashova Zosya,RUS,9,,UIAA Worldcup (B+S) - Moscow (RUS) 2005,389,2005,Moscow,Speed,Women,2005-04-08,/api/v1/events/389/result/6
Alekseeva Kseniia,RUS,10,,UIAA Worldcup (B+S) - Moscow (RUS) 2005,389,2005,Moscow,Speed,Women,2005-04-08,/api/v1/events/389/result/6
Bezhko Olga,UKR,11,,UIAA Worldcup (B+S) - Moscow (RUS) 2005,389,2005,Moscow,Speed,Women,2005-04-08,/api/v1/events/389/result/6
Zakharova Olga,UKR,12,,UIAA Worldcup (B+S) - Moscow (RUS) 2005,389,2005,Moscow,Speed,Women,2005-04-08,/api/v1/events/389/result/6
Saulevich Olesya,RUS,13,,UIAA Worldcup (B+S) - Moscow (RUS) 2005,389,2005,Moscow,Speed,Women,2005-04-08,/api/v1/events/389/result/6
Chereshneva Venera,RUS,14,,UIAA Worldcup (B+S) - Moscow (RUS) 2005,389,2005,Moscow,Speed,Women,2005-04-08,/api/v1/events/389/result/6
Ryepko Olena,UKR,15,,UIAA Worldcup (B+S) - Moscow (RUS) 2005,389,2005,Moscow,Speed,Women,2005-04-08,/api/v1/events/389/result/6
Neliwati Evi,INA,16,,UIAA Worldcup (B+S) - Moscow (RUS) 2005,389,2005,Moscow,Speed,Women,2005-04-08,/api/v1/events/389/result/6
Chereshneva Yana,RUS,17,,UIAA Worldcup (B+S) - Moscow (RUS) 2005,389,2005,Moscow,Speed,Women,2005-04-08,/api/v1/events/389/result/6
Nilsson Kristina,SWE,18,,UIAA Worldcup (B+S) - Moscow (RUS) 2005,389,2005,Moscow,Speed,Women,2005-04-08,/api/v1/events/389/result/6
Hendrawati Agung Ethi,INA,19,,UIAA Worldcup (B+S) - Moscow (RUS) 2005,389,2005,Moscow,Speed,Women,2005-04-08,/api/v1/events/389/result/6
Mykhailova Olga,UKR,20,,UIAA Worldcup (B+S) - Moscow (RUS) 2005,389,2005,Moscow,Speed,Women,2005-04-08,/api/v1/events/389/result/6
