name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,start_date,event_results,source_file
Mrázek Tomás,CZE,1,,UIAA World Championship - Munich (GER) 2005,396,2005,Munich,Lead,Men,2005-07-01,/api/v1/events/396/result/1,2005-07-01_Munich_Lead_Men_no-round.csv
Usobiaga Lakunza Patxi,ESP,2,,UIAA World Championship - Munich (GER) 2005,396,2005,Munich,Lead,Men,2005-07-01,/api/v1/events/396/result/1,2005-07-01_Munich_Lead_Men_no-round.csv
Chabot Alexandre,FRA,3,,UIAA World Championship - Munich (GER) 2005,396,2005,Munich,Lead,Men,2005-07-01,/api/v1/events/396/result/1,2005-07-01_Munich_Lead_Men_no-round.csv
Lachat Cédric,SUI,4,,UIAA World Championship - Munich (GER) 2005,396,2005,Munich,Lead,Men,2005-07-01,/api/v1/events/396/result/1,2005-07-01_Munich_Lead_Men_no-round.csv
Verhoeven Jorg,NED,5,,UIAA World Championship - Munich (GER) 2005,396,2005,Munich,Lead,Men,2005-07-01,/api/v1/events/396/result/1,2005-07-01_Munich_Lead_Men_no-round.csv
Preußler Timo,GER,6,,UIAA World Championship - Munich (GER) 2005,396,2005,Munich,Lead,Men,2005-07-01,/api/v1/events/396/result/1,2005-07-01_Munich_Lead_Men_no-round.csv
Kazbekov Serik,UKR,7,,UIAA World Championship - Munich (GER) 2005,396,2005,Munich,Lead,Men,2005-07-01,/api/v1/events/396/result/1,2005-07-01_Munich_Lead_Men_no-round.csv
Petrenko Maksym,UKR,8,,UIAA World Championship - Munich (GER) 2005,396,2005,Munich,Lead,Men,2005-07-01,/api/v1/events/396/result/1,2005-07-01_Munich_Lead_Men_no-round.csv
Millet Sylvain,FRA,9,,UIAA World Championship - Munich (GER) 2005,396,2005,Munich,Lead,Men,2005-07-01,/api/v1/events/396/result/1,2005-07-01_Munich_Lead_Men_no-round.csv
Julian  Puigblanque Ramón ,ESP,10,,UIAA World Championship - Munich (GER) 2005,396,2005,Munich,Lead,Men,2005-07-01,/api/v1/events/396/result/1,2005-07-01_Munich_Lead_Men_no-round.csv
Dugit Fabien,FRA,11,,UIAA World Championship - Munich (GER) 2005,396,2005,Munich,Lead,Men,2005-07-01,/api/v1/events/396/result/1,2005-07-01_Munich_Lead_Men_no-round.csv
Ovchinnikov Evgeny,RUS,12,,UIAA World Championship - Munich (GER) 2005,396,2005,Munich,Lead,Men,2005-07-01,/api/v1/events/396/result/1,2005-07-01_Munich_Lead_Men_no-round.csv
Bosma Peter,SWE,13,,UIAA World Championship - Munich (GER) 2005,396,2005,Munich,Lead,Men,2005-07-01,/api/v1/events/396/result/1,2005-07-01_Munich_Lead_Men_no-round.csv
Hirayama Yuji,JPN,14,,UIAA World Championship - Munich (GER) 2005,396,2005,Munich,Lead,Men,2005-07-01,/api/v1/events/396/result/1,2005-07-01_Munich_Lead_Men_no-round.csv
Vinokur Vadim,USA,14,,UIAA World Championship - Munich (GER) 2005,396,2005,Munich,Lead,Men,2005-07-01,/api/v1/events/396/result/1,2005-07-01_Munich_Lead_Men_no-round.csv
Crespi Flavio,ITA,16,,UIAA World Championship - Munich (GER) 2005,396,2005,Munich,Lead,Men,2005-07-01,/api/v1/events/396/result/1,2005-07-01_Munich_Lead_Men_no-round.csv
Bindhammer Christian,GER,17,,UIAA World Championship - Munich (GER) 2005,396,2005,Munich,Lead,Men,2005-07-01,/api/v1/events/396/result/1,2005-07-01_Munich_Lead_Men_no-round.csv
Hoppe Markus,GER,18,,UIAA World Championship - Munich (GER) 2005,396,2005,Munich,Lead,Men,2005-07-01,/api/v1/events/396/result/1,2005-07-01_Munich_Lead_Men_no-round.csv
Repcik Juraj,SVK,19,,UIAA World Championship - Munich (GER) 2005,396,2005,Munich,Lead,Men,2005-07-01,/api/v1/events/396/result/1,2005-07-01_Munich_Lead_Men_no-round.csv
Droetto Fabrizio,ITA,20,,UIAA World Championship - Munich (GER) 2005,396,2005,Munich,Lead,Men,2005-07-01,/api/v1/events/396/result/1,2005-07-01_Munich_Lead_Men_no-round.csv
Son Sangwon,KOR,20,,UIAA World Championship - Munich (GER) 2005,396,2005,Munich,Lead,Men,2005-07-01,/api/v1/events/396/result/1,2005-07-01_Munich_Lead_Men_no-round.csv
Becan Klemen,SLO,22,,UIAA World Championship - Munich (GER) 2005,396,2005,Munich,Lead,Men,2005-07-01,/api/v1/events/396/result/1,2005-07-01_Munich_Lead_Men_no-round.csv
Fuselier Michaël,FRA,23,,UIAA World Championship - Munich (GER) 2005,396,2005,Munich,Lead,Men,2005-07-01,/api/v1/events/396/result/1,2005-07-01_Munich_Lead_Men_no-round.csv
Krastev Ivaylo,BUL,23,,UIAA World Championship - Munich (GER) 2005,396,2005,Munich,Lead,Men,2005-07-01,/api/v1/events/396/result/1,2005-07-01_Munich_Lead_Men_no-round.csv
Valjavec Tomaz,SLO,25,,UIAA World Championship - Munich (GER) 2005,396,2005,Munich,Lead,Men,2005-07-01,/api/v1/events/396/result/1,2005-07-01_Munich_Lead_Men_no-round.csv
Wszolek Marcin,POL,26,,UIAA World Championship - Munich (GER) 2005,396,2005,Munich,Lead,Men,2005-07-01,/api/v1/events/396/result/1,2005-07-01_Munich_Lead_Men_no-round.csv
Sova Matej,SLO,27,,UIAA World Championship - Munich (GER) 2005,396,2005,Munich,Lead,Men,2005-07-01,/api/v1/events/396/result/1,2005-07-01_Munich_Lead_Men_no-round.csv
Midtboe Magnus,NOR,28,,UIAA World Championship - Munich (GER) 2005,396,2005,Munich,Lead,Men,2005-07-01,/api/v1/events/396/result/1,2005-07-01_Munich_Lead_Men_no-round.csv
Bindhammer Andreas,GER,29,,UIAA World Championship - Munich (GER) 2005,396,2005,Munich,Lead,Men,2005-07-01,/api/v1/events/396/result/1,2005-07-01_Munich_Lead_Men_no-round.csv
Sharafutdinov Dmitrii,RUS,30,,UIAA World Championship - Munich (GER) 2005,396,2005,Munich,Lead,Men,2005-07-01,/api/v1/events/396/result/1,2005-07-01_Munich_Lead_Men_no-round.csv
Kim Janghyuk,KOR,31,,UIAA World Championship - Munich (GER) 2005,396,2005,Munich,Lead,Men,2005-07-01,/api/v1/events/396/result/1,2005-07-01_Munich_Lead_Men_no-round.csv
Malina Václav,CZE,32,,UIAA World Championship - Munich (GER) 2005,396,2005,Munich,Lead,Men,2005-07-01,/api/v1/events/396/result/1,2005-07-01_Munich_Lead_Men_no-round.csv
Zardini Luca,ITA,32,,UIAA World Championship - Munich (GER) 2005,396,2005,Munich,Lead,Men,2005-07-01,/api/v1/events/396/result/1,2005-07-01_Munich_Lead_Men_no-round.csv
Kaurov Ivan,RUS,34,,UIAA World Championship - Munich (GER) 2005,396,2005,Munich,Lead,Men,2005-07-01,/api/v1/events/396/result/1,2005-07-01_Munich_Lead_Men_no-round.csv
