name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,start_date,event_results,source_file
Vidmar Maja,SLO,1,,UIAA Worldcup (L+S) - Shanghai (CHN) 2005,401,2005,Shanghai,Lead,Women,2005-10-21,/api/v1/events/401/result/5,2005-10-21_Shanghai_Lead_Women_no-round.csv
Eiter Angela,AUT,2,,UIAA Worldcup (L+S) - Shanghai (CHN) 2005,401,2005,Shanghai,Lead,Women,2005-10-21,/api/v1/events/401/result/5,2005-10-21_Shanghai_Lead_Women_no-round.csv
Kobayashi Yuka,JPN,3,,UIAA Worldcup (L+S) - Shanghai (CHN) 2005,401,2005,Shanghai,Lead,Women,2005-10-21,/api/v1/events/401/result/5,2005-10-21_Shanghai_Lead_Women_no-round.csv
Chereshneva Yana,RUS,4,,UIAA Worldcup (L+S) - Shanghai (CHN) 2005,401,2005,Shanghai,Lead,Women,2005-10-21,/api/v1/events/401/result/5,2005-10-21_Shanghai_Lead_Women_no-round.csv
Lavarda Jenny,ITA,5,,UIAA Worldcup (L+S) - Shanghai (CHN) 2005,401,2005,Shanghai,Lead,Women,2005-10-21,/api/v1/events/401/result/5,2005-10-21_Shanghai_Lead_Women_no-round.csv
Bacher Barbara,AUT,6,,UIAA Worldcup (L+S) - Shanghai (CHN) 2005,401,2005,Shanghai,Lead,Women,2005-10-21,/api/v1/events/401/result/5,2005-10-21_Shanghai_Lead_Women_no-round.csv
Sarkany Muriel,BEL,7,,UIAA Worldcup (L+S) - Shanghai (CHN) 2005,401,2005,Shanghai,Lead,Women,2005-10-21,/api/v1/events/401/result/5,2005-10-21_Shanghai_Lead_Women_no-round.csv
Franko Lucka,SLO,8,,UIAA Worldcup (L+S) - Shanghai (CHN) 2005,401,2005,Shanghai,Lead,Women,2005-10-21,/api/v1/events/401/result/5,2005-10-21_Shanghai_Lead_Women_no-round.csv
Gros Natalija,SLO,9,,UIAA Worldcup (L+S) - Shanghai (CHN) 2005,401,2005,Shanghai,Lead,Women,2005-10-21,/api/v1/events/401/result/5,2005-10-21_Shanghai_Lead_Women_no-round.csv
Ciavaldini Caroline,FRA,10,,UIAA Worldcup (L+S) - Shanghai (CHN) 2005,401,2005,Shanghai,Lead,Women,2005-10-21,/api/v1/events/401/result/5,2005-10-21_Shanghai_Lead_Women_no-round.csv
Eyer Alexandra,SUI,11,,UIAA Worldcup (L+S) - Shanghai (CHN) 2005,401,2005,Shanghai,Lead,Women,2005-10-21,/api/v1/events/401/result/5,2005-10-21_Shanghai_Lead_Women_no-round.csv
Chereshneva Venera,RUS,12,,UIAA Worldcup (L+S) - Shanghai (CHN) 2005,401,2005,Shanghai,Lead,Women,2005-10-21,/api/v1/events/401/result/5,2005-10-21_Shanghai_Lead_Women_no-round.csv
Saurwein Katharina,AUT,13,,UIAA Worldcup (L+S) - Shanghai (CHN) 2005,401,2005,Shanghai,Lead,Women,2005-10-21,/api/v1/events/401/result/5,2005-10-21_Shanghai_Lead_Women_no-round.csv
Korolkova Ekaterina,RUS,14,,UIAA Worldcup (L+S) - Shanghai (CHN) 2005,401,2005,Shanghai,Lead,Women,2005-10-21,/api/v1/events/401/result/5,2005-10-21_Shanghai_Lead_Women_no-round.csv
Noguchi Akiyo,JPN,15,,UIAA Worldcup (L+S) - Shanghai (CHN) 2005,401,2005,Shanghai,Lead,Women,2005-10-21,/api/v1/events/401/result/5,2005-10-21_Shanghai_Lead_Women_no-round.csv
Raffetseder Gerda,AUT,16,,UIAA Worldcup (L+S) - Shanghai (CHN) 2005,401,2005,Shanghai,Lead,Women,2005-10-21,/api/v1/events/401/result/5,2005-10-21_Shanghai_Lead_Women_no-round.csv
Huang Li-Ping,CHN,17,,UIAA Worldcup (L+S) - Shanghai (CHN) 2005,401,2005,Shanghai,Lead,Women,2005-10-21,/api/v1/events/401/result/5,2005-10-21_Shanghai_Lead_Women_no-round.csv
Stendal Linn Karin,NOR,18,,UIAA Worldcup (L+S) - Shanghai (CHN) 2005,401,2005,Shanghai,Lead,Women,2005-10-21,/api/v1/events/401/result/5,2005-10-21_Shanghai_Lead_Women_no-round.csv
Madate Tomoko,JPN,19,,UIAA Worldcup (L+S) - Shanghai (CHN) 2005,401,2005,Shanghai,Lead,Women,2005-10-21,/api/v1/events/401/result/5,2005-10-21_Shanghai_Lead_Women_no-round.csv
Li Chunhua,CHN,20,,UIAA Worldcup (L+S) - Shanghai (CHN) 2005,401,2005,Shanghai,Lead,Women,2005-10-21,/api/v1/events/401/result/5,2005-10-21_Shanghai_Lead_Women_no-round.csv
Liu Hiu Ying,HKG,21,,UIAA Worldcup (L+S) - Shanghai (CHN) 2005,401,2005,Shanghai,Lead,Women,2005-10-21,/api/v1/events/401/result/5,2005-10-21_Shanghai_Lead_Women_no-round.csv
Morozkina Olga,RUS,22,,UIAA Worldcup (L+S) - Shanghai (CHN) 2005,401,2005,Shanghai,Lead,Women,2005-10-21,/api/v1/events/401/result/5,2005-10-21_Shanghai_Lead_Women_no-round.csv
Stenkovaya Anna,RUS,23,,UIAA Worldcup (L+S) - Shanghai (CHN) 2005,401,2005,Shanghai,Lead,Women,2005-10-21,/api/v1/events/401/result/5,2005-10-21_Shanghai_Lead_Women_no-round.csv
"Tan Li Ying, Suzanna",SGP,24,,UIAA Worldcup (L+S) - Shanghai (CHN) 2005,401,2005,Shanghai,Lead,Women,2005-10-21,/api/v1/events/401/result/5,2005-10-21_Shanghai_Lead_Women_no-round.csv
He Cuifang,CHN,25,,UIAA Worldcup (L+S) - Shanghai (CHN) 2005,401,2005,Shanghai,Lead,Women,2005-10-21,/api/v1/events/401/result/5,2005-10-21_Shanghai_Lead_Women_no-round.csv
Matthews Sarah,AUS,26,,UIAA Worldcup (L+S) - Shanghai (CHN) 2005,401,2005,Shanghai,Lead,Women,2005-10-21,/api/v1/events/401/result/5,2005-10-21_Shanghai_Lead_Women_no-round.csv
Hawke Emma,NZL,27,,UIAA Worldcup (L+S) - Shanghai (CHN) 2005,401,2005,Shanghai,Lead,Women,2005-10-21,/api/v1/events/401/result/5,2005-10-21_Shanghai_Lead_Women_no-round.csv
Norzaharatullaili Mustafa,MAS,27,,UIAA Worldcup (L+S) - Shanghai (CHN) 2005,401,2005,Shanghai,Lead,Women,2005-10-21,/api/v1/events/401/result/5,2005-10-21_Shanghai_Lead_Women_no-round.csv
Zhang Dan,CHN,29,,UIAA Worldcup (L+S) - Shanghai (CHN) 2005,401,2005,Shanghai,Lead,Women,2005-10-21,/api/v1/events/401/result/5,2005-10-21_Shanghai_Lead_Women_no-round.csv
Yuliyastanti Indah,INA,30,,UIAA Worldcup (L+S) - Shanghai (CHN) 2005,401,2005,Shanghai,Lead,Women,2005-10-21,/api/v1/events/401/result/5,2005-10-21_Shanghai_Lead_Women_no-round.csv
Goh Tan Leng,SGP,31,,UIAA Worldcup (L+S) - Shanghai (CHN) 2005,401,2005,Shanghai,Lead,Women,2005-10-21,/api/v1/events/401/result/5,2005-10-21_Shanghai_Lead_Women_no-round.csv
