name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,start_date,event_results
Erbesfield Robyn,USA,1,,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Lead,Women,1993-11-04,/api/v1/events/129/result/5
Good Susi,SUI,2,,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Lead,Women,1993-11-04,/api/v1/events/129/result/5
Striecks Angela,GER,3,,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Lead,Women,1993-11-04,/api/v1/events/129/result/5
Ovtchinnikova Elena,USA,4,,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Lead,Women,1993-11-04,/api/v1/events/129/result/5
Sarkany Muriel,BEL,5,,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Lead,Women,1993-11-04,/api/v1/events/129/result/5
Axon Mia,USA,6,,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Lead,Women,1993-11-04,/api/v1/events/129/result/5
Guillet Marie,FRA,7,,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Lead,Women,1993-11-04,/api/v1/events/129/result/5
Sansoz Liv,FRA,8,,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Lead,Women,1993-11-04,/api/v1/events/129/result/5
Kavoussi Karin,AUT,9,,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Lead,Women,1993-11-04,/api/v1/events/129/result/5
Richer Natalie,FRA,10,,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Lead,Women,1993-11-04,/api/v1/events/129/result/5
Miquel Catherine,FRA,11,,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Lead,Women,1993-11-04,/api/v1/events/129/result/5
Uhden Marietta,GER,12,,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Lead,Women,1993-11-04,/api/v1/events/129/result/5
Inozemtseva Yulia,RUS,13,,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Lead,Women,1993-11-04,/api/v1/events/129/result/5
Eisenhut Andrea,GER,14,,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Lead,Women,1993-11-04,/api/v1/events/129/result/5
Chereshneva Venera,RUS,15,,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Lead,Women,1993-11-04,/api/v1/events/129/result/5
Butler Felicity,GBR,16,,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Lead,Women,1993-11-04,/api/v1/events/129/result/5
Frühwald Gunda,GER,17,,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Lead,Women,1993-11-04,/api/v1/events/129/result/5
Iovane Luisa,ITA,17,,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Lead,Women,1993-11-04,/api/v1/events/129/result/5
Presson Shelly,USA,17,,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Lead,Women,1993-11-04,/api/v1/events/129/result/5
Raybaud Nanette,FRA,20,,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Lead,Women,1993-11-04,/api/v1/events/129/result/5
Arran Anne,GBR,21,,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Lead,Women,1993-11-04,/api/v1/events/129/result/5
Guyon Laurence,FRA,21,,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Lead,Women,1993-11-04,/api/v1/events/129/result/5
Creamer Lucy,GBR,23,,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Lead,Women,1993-11-04,/api/v1/events/129/result/5
Piszczek Renata,POL,23,,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Lead,Women,1993-11-04,/api/v1/events/129/result/5
Steindl Irene,AUT,23,,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Lead,Women,1993-11-04,/api/v1/events/129/result/5
Helfert Ursula,GER,26,,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Lead,Women,1993-11-04,/api/v1/events/129/result/5
Bibik Olga,RUS,27,,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Lead,Women,1993-11-04,/api/v1/events/129/result/5
Jenkins Ruth,GBR,27,,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Lead,Women,1993-11-04,/api/v1/events/129/result/5
Schneider Barbara,GER,27,,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Lead,Women,1993-11-04,/api/v1/events/129/result/5
Spengler Karin,GER,27,,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Lead,Women,1993-11-04,/api/v1/events/129/result/5
Cufar Martina,SLO,31,,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Lead,Women,1993-11-04,/api/v1/events/129/result/5
Craciun-Pantis Mihaela,ROU,32,,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Lead,Women,1993-11-04,/api/v1/events/129/result/5
Lukancic Metka,SLO,32,,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Lead,Women,1993-11-04,/api/v1/events/129/result/5
Bonhoure Magali,FRA,34,,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Lead,Women,1993-11-04,/api/v1/events/129/result/5
Piat Marie-Annick,FRA,34,,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Lead,Women,1993-11-04,/api/v1/events/129/result/5
Gronkiewicz-Marcisz Iwona,POL,36,,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Lead,Women,1993-11-04,/api/v1/events/129/result/5
Ortar Miranda,SLO,36,,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Lead,Women,1993-11-04,/api/v1/events/129/result/5
Linhartova Eva,CZE,38,,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Lead,Women,1993-11-04,/api/v1/events/129/result/5
Palle Isabelle,FRA,39,,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Lead,Women,1993-11-04,/api/v1/events/129/result/5
Posarlie-Croitoru Elena,ROU,39,,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Lead,Women,1993-11-04,/api/v1/events/129/result/5
Fischerova Zuzana,CZE,41,,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Lead,Women,1993-11-04,/api/v1/events/129/result/5
Vallet Catherine,FRA,41,,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Lead,Women,1993-11-04,/api/v1/events/129/result/5
Brazinova Stanislava,CZE,43,,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Lead,Women,1993-11-04,/api/v1/events/129/result/5
Pashennik Nataliy,RUS,43,,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Lead,Women,1993-11-04,/api/v1/events/129/result/5
Paulson Suzanne,USA,43,,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Lead,Women,1993-11-04,/api/v1/events/129/result/5
Dalvinder Sodhi,GBR,46,,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Lead,Women,1993-11-04,/api/v1/events/129/result/5
Kreiner Annette,GER,47,,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Lead,Women,1993-11-04,/api/v1/events/129/result/5
Lichtina Marina,KAZ,47,,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Lead,Women,1993-11-04,/api/v1/events/129/result/5
Panfyorova Margarita,UKR,47,,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Lead,Women,1993-11-04,/api/v1/events/129/result/5
Kim Jun-Sook,KOR,50,,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Lead,Women,1993-11-04,/api/v1/events/129/result/5
Guy Naomi,GBR,51,,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Lead,Women,1993-11-04,/api/v1/events/129/result/5
Kozub Zoe,CAN,51,,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Lead,Women,1993-11-04,/api/v1/events/129/result/5
Vanharova Daniela,CZE,51,,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Lead,Women,1993-11-04,/api/v1/events/129/result/5
Pocek Rebeka,SLO,54,,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Lead,Women,1993-11-04,/api/v1/events/129/result/5
Prickett Eve,GBR,55,,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Lead,Women,1993-11-04,/api/v1/events/129/result/5
Yaniro Kathy,USA,55,,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Lead,Women,1993-11-04,/api/v1/events/129/result/5
Harris Hilary,USA,57,,UIAA Worldcup - Nürnberg 1993,129,1993,Nürnberg,Lead,Women,1993-11-04,/api/v1/events/129/result/5
