name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,start_date,event_results
Legrand François,FRA,1,,UIAA World Championship - Innsbruck 1993,125,1993,Innsbruck,Lead,Men,1993-04-29,/api/v1/events/125/result/1
Glowacz Stefan,GER,2,,UIAA World Championship - Innsbruck 1993,125,1993,Innsbruck,Lead,Men,1993-04-29,/api/v1/events/125/result/1
Hirayama Yuji,JPN,3,,UIAA World Championship - Innsbruck 1993,125,1993,Innsbruck,Lead,Men,1993-04-29,/api/v1/events/125/result/1
Petit François,FRA,4,,UIAA World Championship - Innsbruck 1993,125,1993,Innsbruck,Lead,Men,1993-04-29,/api/v1/events/125/result/1
Sartori Nicola,ITA,5,,UIAA World Championship - Innsbruck 1993,125,1993,Innsbruck,Lead,Men,1993-04-29,/api/v1/events/125/result/1
Arocena Patxi,ESP,6,,UIAA World Championship - Innsbruck 1993,125,1993,Innsbruck,Lead,Men,1993-04-29,/api/v1/events/125/result/1
Bucher Christoph,GER,7,,UIAA World Championship - Innsbruck 1993,125,1993,Innsbruck,Lead,Men,1993-04-29,/api/v1/events/125/result/1
Samoiline Pavel,RUS,8,,UIAA World Championship - Innsbruck 1993,125,1993,Innsbruck,Lead,Men,1993-04-29,/api/v1/events/125/result/1
Lombard François,FRA,9,,UIAA World Championship - Innsbruck 1993,125,1993,Innsbruck,Lead,Men,1993-04-29,/api/v1/events/125/result/1
Ovchinnikov Evgeny,RUS,9,,UIAA World Championship - Innsbruck 1993,125,1993,Innsbruck,Lead,Men,1993-04-29,/api/v1/events/125/result/1
Adler Alexander,GER,11,,UIAA World Championship - Innsbruck 1993,125,1993,Innsbruck,Lead,Men,1993-04-29,/api/v1/events/125/result/1
Zardini Luca,ITA,12,,UIAA World Championship - Innsbruck 1993,125,1993,Innsbruck,Lead,Men,1993-04-29,/api/v1/events/125/result/1
Mazuer Fabien,FRA,13,,UIAA World Championship - Innsbruck 1993,125,1993,Innsbruck,Lead,Men,1993-04-29,/api/v1/events/125/result/1
