name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
Julian  Puigblanque Ramón ,ESP,1,Top 1. | Top 1. [4.18],IFSC World Championship Lead Group B - Paris 2012,740,2012,Paris,Lead,Men,Qualification,2012-09-11,/api/v1/category_rounds/2130/results,/api/v1/events/740/result/1,Top,Top,2012-09-11_Paris_Lead_Men_Qualification.csv
Lachat Cédric,SUI,1,Top 1. | Top 1. [4.18],IFSC World Championship Lead Group B - Paris 2012,740,2012,Paris,Lead,Men,Qualification,2012-09-11,/api/v1/category_rounds/2130/results,/api/v1/events/740/result/1,Top,Top,2012-09-11_Paris_Lead_Men_Qualification.csv
Ondra Adam,CZE,1,Top 1. | Top 1. [4.18],IFSC World Championship Lead Group B - Paris 2012,740,2012,Paris,Lead,Men,Qualification,2012-09-11,/api/v1/category_rounds/2130/results,/api/v1/events/740/result/1,Top,Top,2012-09-11_Paris_Lead_Men_Qualification.csv
Schubert Jakob,AUT,1,Top 1. | Top 1. [4.18],IFSC World Championship Lead Group B - Paris 2012,740,2012,Paris,Lead,Men,Qualification,2012-09-11,/api/v1/category_rounds/2130/results,/api/v1/events/740/result/1,Top,Top,2012-09-11_Paris_Lead_Men_Qualification.csv
Ghisolfi Stefano,ITA,5,Top 1. | 35+ 10. [6.20],IFSC World Championship Lead Group B - Paris 2012,740,2012,Paris,Lead,Men,Qualification,2012-09-11,/api/v1/category_rounds/2130/results,/api/v1/events/740/result/1,Top,35+,2012-09-11_Paris_Lead_Men_Qualification.csv
Romain Manuel,FRA,6,35+ 7. | Top 1. [6.52],IFSC World Championship Lead Group B - Paris 2012,740,2012,Paris,Lead,Men,Qualification,2012-09-11,/api/v1/category_rounds/2130/results,/api/v1/events/740/result/1,35+,Top,2012-09-11_Paris_Lead_Men_Qualification.csv
Verhoeven Jorg,NED,6,35+ 7. | Top 1. [6.52],IFSC World Championship Lead Group B - Paris 2012,740,2012,Paris,Lead,Men,Qualification,2012-09-11,/api/v1/category_rounds/2130/results,/api/v1/events/740/result/1,35+,Top,2012-09-11_Paris_Lead_Men_Qualification.csv
Lechner Mario,AUT,8,34.5+ 11. | Top 1. [7.58],IFSC World Championship Lead Group B - Paris 2012,740,2012,Paris,Lead,Men,Qualification,2012-09-11,/api/v1/category_rounds/2130/results,/api/v1/events/740/result/1,34.5+,Top,2012-09-11_Paris_Lead_Men_Qualification.csv
Kryukov Valeriy,UKR,9,Top 1. | 32+ 16. [7.60],IFSC World Championship Lead Group B - Paris 2012,740,2012,Paris,Lead,Men,Qualification,2012-09-11,/api/v1/category_rounds/2130/results,/api/v1/events/740/result/1,Top,32+,2012-09-11_Paris_Lead_Men_Qualification.csv
Matsushima Akito,JPN,10,34+ 13. | Top 1. [8.06],IFSC World Championship Lead Group B - Paris 2012,740,2012,Paris,Lead,Men,Qualification,2012-09-11,/api/v1/category_rounds/2130/results,/api/v1/events/740/result/1,34+,Top,2012-09-11_Paris_Lead_Men_Qualification.csv
