name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
McColl Sean,CAN,1,4t5 4b4,IFSC Climbing Worldcup (B) - Munich (GER) 2012,736,2012,Munich,Boulder,Men,Semi-Final,2012-08-25,/api/v1/category_rounds/2105/results,/api/v1/events/736/result/3,1,1,1,1,1,1,2,1,2012-08-25_Munich_Boulder_Men_Semi-Final.csv
Schubert Jakob,AUT,2,4t7 4b5,IFSC Climbing Worldcup (B) - Munich (GER) 2012,736,2012,Munich,Boulder,Men,Semi-Final,2012-08-25,/api/v1/category_rounds/2105/results,/api/v1/events/736/result/3,2,2,1,1,1,1,3,1,2012-08-25_Munich_Boulder_Men_Semi-Final.csv
Watson Stewart,GBR,3,3t3 4b4,IFSC Climbing Worldcup (B) - Munich (GER) 2012,736,2012,Munich,Boulder,Men,Semi-Final,2012-08-25,/api/v1/category_rounds/2105/results,/api/v1/events/736/result/3,X,1,1,1,1,1,1,1,2012-08-25_Munich_Boulder_Men_Semi-Final.csv
Sharafutdinov Dmitrii,RUS,4,3t3 4b10,IFSC Climbing Worldcup (B) - Munich (GER) 2012,736,2012,Munich,Boulder,Men,Semi-Final,2012-08-25,/api/v1/category_rounds/2105/results,/api/v1/events/736/result/3,X,7,1,1,1,1,1,1,2012-08-25_Munich_Boulder_Men_Semi-Final.csv
Sugimoto Rei,JPN,5,3t4 4b5,IFSC Climbing Worldcup (B) - Munich (GER) 2012,736,2012,Munich,Boulder,Men,Semi-Final,2012-08-25,/api/v1/category_rounds/2105/results,/api/v1/events/736/result/3,X,1,1,1,2,2,1,1,2012-08-25_Munich_Boulder_Men_Semi-Final.csv
Gelmanov Rustam,RUS,6,3t4 4b13,IFSC Climbing Worldcup (B) - Munich (GER) 2012,736,2012,Munich,Boulder,Men,Semi-Final,2012-08-25,/api/v1/category_rounds/2105/results,/api/v1/events/736/result/3,X,9,1,1,1,1,2,2,2012-08-25_Munich_Boulder_Men_Semi-Final.csv
Glairon Mondet Guillaume,FRA,7,3t5 4b5,IFSC Climbing Worldcup (B) - Munich (GER) 2012,736,2012,Munich,Boulder,Men,Semi-Final,2012-08-25,/api/v1/category_rounds/2105/results,/api/v1/events/736/result/3,2,2,1,1,X,1,2,1,2012-08-25_Munich_Boulder_Men_Semi-Final.csv
Julien Stéphan,FRA,7,3t5 4b5,IFSC Climbing Worldcup (B) - Munich (GER) 2012,736,2012,Munich,Boulder,Men,Semi-Final,2012-08-25,/api/v1/category_rounds/2105/results,/api/v1/events/736/result/3,2,2,1,1,2,1,X,1,2012-08-25_Munich_Boulder_Men_Semi-Final.csv
Kruder Jernej,SLO,9,3t5 4b7,IFSC Climbing Worldcup (B) - Munich (GER) 2012,736,2012,Munich,Boulder,Men,Semi-Final,2012-08-25,/api/v1/category_rounds/2105/results,/api/v1/events/736/result/3,X,3,1,1,2,2,2,1,2012-08-25_Munich_Boulder_Men_Semi-Final.csv
Baumann Jonas,GER,10,3t6 4b5,IFSC Climbing Worldcup (B) - Munich (GER) 2012,736,2012,Munich,Boulder,Men,Semi-Final,2012-08-25,/api/v1/category_rounds/2105/results,/api/v1/events/736/result/3,2,1,1,1,3,2,X,1,2012-08-25_Munich_Boulder_Men_Semi-Final.csv
Watson Adam,GBR,11,3t6 3b3,IFSC Climbing Worldcup (B) - Munich (GER) 2012,736,2012,Munich,Boulder,Men,Semi-Final,2012-08-25,/api/v1/category_rounds/2105/results,/api/v1/events/736/result/3,X,X,1,1,4,1,1,1,2012-08-25_Munich_Boulder_Men_Semi-Final.csv
Mecherzynski-Wiktor Andrzej,POL,12,3t7 3b3,IFSC Climbing Worldcup (B) - Munich (GER) 2012,736,2012,Munich,Boulder,Men,Semi-Final,2012-08-25,/api/v1/category_rounds/2105/results,/api/v1/events/736/result/3,X,X,2,1,1,1,4,1,2012-08-25_Munich_Boulder_Men_Semi-Final.csv
