name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2
Kim Jain,KOR,1,Top 1. | Top 1. [1.41],"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012 ",744,2012,Mokpo,Lead,Women,Qualification,2012-10-20,/api/v1/category_rounds/2153/results,/api/v1/events/744/result/5,Top,Top
Fakhritdinova Dinara,RUS,2,43+ 2. | Top 1. [2.24],"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012 ",744,2012,Mokpo,Lead,Women,Qualification,2012-10-20,/api/v1/category_rounds/2153/results,/api/v1/events/744/result/5,43+,Top
Noguchi Akiyo,JPN,3,41 5. | Top 1. [3.16],"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012 ",744,2012,Mokpo,Lead,Women,Qualification,2012-10-20,/api/v1/category_rounds/2153/results,/api/v1/events/744/result/5,41,Top
Oda Momoka,JPN,3,43+ 2. | 49+ 4. [3.16],"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012 ",744,2012,Mokpo,Lead,Women,Qualification,2012-10-20,/api/v1/category_rounds/2153/results,/api/v1/events/744/result/5,43+,49+
Markovic Mina,SLO,5,42 4. | 46 7. [5.48],"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012 ",744,2012,Mokpo,Lead,Women,Qualification,2012-10-20,/api/v1/category_rounds/2153/results,/api/v1/events/744/result/5,42,46
Ernst Johanna,AUT,6,40+ 6. | 47+ 6. [6.00],"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012 ",744,2012,Mokpo,Lead,Women,Qualification,2012-10-20,/api/v1/category_rounds/2153/results,/api/v1/events/744/result/5,40+,47+
Posch Katharina,AUT,7,36+ 8. | 46 7. [7.75],"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012 ",744,2012,Mokpo,Lead,Women,Qualification,2012-10-20,/api/v1/category_rounds/2153/results,/api/v1/events/744/result/5,36+,46
Malamid Evgeniia,RUS,8,38+ 7. | 43+ 9. [7.94],"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012 ",744,2012,Mokpo,Lead,Women,Qualification,2012-10-20,/api/v1/category_rounds/2153/results,/api/v1/events/744/result/5,38+,43+
Röck Magdalena,AUT,9,29 16. | 48+ 5. [8.94],"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012 ",744,2012,Mokpo,Lead,Women,Qualification,2012-10-20,/api/v1/category_rounds/2153/results,/api/v1/events/744/result/5,29,48+
Durif Charlotte,FRA,10,33+ 11. | 43 10. [10.99],"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012 ",744,2012,Mokpo,Lead,Women,Qualification,2012-10-20,/api/v1/category_rounds/2153/results,/api/v1/events/744/result/5,33+,43
Janicot Hélène,FRA,11,34+ 10. | 40+ 13. [11.40],"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012 ",744,2012,Mokpo,Lead,Women,Qualification,2012-10-20,/api/v1/category_rounds/2153/results,/api/v1/events/744/result/5,34+,40+
Kobayashi Yuka,JPN,12,33+ 11. | 39+ 14. [12.91],"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012 ",744,2012,Mokpo,Lead,Women,Qualification,2012-10-20,/api/v1/category_rounds/2153/results,/api/v1/events/744/result/5,33+,39+
Han Seuran,KOR,13,29+ 15. | 42+ 12. [13.42],"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012 ",744,2012,Mokpo,Lead,Women,Qualification,2012-10-20,/api/v1/category_rounds/2153/results,/api/v1/events/744/result/5,29+,42+
Onoe Aya,JPN,14,32+ 13. | 39+ 14. [13.73],"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012 ",744,2012,Mokpo,Lead,Women,Qualification,2012-10-20,/api/v1/category_rounds/2153/results,/api/v1/events/744/result/5,32+,39+
Brumagne Mathilde,BEL,15,26 21. | 43 10. [14.85],"IFSC Climbing Worldcup (L,S) - Mokpo (KOR) 2012 ",744,2012,Mokpo,Lead,Women,Qualification,2012-10-20,/api/v1/category_rounds/2153/results,/api/v1/events/744/result/5,26,43
