name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
Noguchi Akiyo,JPN,1,4t7 4b7,IFSC Climbing Worldcup (B) - Munich (GER) 2012,736,2012,Munich,Boulder,Women,Semi-Final,2012-08-25,/api/v1/category_rounds/2102/results,/api/v1/events/736/result/7,1,1,2,2,1,1,3,3,2012-08-25_Munich_Boulder_Women_Semi-Final.csv
Sandoz Mélanie,FRA,2,4t8 4b8,IFSC Climbing Worldcup (B) - Munich (GER) 2012,736,2012,Munich,Boulder,Women,Semi-Final,2012-08-25,/api/v1/category_rounds/2102/results,/api/v1/events/736/result/7,1,1,4,4,1,1,2,2,2012-08-25_Munich_Boulder_Women_Semi-Final.csv
Wurm Juliane,GER,3,4t10 4b6,IFSC Climbing Worldcup (B) - Munich (GER) 2012,736,2012,Munich,Boulder,Women,Semi-Final,2012-08-25,/api/v1/category_rounds/2102/results,/api/v1/events/736/result/7,1,1,5,3,1,1,3,1,2012-08-25_Munich_Boulder_Women_Semi-Final.csv
Stöhr Anna,AUT,4,4t19 4b19,IFSC Climbing Worldcup (B) - Munich (GER) 2012,736,2012,Munich,Boulder,Women,Semi-Final,2012-08-25,/api/v1/category_rounds/2102/results,/api/v1/events/736/result/7,1,1,3,3,2,2,13,13,2012-08-25_Munich_Boulder_Women_Semi-Final.csv
Le Neve Melissa,FRA,5,3t3 3b3,IFSC Climbing Worldcup (B) - Munich (GER) 2012,736,2012,Munich,Boulder,Women,Semi-Final,2012-08-25,/api/v1/category_rounds/2102/results,/api/v1/events/736/result/7,1,1,X,X,1,1,1,1,2012-08-25_Munich_Boulder_Women_Semi-Final.csv
Gallyamova Anna,RUS,6,3t4 4b8,IFSC Climbing Worldcup (B) - Munich (GER) 2012,736,2012,Munich,Boulder,Women,Semi-Final,2012-08-25,/api/v1/category_rounds/2102/results,/api/v1/events/736/result/7,1,1,X,5,2,1,1,1,2012-08-25_Munich_Boulder_Women_Semi-Final.csv
Oda Momoka,JPN,7,3t4 3b3,IFSC Climbing Worldcup (B) - Munich (GER) 2012,736,2012,Munich,Boulder,Women,Semi-Final,2012-08-25,/api/v1/category_rounds/2102/results,/api/v1/events/736/result/7,1,1,X,X,1,1,2,1,2012-08-25_Munich_Boulder_Women_Semi-Final.csv
Markovic Mina,SLO,8,3t4 3b4,IFSC Climbing Worldcup (B) - Munich (GER) 2012,736,2012,Munich,Boulder,Women,Semi-Final,2012-08-25,/api/v1/category_rounds/2102/results,/api/v1/events/736/result/7,1,1,X,X,1,1,2,2,2012-08-25_Munich_Boulder_Women_Semi-Final.csv
Saurwein Katharina,AUT,9,3t6 4b23,IFSC Climbing Worldcup (B) - Munich (GER) 2012,736,2012,Munich,Boulder,Women,Semi-Final,2012-08-25,/api/v1/category_rounds/2102/results,/api/v1/events/736/result/7,1,1,3,2,2,2,X,18,2012-08-25_Munich_Boulder_Women_Semi-Final.csv
Puccio Alex,USA,10,3t9 4b8,IFSC Climbing Worldcup (B) - Munich (GER) 2012,736,2012,Munich,Boulder,Women,Semi-Final,2012-08-25,/api/v1/category_rounds/2102/results,/api/v1/events/736/result/7,1,1,X,3,1,1,7,3,2012-08-25_Munich_Boulder_Women_Semi-Final.csv
