name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
Desgranges Romain,FRA,1,Top 1. | Top 1. [5.24],IFSC Climbing Worldcup (L) - Puurs (BEL) 2012,741,2012,Puurs,Lead,Men,Qualification,2012-09-21,/api/v1/category_rounds/2134/results,/api/v1/events/741/result/1,Top,Top,2012-09-21_Puurs_Lead_Men_Qualification.csv
Julian  Puigblanque Ramón ,ESP,1,Top 1. | Top 1. [5.24],IFSC Climbing Worldcup (L) - Puurs (BEL) 2012,741,2012,Puurs,Lead,Men,Qualification,2012-09-21,/api/v1/category_rounds/2134/results,/api/v1/events/741/result/1,Top,Top,2012-09-21_Puurs_Lead_Men_Qualification.csv
Lachat Cédric,SUI,1,Top 1. | Top 1. [5.24],IFSC Climbing Worldcup (L) - Puurs (BEL) 2012,741,2012,Puurs,Lead,Men,Qualification,2012-09-21,/api/v1/category_rounds/2134/results,/api/v1/events/741/result/1,Top,Top,2012-09-21_Puurs_Lead_Men_Qualification.csv
McColl Sean,CAN,1,Top 1. | Top 1. [5.24],IFSC Climbing Worldcup (L) - Puurs (BEL) 2012,741,2012,Puurs,Lead,Men,Qualification,2012-09-21,/api/v1/category_rounds/2134/results,/api/v1/events/741/result/1,Top,Top,2012-09-21_Puurs_Lead_Men_Qualification.csv
Midtboe Magnus,NOR,1,Top 1. | Top 1. [5.24],IFSC Climbing Worldcup (L) - Puurs (BEL) 2012,741,2012,Puurs,Lead,Men,Qualification,2012-09-21,/api/v1/category_rounds/2134/results,/api/v1/events/741/result/1,Top,Top,2012-09-21_Puurs_Lead_Men_Qualification.csv
Romain Manuel,FRA,1,Top 1. | Top 1. [5.24],IFSC Climbing Worldcup (L) - Puurs (BEL) 2012,741,2012,Puurs,Lead,Men,Qualification,2012-09-21,/api/v1/category_rounds/2134/results,/api/v1/events/741/result/1,Top,Top,2012-09-21_Puurs_Lead_Men_Qualification.csv
Verhoeven Jorg,NED,1,Top 1. | Top 1. [5.24],IFSC Climbing Worldcup (L) - Puurs (BEL) 2012,741,2012,Puurs,Lead,Men,Qualification,2012-09-21,/api/v1/category_rounds/2134/results,/api/v1/events/741/result/1,Top,Top,2012-09-21_Puurs_Lead_Men_Qualification.csv
Amma Sachi,JPN,8,43 12. | Top 1. [7.75],IFSC Climbing Worldcup (L) - Puurs (BEL) 2012,741,2012,Puurs,Lead,Men,Qualification,2012-09-21,/api/v1/category_rounds/2134/results,/api/v1/events/741/result/1,43,Top,2012-09-21_Puurs_Lead_Men_Qualification.csv
Chernikov Mikhail,RUS,9,42+ 13. | Top 1. [8.06],IFSC Climbing Worldcup (L) - Puurs (BEL) 2012,741,2012,Puurs,Lead,Men,Qualification,2012-09-21,/api/v1/category_rounds/2134/results,/api/v1/events/741/result/1,42+,Top,2012-09-21_Puurs_Lead_Men_Qualification.csv
Lechner Mario,AUT,10,Top 1. | 46 12. [8.29],IFSC Climbing Worldcup (L) - Puurs (BEL) 2012,741,2012,Puurs,Lead,Men,Qualification,2012-09-21,/api/v1/category_rounds/2134/results,/api/v1/events/741/result/1,Top,46,2012-09-21_Puurs_Lead_Men_Qualification.csv
Skofic Domen,SLO,10,Top 1. | 46 12. [8.29],IFSC Climbing Worldcup (L) - Puurs (BEL) 2012,741,2012,Puurs,Lead,Men,Qualification,2012-09-21,/api/v1/category_rounds/2134/results,/api/v1/events/741/result/1,Top,46,2012-09-21_Puurs_Lead_Men_Qualification.csv
Matsushima Akito,JPN,12,Top 1. | 45+ 14. [8.93],IFSC Climbing Worldcup (L) - Puurs (BEL) 2012,741,2012,Puurs,Lead,Men,Qualification,2012-09-21,/api/v1/category_rounds/2134/results,/api/v1/events/741/result/1,Top,45+,2012-09-21_Puurs_Lead_Men_Qualification.csv
Ghisolfi Stefano,ITA,13,43+ 11. | 46+ 10. [10.75],IFSC Climbing Worldcup (L) - Puurs (BEL) 2012,741,2012,Puurs,Lead,Men,Qualification,2012-09-21,/api/v1/category_rounds/2134/results,/api/v1/events/741/result/1,43+,46+,2012-09-21_Puurs_Lead_Men_Qualification.csv
Supper Gautier,FRA,14,41+ 14. | 46+ 10. [12.34],IFSC Climbing Worldcup (L) - Puurs (BEL) 2012,741,2012,Puurs,Lead,Men,Qualification,2012-09-21,/api/v1/category_rounds/2134/results,/api/v1/events/741/result/1,41+,46+,2012-09-21_Puurs_Lead_Men_Qualification.csv
Min Hyunbin,KOR,15,41 16. | 45+ 14. [15.70],IFSC Climbing Worldcup (L) - Puurs (BEL) 2012,741,2012,Puurs,Lead,Men,Qualification,2012-09-21,/api/v1/category_rounds/2134/results,/api/v1/events/741/result/1,41,45+,2012-09-21_Puurs_Lead_Men_Qualification.csv
Becan Klemen,SLO,16,41 16. | 44 17. [17.00],IFSC Climbing Worldcup (L) - Puurs (BEL) 2012,741,2012,Puurs,Lead,Men,Qualification,2012-09-21,/api/v1/category_rounds/2134/results,/api/v1/events/741/result/1,41,44,2012-09-21_Puurs_Lead_Men_Qualification.csv
Tauporn Thomas,GER,17,41+ 14. | 39+ 20. [17.24],IFSC Climbing Worldcup (L) - Puurs (BEL) 2012,741,2012,Puurs,Lead,Men,Qualification,2012-09-21,/api/v1/category_rounds/2134/results,/api/v1/events/741/result/1,41+,39+,2012-09-21_Puurs_Lead_Men_Qualification.csv
Primozic Urban,SLO,18,41 16. | 40+ 18. [17.73],IFSC Climbing Worldcup (L) - Puurs (BEL) 2012,741,2012,Puurs,Lead,Men,Qualification,2012-09-21,/api/v1/category_rounds/2134/results,/api/v1/events/741/result/1,41,40+,2012-09-21_Puurs_Lead_Men_Qualification.csv
Ballet Thomas,FRA,19,35+ 24. | 44+ 16. [19.60],IFSC Climbing Worldcup (L) - Puurs (BEL) 2012,741,2012,Puurs,Lead,Men,Qualification,2012-09-21,/api/v1/category_rounds/2134/results,/api/v1/events/741/result/1,35+,44+,2012-09-21_Puurs_Lead_Men_Qualification.csv
Timmermans Loïc,BEL,20,37+ 20. | 40+ 18. [19.71],IFSC Climbing Worldcup (L) - Puurs (BEL) 2012,741,2012,Puurs,Lead,Men,Qualification,2012-09-21,/api/v1/category_rounds/2134/results,/api/v1/events/741/result/1,37+,40+,2012-09-21_Puurs_Lead_Men_Qualification.csv
Vettorata Francesco,ITA,21,38+ 19. | 37+ 26. [22.44],IFSC Climbing Worldcup (L) - Puurs (BEL) 2012,741,2012,Puurs,Lead,Men,Qualification,2012-09-21,/api/v1/category_rounds/2134/results,/api/v1/events/741/result/1,38+,37+,2012-09-21_Puurs_Lead_Men_Qualification.csv
Rudigier Max,AUT,22,34 25. | 39+ 20. [22.86],IFSC Climbing Worldcup (L) - Puurs (BEL) 2012,741,2012,Puurs,Lead,Men,Qualification,2012-09-21,/api/v1/category_rounds/2134/results,/api/v1/events/741/result/1,34,39+,2012-09-21_Puurs_Lead_Men_Qualification.csv
Hanke Christoph,GER,23,37+ 20. | 37 28. [24.25],IFSC Climbing Worldcup (L) - Puurs (BEL) 2012,741,2012,Puurs,Lead,Men,Qualification,2012-09-21,/api/v1/category_rounds/2134/results,/api/v1/events/741/result/1,37+,37,2012-09-21_Puurs_Lead_Men_Qualification.csv
Reffo Silvio,ITA,24,37+ 20. | 36 29. [24.68],IFSC Climbing Worldcup (L) - Puurs (BEL) 2012,741,2012,Puurs,Lead,Men,Qualification,2012-09-21,/api/v1/category_rounds/2134/results,/api/v1/events/741/result/1,37+,36,2012-09-21_Puurs_Lead_Men_Qualification.csv
Camacho Reinaldo,VEN,25,33.5+ 27. | 39 22. [25.10],IFSC Climbing Worldcup (L) - Puurs (BEL) 2012,741,2012,Puurs,Lead,Men,Qualification,2012-09-21,/api/v1/category_rounds/2134/results,/api/v1/events/741/result/1,33.5+,39,2012-09-21_Puurs_Lead_Men_Qualification.csv
Köb Lukas,AUT,26,33.5+ 27. | 38+ 24. [25.92],IFSC Climbing Worldcup (L) - Puurs (BEL) 2012,741,2012,Puurs,Lead,Men,Qualification,2012-09-21,/api/v1/category_rounds/2134/results,/api/v1/events/741/result/1,33.5+,38+,2012-09-21_Puurs_Lead_Men_Qualification.csv
Huerta Mauricio,MEX,27,34 25. | 37+ 26. [26.00],IFSC Climbing Worldcup (L) - Puurs (BEL) 2012,741,2012,Puurs,Lead,Men,Qualification,2012-09-21,/api/v1/category_rounds/2134/results,/api/v1/events/741/result/1,34,37+,2012-09-21_Puurs_Lead_Men_Qualification.csv
Lopez Emmanuel,FRA,28,36+ 23. | 35+ 30. [26.27],IFSC Climbing Worldcup (L) - Puurs (BEL) 2012,741,2012,Puurs,Lead,Men,Qualification,2012-09-21,/api/v1/category_rounds/2134/results,/api/v1/events/741/result/1,36+,35+,2012-09-21_Puurs_Lead_Men_Qualification.csv
Esteller Ocaña Victor,ESP,29,29 33. | 39 22. [27.25],IFSC Climbing Worldcup (L) - Puurs (BEL) 2012,741,2012,Puurs,Lead,Men,Qualification,2012-09-21,/api/v1/category_rounds/2134/results,/api/v1/events/741/result/1,29,39,2012-09-21_Puurs_Lead_Men_Qualification.csv
Halenke Sebastian,GER,30,30+ 30. | 38 25. [27.84],IFSC Climbing Worldcup (L) - Puurs (BEL) 2012,741,2012,Puurs,Lead,Men,Qualification,2012-09-21,/api/v1/category_rounds/2134/results,/api/v1/events/741/result/1,30+,38,2012-09-21_Puurs_Lead_Men_Qualification.csv
Shagin Andrey,RUS,31,33.5+ 27. | 33+ 32. [29.93],IFSC Climbing Worldcup (L) - Puurs (BEL) 2012,741,2012,Puurs,Lead,Men,Qualification,2012-09-21,/api/v1/category_rounds/2134/results,/api/v1/events/741/result/1,33.5+,33+,2012-09-21_Puurs_Lead_Men_Qualification.csv
