name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results
Komondi Csaba,HUN,31,8.500,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,Qualification,2012-09-12,/api/v1/category_rounds/2125/results,/api/v1/events/738/result/2
Pazmino Andres,ECU,31,8.500,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,Qualification,2012-09-12,/api/v1/category_rounds/2125/results,/api/v1/events/738/result/2
Ghisolfi Stefano,ITA,33,8.600,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,Qualification,2012-09-12,/api/v1/category_rounds/2125/results,/api/v1/events/738/result/2
Cho Seungwoon,KOR,34,9.200,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,Qualification,2012-09-12,/api/v1/category_rounds/2125/results,/api/v1/events/738/result/2
Stewart-Patterson Robert,CAN,34,9.200,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,Qualification,2012-09-12,/api/v1/category_rounds/2125/results,/api/v1/events/738/result/2
Labarge Dominic,USA,36,9.300,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,Qualification,2012-09-12,/api/v1/category_rounds/2125/results,/api/v1/events/738/result/2
Boyd Julian,USA,37,9.500,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,Qualification,2012-09-12,/api/v1/category_rounds/2125/results,/api/v1/events/738/result/2
Andrews-Jubelt Charles,USA,38,9.700,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,Qualification,2012-09-12,/api/v1/category_rounds/2125/results,/api/v1/events/738/result/2
Tauporn Thomas,GER,38,9.700,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,Qualification,2012-09-12,/api/v1/category_rounds/2125/results,/api/v1/events/738/result/2
Jankhoteli Giga,GEO,40,10.700,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,Qualification,2012-09-12,/api/v1/category_rounds/2125/results,/api/v1/events/738/result/2
PUccio Shane,USA,40,10.700,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,Qualification,2012-09-12,/api/v1/category_rounds/2125/results,/api/v1/events/738/result/2
Rugens Rolands,LAT,42,10.900,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,Qualification,2012-09-12,/api/v1/category_rounds/2125/results,/api/v1/events/738/result/2
McColl Sean,CAN,43,11.200,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,Qualification,2012-09-12,/api/v1/category_rounds/2125/results,/api/v1/events/738/result/2
KIM Hanwool,KOR,44,11.800,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,Qualification,2012-09-12,/api/v1/category_rounds/2125/results,/api/v1/events/738/result/2
Lachat Cédric,SUI,45,12.600,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,Qualification,2012-09-12,/api/v1/category_rounds/2125/results,/api/v1/events/738/result/2
Jubes Angarita Marco Antonio,ESP,46,14.000,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,Qualification,2012-09-12,/api/v1/category_rounds/2125/results,/api/v1/events/738/result/2
Ioannou Denis,CYP,47,15.000,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,Qualification,2012-09-12,/api/v1/category_rounds/2125/results,/api/v1/events/738/result/2
Becan Klemen,SLO,48,16.300,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,Qualification,2012-09-12,/api/v1/category_rounds/2125/results,/api/v1/events/738/result/2
Tagizade Cingiz,AZE,48,16.300,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,Qualification,2012-09-12,/api/v1/category_rounds/2125/results,/api/v1/events/738/result/2
Israfilov Ilham,AZE,50,27.500,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,Qualification,2012-09-12,/api/v1/category_rounds/2125/results,/api/v1/events/738/result/2
Quintana Jaime Hendrik,PER,51,30.700,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,Qualification,2012-09-12,/api/v1/category_rounds/2125/results,/api/v1/events/738/result/2
Ibadov Babek,AZE,52,fall,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,Qualification,2012-09-12,/api/v1/category_rounds/2125/results,/api/v1/events/738/result/2
Komosinski Jedrzej,POL,52,fall,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,Qualification,2012-09-12,/api/v1/category_rounds/2125/results,/api/v1/events/738/result/2
Maimuratov Amir,KAZ,52,fall,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,Qualification,2012-09-12,/api/v1/category_rounds/2125/results,/api/v1/events/738/result/2
Molchanov Alexey,KAZ,52,fall,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Speed,Men,Qualification,2012-09-12,/api/v1/category_rounds/2125/results,/api/v1/events/738/result/2
