name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone
Schubert Jakob,AUT,1,5t8 5b6,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012,728,2012,Log-Dragomer,Boulder,Men,Qualification,2012-04-21,/api/v1/category_rounds/2054/results,/api/v1/events/728/result/3,1,1,1,1,2,2,1,1,3,1
Sharafutdinov Dmitrii,RUS,1,5t7 5b5,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012,728,2012,Log-Dragomer,Boulder,Men,Qualification,2012-04-21,/api/v1/category_rounds/2054/results,/api/v1/events/728/result/3,1,1,2,1,1,1,1,1,2,1
Fischhuber Kilian,AUT,2,5t8 5b8,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012,728,2012,Log-Dragomer,Boulder,Men,Qualification,2012-04-21,/api/v1/category_rounds/2054/results,/api/v1/events/728/result/3,1,1,1,1,1,1,1,1,4,4
Gelmanov Rustam,RUS,2,4t5 5b5,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012,728,2012,Log-Dragomer,Boulder,Men,Qualification,2012-04-21,/api/v1/category_rounds/2054/results,/api/v1/events/728/result/3,2,1,1,1,1,1,X,1,1,1
Danker Stefan,GER,3,4t5 5b6,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012,728,2012,Log-Dragomer,Boulder,Men,Qualification,2012-04-21,/api/v1/category_rounds/2054/results,/api/v1/events/728/result/3,2,1,X,2,1,1,1,1,1,1
Ennemoser Lukas,AUT,3,4t5 5b6,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012,728,2012,Log-Dragomer,Boulder,Men,Qualification,2012-04-21,/api/v1/category_rounds/2054/results,/api/v1/events/728/result/3,1,1,2,2,1,1,X,1,1,1
McColl Sean,CAN,3,4t7 5b7,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012,728,2012,Log-Dragomer,Boulder,Men,Qualification,2012-04-21,/api/v1/category_rounds/2054/results,/api/v1/events/728/result/3,1,1,X,1,3,3,1,1,2,1
Tauporn Thomas,GER,4,4t8 5b5,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012,728,2012,Log-Dragomer,Boulder,Men,Qualification,2012-04-21,/api/v1/category_rounds/2054/results,/api/v1/events/728/result/3,2,1,1,1,1,1,4,1,X,1
Amma Sachi,JPN,5,4t7 5b11,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012,728,2012,Log-Dragomer,Boulder,Men,Qualification,2012-04-21,/api/v1/category_rounds/2054/results,/api/v1/events/728/result/3,2,1,2,1,1,1,2,2,X,6
Hori Tsukuru,JPN,5,3t3 4b5,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012,728,2012,Log-Dragomer,Boulder,Men,Qualification,2012-04-21,/api/v1/category_rounds/2054/results,/api/v1/events/728/result/3,1,1,1,1,X,2,1,1,X,X
Glairon Mondet Guillaume,FRA,6,3t4 3b3,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012,728,2012,Log-Dragomer,Boulder,Men,Qualification,2012-04-21,/api/v1/category_rounds/2054/results,/api/v1/events/728/result/3,1,1,1,1,X,X,2,1,X,X
Verhoeven Jorg,NED,6,4t7 4b6,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012,728,2012,Log-Dragomer,Boulder,Men,Qualification,2012-04-21,/api/v1/category_rounds/2054/results,/api/v1/events/728/result/3,2,1,2,2,1,1,2,2,X,X
Rubtsov  Aleksei,RUS,7,4t8 5b7,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012,728,2012,Log-Dragomer,Boulder,Men,Qualification,2012-04-21,/api/v1/category_rounds/2054/results,/api/v1/events/728/result/3,X,1,2,1,3,3,1,1,2,1
Sugimoto Rei,JPN,7,3t5 4b4,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012,728,2012,Log-Dragomer,Boulder,Men,Qualification,2012-04-21,/api/v1/category_rounds/2054/results,/api/v1/events/728/result/3,1,1,1,1,X,1,3,1,X,X
Barrans David,GBR,8,3t5 4b8,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012,728,2012,Log-Dragomer,Boulder,Men,Qualification,2012-04-21,/api/v1/category_rounds/2054/results,/api/v1/events/728/result/3,1,1,1,1,X,X,3,3,X,3
Becan Klemen,SLO,8,3t5 4b8,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012,728,2012,Log-Dragomer,Boulder,Men,Qualification,2012-04-21,/api/v1/category_rounds/2054/results,/api/v1/events/728/result/3,1,1,1,1,X,3,3,3,X,X
