name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
Glairon Mondet Guillaume,FRA,1,4t4 4b4,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012,728,2012,Log-Dragomer,Boulder,Men,Semi-Final,2012-04-21,/api/v1/category_rounds/2055/results,/api/v1/events/728/result/3,1,1,1,1,1,1,1,1,2012-04-21_Log-Dragomer_Boulder_Men_Semi-Final.csv
Gelmanov Rustam,RUS,2,3t4 4b8,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012,728,2012,Log-Dragomer,Boulder,Men,Semi-Final,2012-04-21,/api/v1/category_rounds/2055/results,/api/v1/events/728/result/3,1,1,2,1,X,5,1,1,2012-04-21_Log-Dragomer_Boulder_Men_Semi-Final.csv
Fischhuber Kilian,AUT,3,3t5 3b3,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012,728,2012,Log-Dragomer,Boulder,Men,Semi-Final,2012-04-21,/api/v1/category_rounds/2055/results,/api/v1/events/728/result/3,2,1,2,1,X,X,1,1,2012-04-21_Log-Dragomer_Boulder_Men_Semi-Final.csv
Rubtsov  Aleksei,RUS,4,3t13 4b13,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012,728,2012,Log-Dragomer,Boulder,Men,Semi-Final,2012-04-21,/api/v1/category_rounds/2055/results,/api/v1/events/728/result/3,2,2,4,3,X,1,7,7,2012-04-21_Log-Dragomer_Boulder_Men_Semi-Final.csv
Tauporn Thomas,GER,5,3t16 4b18,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012,728,2012,Log-Dragomer,Boulder,Men,Semi-Final,2012-04-21,/api/v1/category_rounds/2055/results,/api/v1/events/728/result/3,3,3,9,9,X,2,4,4,2012-04-21_Log-Dragomer_Boulder_Men_Semi-Final.csv
Schubert Jakob,AUT,6,2t2 4b4,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012,728,2012,Log-Dragomer,Boulder,Men,Semi-Final,2012-04-21,/api/v1/category_rounds/2055/results,/api/v1/events/728/result/3,1,1,X,1,X,1,1,1,2012-04-21_Log-Dragomer_Boulder_Men_Semi-Final.csv
Sharafutdinov Dmitrii,RUS,6,2t2 4b4,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012,728,2012,Log-Dragomer,Boulder,Men,Semi-Final,2012-04-21,/api/v1/category_rounds/2055/results,/api/v1/events/728/result/3,1,1,X,1,X,1,1,1,2012-04-21_Log-Dragomer_Boulder_Men_Semi-Final.csv
Caleyron Thomas,FRA,8,2t2 3b3,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012,728,2012,Log-Dragomer,Boulder,Men,Semi-Final,2012-04-21,/api/v1/category_rounds/2055/results,/api/v1/events/728/result/3,1,1,X,X,X,1,1,1,2012-04-21_Log-Dragomer_Boulder_Men_Semi-Final.csv
Gaidioz Loïc,FRA,9,2t2 2b2,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012,728,2012,Log-Dragomer,Boulder,Men,Semi-Final,2012-04-21,/api/v1/category_rounds/2055/results,/api/v1/events/728/result/3,1,1,X,X,X,X,1,1,2012-04-21_Log-Dragomer_Boulder_Men_Semi-Final.csv
Danker Stefan,GER,10,2t3 4b11,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012,728,2012,Log-Dragomer,Boulder,Men,Semi-Final,2012-04-21,/api/v1/category_rounds/2055/results,/api/v1/events/728/result/3,1,1,X,6,X,2,2,2,2012-04-21_Log-Dragomer_Boulder_Men_Semi-Final.csv
Becan Klemen,SLO,11,2t3 3b3,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012,728,2012,Log-Dragomer,Boulder,Men,Semi-Final,2012-04-21,/api/v1/category_rounds/2055/results,/api/v1/events/728/result/3,1,1,2,1,X,1,X,X,2012-04-21_Log-Dragomer_Boulder_Men_Semi-Final.csv
Kruder Jernej,SLO,12,2t4 4b13,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012,728,2012,Log-Dragomer,Boulder,Men,Semi-Final,2012-04-21,/api/v1/category_rounds/2055/results,/api/v1/events/728/result/3,1,1,X,7,X,2,3,3,2012-04-21_Log-Dragomer_Boulder_Men_Semi-Final.csv
Ennemoser Lukas,AUT,13,2t5 4b7,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012,728,2012,Log-Dragomer,Boulder,Men,Semi-Final,2012-04-21,/api/v1/category_rounds/2055/results,/api/v1/events/728/result/3,2,1,X,2,X,1,3,3,2012-04-21_Log-Dragomer_Boulder_Men_Semi-Final.csv
Hori Tsukuru,JPN,14,2t5 3b10,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012,728,2012,Log-Dragomer,Boulder,Men,Semi-Final,2012-04-21,/api/v1/category_rounds/2055/results,/api/v1/events/728/result/3,1,1,X,5,X,X,4,4,2012-04-21_Log-Dragomer_Boulder_Men_Semi-Final.csv
McColl Sean,CAN,15,2t6 4b10,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012,728,2012,Log-Dragomer,Boulder,Men,Semi-Final,2012-04-21,/api/v1/category_rounds/2055/results,/api/v1/events/728/result/3,1,1,X,3,X,1,5,5,2012-04-21_Log-Dragomer_Boulder_Men_Semi-Final.csv
Sugimoto Rei,JPN,16,2t6 3b4,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012,728,2012,Log-Dragomer,Boulder,Men,Semi-Final,2012-04-21,/api/v1/category_rounds/2055/results,/api/v1/events/728/result/3,5,2,X,X,X,1,1,1,2012-04-21_Log-Dragomer_Boulder_Men_Semi-Final.csv
Barrans David,GBR,17,2t6 3b7,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012,728,2012,Log-Dragomer,Boulder,Men,Semi-Final,2012-04-21,/api/v1/category_rounds/2055/results,/api/v1/events/728/result/3,1,1,5,5,X,1,X,X,2012-04-21_Log-Dragomer_Boulder_Men_Semi-Final.csv
Preti Lucas,ITA,18,2t8 4b14,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012,728,2012,Log-Dragomer,Boulder,Men,Semi-Final,2012-04-21,/api/v1/category_rounds/2055/results,/api/v1/events/728/result/3,1,1,X,1,X,5,7,7,2012-04-21_Log-Dragomer_Boulder_Men_Semi-Final.csv
Verhoeven Jorg,NED,19,1t1 3b6,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012,728,2012,Log-Dragomer,Boulder,Men,Semi-Final,2012-04-21,/api/v1/category_rounds/2055/results,/api/v1/events/728/result/3,1,1,X,3,X,2,X,X,2012-04-21_Log-Dragomer_Boulder_Men_Semi-Final.csv
Amma Sachi,JPN,20,1t1 2b3,IFSC Climbing Worldcup (B) - Log-Dragomer (SLO) 2012,728,2012,Log-Dragomer,Boulder,Men,Semi-Final,2012-04-21,/api/v1/category_rounds/2055/results,/api/v1/events/728/result/3,1,1,X,2,X,X,X,X,2012-04-21_Log-Dragomer_Boulder_Men_Semi-Final.csv
