name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,source_file
Sandoz Mélanie,FRA,1,3t4 3b4,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Boulder,Women,Final,2012-09-12,/api/v1/category_rounds/2116/results,/api/v1/events/738/result/7,1,1,1,1,2,2,X,X,2012-09-12_Paris_Boulder_Women_Final.csv
Iakovleva Olga,RUS,2,3t6 3b6,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Boulder,Women,Final,2012-09-12,/api/v1/category_rounds/2116/results,/api/v1/events/738/result/7,1,1,3,3,2,2,X,X,2012-09-12_Paris_Boulder_Women_Final.csv
Stöhr Anna,AUT,3,2t3 4b9,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Boulder,Women,Final,2012-09-12,/api/v1/category_rounds/2116/results,/api/v1/events/738/result/7,1,1,2,1,X,3,X,4,2012-09-12_Paris_Boulder_Women_Final.csv
Avezou Cecile,FRA,4,2t3 3b5,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Boulder,Women,Final,2012-09-12,/api/v1/category_rounds/2116/results,/api/v1/events/738/result/7,1,1,X,3,2,1,X,X,2012-09-12_Paris_Boulder_Women_Final.csv
Kim Jain,KOR,5,2t3 2b3,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Boulder,Women,Final,2012-09-12,/api/v1/category_rounds/2116/results,/api/v1/events/738/result/7,1,1,X,X,X,X,2,2,2012-09-12_Paris_Boulder_Women_Final.csv
Noguchi Akiyo,JPN,6,2t4 3b5,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Boulder,Women,Final,2012-09-12,/api/v1/category_rounds/2116/results,/api/v1/events/738/result/7,2,2,2,2,X,1,X,X,2012-09-12_Paris_Boulder_Women_Final.csv
