name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,source_file
Vaitsekhovskii Evgenii,RUS,1,6.070,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",743,2012,Xining,Speed,Men,Qualification,2012-10-12,/api/v1/category_rounds/2151/results,/api/v1/events/743/result/2,2012-10-12_Xining_Speed_Men_Qualification.csv
Kokorin Stanislav,RUS,2,6.090,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",743,2012,Xining,Speed,Men,Qualification,2012-10-12,/api/v1/category_rounds/2151/results,/api/v1/events/743/result/2,2012-10-12_Xining_Speed_Men_Qualification.csv
Gontaryk Yaroslav,UKR,3,6.230,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",743,2012,Xining,Speed,Men,Qualification,2012-10-12,/api/v1/category_rounds/2151/results,/api/v1/events/743/result/2,2012-10-12_Xining_Speed_Men_Qualification.csv
Gontero Leonardo,ITA,4,6.260,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",743,2012,Xining,Speed,Men,Qualification,2012-10-12,/api/v1/category_rounds/2151/results,/api/v1/events/743/result/2,2012-10-12_Xining_Speed_Men_Qualification.csv
Abdrakhmanov Sergey,RUS,5,6.350,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",743,2012,Xining,Speed,Men,Qualification,2012-10-12,/api/v1/category_rounds/2151/results,/api/v1/events/743/result/2,2012-10-12_Xining_Speed_Men_Qualification.csv
Boldyrev Danyil,UKR,6,6.500,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",743,2012,Xining,Speed,Men,Qualification,2012-10-12,/api/v1/category_rounds/2151/results,/api/v1/events/743/result/2,2012-10-12_Xining_Speed_Men_Qualification.csv
Komosinski Jedrzej,POL,6,6.500,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",743,2012,Xining,Speed,Men,Qualification,2012-10-12,/api/v1/category_rounds/2151/results,/api/v1/events/743/result/2,2012-10-12_Xining_Speed_Men_Qualification.csv
Shevchenko Arsenii,RUS,8,6.510,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",743,2012,Xining,Speed,Men,Qualification,2012-10-12,/api/v1/category_rounds/2151/results,/api/v1/events/743/result/2,2012-10-12_Xining_Speed_Men_Qualification.csv
Zhong Lincai,CHN,9,6.620,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",743,2012,Xining,Speed,Men,Qualification,2012-10-12,/api/v1/category_rounds/2151/results,/api/v1/events/743/result/2,2012-10-12_Xining_Speed_Men_Qualification.csv
Vedenchuk Viacheslav,RUS,10,6.640,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",743,2012,Xining,Speed,Men,Qualification,2012-10-12,/api/v1/category_rounds/2151/results,/api/v1/events/743/result/2,2012-10-12_Xining_Speed_Men_Qualification.csv
Jaelolo Aspar,INA,11,6.650,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",743,2012,Xining,Speed,Men,Qualification,2012-10-12,/api/v1/category_rounds/2151/results,/api/v1/events/743/result/2,2012-10-12_Xining_Speed_Men_Qualification.csv
Yurko Oleksiy,UKR,12,6.930,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",743,2012,Xining,Speed,Men,Qualification,2012-10-12,/api/v1/category_rounds/2151/results,/api/v1/events/743/result/2,2012-10-12_Xining_Speed_Men_Qualification.csv
Sinitcyn Sergei,RUS,13,7.020,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",743,2012,Xining,Speed,Men,Qualification,2012-10-12,/api/v1/category_rounds/2151/results,/api/v1/events/743/result/2,2012-10-12_Xining_Speed_Men_Qualification.csv
Savelyev Artem,RUS,14,7.120,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",743,2012,Xining,Speed,Men,Qualification,2012-10-12,/api/v1/category_rounds/2151/results,/api/v1/events/743/result/2,2012-10-12_Xining_Speed_Men_Qualification.csv
Li Guangdong,CHN,15,7.260,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",743,2012,Xining,Speed,Men,Qualification,2012-10-12,/api/v1/category_rounds/2151/results,/api/v1/events/743/result/2,2012-10-12_Xining_Speed_Men_Qualification.csv
Zhang Yuhang,CHN,16,7.340,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",743,2012,Xining,Speed,Men,Qualification,2012-10-12,/api/v1/category_rounds/2151/results,/api/v1/events/743/result/2,2012-10-12_Xining_Speed_Men_Qualification.csv
Zhong QiXin,CHN,17,7.730,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",743,2012,Xining,Speed,Men,Qualification,2012-10-12,/api/v1/category_rounds/2151/results,/api/v1/events/743/result/2,2012-10-12_Xining_Speed_Men_Qualification.csv
Chang Yeu-Shiang,TPE,18,8.610,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",743,2012,Xining,Speed,Men,Qualification,2012-10-12,/api/v1/category_rounds/2151/results,/api/v1/events/743/result/2,2012-10-12_Xining_Speed_Men_Qualification.csv
Hroza Libor,CZE,19,9.400,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",743,2012,Xining,Speed,Men,Qualification,2012-10-12,/api/v1/category_rounds/2151/results,/api/v1/events/743/result/2,2012-10-12_Xining_Speed_Men_Qualification.csv
McColl Sean,CAN,20,10.220,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",743,2012,Xining,Speed,Men,Qualification,2012-10-12,/api/v1/category_rounds/2151/results,/api/v1/events/743/result/2,2012-10-12_Xining_Speed_Men_Qualification.csv
