name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone
Stöhr Anna,AUT,1,3t3 4b6,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,730,2012,Innsbruck,Boulder,Women,Semi-Final,2012-05-18,/api/v1/category_rounds/2064/results,/api/v1/events/730/result/7,1,1,1,1,X,3,1,1
Kim Jain,KOR,2,3t3 4b7,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,730,2012,Innsbruck,Boulder,Women,Semi-Final,2012-05-18,/api/v1/category_rounds/2064/results,/api/v1/events/730/result/7,1,1,1,1,X,4,1,1
Puccio Alex,USA,3,3t3 3b3,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,730,2012,Innsbruck,Boulder,Women,Semi-Final,2012-05-18,/api/v1/category_rounds/2064/results,/api/v1/events/730/result/7,1,1,1,1,X,X,1,1
Coxsey Shauna,GBR,4,3t4 4b4,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,730,2012,Innsbruck,Boulder,Women,Semi-Final,2012-05-18,/api/v1/category_rounds/2064/results,/api/v1/events/730/result/7,1,1,1,1,X,1,2,1
Le Neve Melissa,FRA,5,3t4 3b3,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,730,2012,Innsbruck,Boulder,Women,Semi-Final,2012-05-18,/api/v1/category_rounds/2064/results,/api/v1/events/730/result/7,1,1,2,1,X,X,1,1
Saurwein Katharina,AUT,6,2t2 3b3,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,730,2012,Innsbruck,Boulder,Women,Semi-Final,2012-05-18,/api/v1/category_rounds/2064/results,/api/v1/events/730/result/7,1,1,1,1,X,X,X,1
Noguchi Akiyo,JPN,7,2t2 3b3,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,730,2012,Innsbruck,Boulder,Women,Semi-Final,2012-05-18,/api/v1/category_rounds/2064/results,/api/v1/events/730/result/7,1,1,1,1,X,X,X,1
Oda Momoka,JPN,8,2t4 2b3,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,730,2012,Innsbruck,Boulder,Women,Semi-Final,2012-05-18,/api/v1/category_rounds/2064/results,/api/v1/events/730/result/7,2,1,X,X,X,X,2,2
Gallyamova Anna,RUS,9,2t5 3b5,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,730,2012,Innsbruck,Boulder,Women,Semi-Final,2012-05-18,/api/v1/category_rounds/2064/results,/api/v1/events/730/result/7,2,1,3,3,X,X,X,1
Wurm Juliane,GER,10,2t6 3b3,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,730,2012,Innsbruck,Boulder,Women,Semi-Final,2012-05-18,/api/v1/category_rounds/2064/results,/api/v1/events/730/result/7,2,1,4,1,X,X,X,1
