name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,source_file
Julian  Puigblanque Ramón ,ESP,1,58,IFSC Climbing Worldcup (L) - Puurs (BEL) 2012,741,2012,Puurs,Lead,Men,Semi-Final,2012-09-21,/api/v1/category_rounds/2135/results,/api/v1/events/741/result/1,58,2012-09-21_Puurs_Lead_Men_Semi-Final.csv
Lachat Cédric,SUI,1,58,IFSC Climbing Worldcup (L) - Puurs (BEL) 2012,741,2012,Puurs,Lead,Men,Semi-Final,2012-09-21,/api/v1/category_rounds/2135/results,/api/v1/events/741/result/1,58,2012-09-21_Puurs_Lead_Men_Semi-Final.csv
Desgranges Romain,FRA,3,57,IFSC Climbing Worldcup (L) - Puurs (BEL) 2012,741,2012,Puurs,Lead,Men,Semi-Final,2012-09-21,/api/v1/category_rounds/2135/results,/api/v1/events/741/result/1,57,2012-09-21_Puurs_Lead_Men_Semi-Final.csv
Verhoeven Jorg,NED,3,57,IFSC Climbing Worldcup (L) - Puurs (BEL) 2012,741,2012,Puurs,Lead,Men,Semi-Final,2012-09-21,/api/v1/category_rounds/2135/results,/api/v1/events/741/result/1,57,2012-09-21_Puurs_Lead_Men_Semi-Final.csv
Amma Sachi,JPN,5,57,IFSC Climbing Worldcup (L) - Puurs (BEL) 2012,741,2012,Puurs,Lead,Men,Semi-Final,2012-09-21,/api/v1/category_rounds/2135/results,/api/v1/events/741/result/1,57,2012-09-21_Puurs_Lead_Men_Semi-Final.csv
Lechner Mario,AUT,6,57,IFSC Climbing Worldcup (L) - Puurs (BEL) 2012,741,2012,Puurs,Lead,Men,Semi-Final,2012-09-21,/api/v1/category_rounds/2135/results,/api/v1/events/741/result/1,57,2012-09-21_Puurs_Lead_Men_Semi-Final.csv
McColl Sean,CAN,7,56+,IFSC Climbing Worldcup (L) - Puurs (BEL) 2012,741,2012,Puurs,Lead,Men,Semi-Final,2012-09-21,/api/v1/category_rounds/2135/results,/api/v1/events/741/result/1,56+,2012-09-21_Puurs_Lead_Men_Semi-Final.csv
Midtboe Magnus,NOR,8,53+,IFSC Climbing Worldcup (L) - Puurs (BEL) 2012,741,2012,Puurs,Lead,Men,Semi-Final,2012-09-21,/api/v1/category_rounds/2135/results,/api/v1/events/741/result/1,53+,2012-09-21_Puurs_Lead_Men_Semi-Final.csv
Romain Manuel,FRA,9,49+,IFSC Climbing Worldcup (L) - Puurs (BEL) 2012,741,2012,Puurs,Lead,Men,Semi-Final,2012-09-21,/api/v1/category_rounds/2135/results,/api/v1/events/741/result/1,49+,2012-09-21_Puurs_Lead_Men_Semi-Final.csv
Chernikov Mikhail,RUS,10,49+,IFSC Climbing Worldcup (L) - Puurs (BEL) 2012,741,2012,Puurs,Lead,Men,Semi-Final,2012-09-21,/api/v1/category_rounds/2135/results,/api/v1/events/741/result/1,49+,2012-09-21_Puurs_Lead_Men_Semi-Final.csv
Ghisolfi Stefano,ITA,11,49+,IFSC Climbing Worldcup (L) - Puurs (BEL) 2012,741,2012,Puurs,Lead,Men,Semi-Final,2012-09-21,/api/v1/category_rounds/2135/results,/api/v1/events/741/result/1,49+,2012-09-21_Puurs_Lead_Men_Semi-Final.csv
Becan Klemen,SLO,12,48+,IFSC Climbing Worldcup (L) - Puurs (BEL) 2012,741,2012,Puurs,Lead,Men,Semi-Final,2012-09-21,/api/v1/category_rounds/2135/results,/api/v1/events/741/result/1,48+,2012-09-21_Puurs_Lead_Men_Semi-Final.csv
Supper Gautier,FRA,13,47+,IFSC Climbing Worldcup (L) - Puurs (BEL) 2012,741,2012,Puurs,Lead,Men,Semi-Final,2012-09-21,/api/v1/category_rounds/2135/results,/api/v1/events/741/result/1,47+,2012-09-21_Puurs_Lead_Men_Semi-Final.csv
Matsushima Akito,JPN,14,46,IFSC Climbing Worldcup (L) - Puurs (BEL) 2012,741,2012,Puurs,Lead,Men,Semi-Final,2012-09-21,/api/v1/category_rounds/2135/results,/api/v1/events/741/result/1,46,2012-09-21_Puurs_Lead_Men_Semi-Final.csv
Min Hyunbin,KOR,15,46,IFSC Climbing Worldcup (L) - Puurs (BEL) 2012,741,2012,Puurs,Lead,Men,Semi-Final,2012-09-21,/api/v1/category_rounds/2135/results,/api/v1/events/741/result/1,46,2012-09-21_Puurs_Lead_Men_Semi-Final.csv
Vettorata Francesco,ITA,16,45,IFSC Climbing Worldcup (L) - Puurs (BEL) 2012,741,2012,Puurs,Lead,Men,Semi-Final,2012-09-21,/api/v1/category_rounds/2135/results,/api/v1/events/741/result/1,45,2012-09-21_Puurs_Lead_Men_Semi-Final.csv
Skofic Domen,SLO,17,41,IFSC Climbing Worldcup (L) - Puurs (BEL) 2012,741,2012,Puurs,Lead,Men,Semi-Final,2012-09-21,/api/v1/category_rounds/2135/results,/api/v1/events/741/result/1,41,2012-09-21_Puurs_Lead_Men_Semi-Final.csv
Hanke Christoph,GER,18,36+,IFSC Climbing Worldcup (L) - Puurs (BEL) 2012,741,2012,Puurs,Lead,Men,Semi-Final,2012-09-21,/api/v1/category_rounds/2135/results,/api/v1/events/741/result/1,36+,2012-09-21_Puurs_Lead_Men_Semi-Final.csv
Tauporn Thomas,GER,19,36,IFSC Climbing Worldcup (L) - Puurs (BEL) 2012,741,2012,Puurs,Lead,Men,Semi-Final,2012-09-21,/api/v1/category_rounds/2135/results,/api/v1/events/741/result/1,36,2012-09-21_Puurs_Lead_Men_Semi-Final.csv
Reffo Silvio,ITA,20,36,IFSC Climbing Worldcup (L) - Puurs (BEL) 2012,741,2012,Puurs,Lead,Men,Semi-Final,2012-09-21,/api/v1/category_rounds/2135/results,/api/v1/events/741/result/1,36,2012-09-21_Puurs_Lead_Men_Semi-Final.csv
Rudigier Max,AUT,21,35+,IFSC Climbing Worldcup (L) - Puurs (BEL) 2012,741,2012,Puurs,Lead,Men,Semi-Final,2012-09-21,/api/v1/category_rounds/2135/results,/api/v1/events/741/result/1,35+,2012-09-21_Puurs_Lead_Men_Semi-Final.csv
Primozic Urban,SLO,22,30+,IFSC Climbing Worldcup (L) - Puurs (BEL) 2012,741,2012,Puurs,Lead,Men,Semi-Final,2012-09-21,/api/v1/category_rounds/2135/results,/api/v1/events/741/result/1,30+,2012-09-21_Puurs_Lead_Men_Semi-Final.csv
Ballet Thomas,FRA,23,30+,IFSC Climbing Worldcup (L) - Puurs (BEL) 2012,741,2012,Puurs,Lead,Men,Semi-Final,2012-09-21,/api/v1/category_rounds/2135/results,/api/v1/events/741/result/1,30+,2012-09-21_Puurs_Lead_Men_Semi-Final.csv
Timmermans Loïc,BEL,24,30+,IFSC Climbing Worldcup (L) - Puurs (BEL) 2012,741,2012,Puurs,Lead,Men,Semi-Final,2012-09-21,/api/v1/category_rounds/2135/results,/api/v1/events/741/result/1,30+,2012-09-21_Puurs_Lead_Men_Semi-Final.csv
Camacho Reinaldo,VEN,25,30+,IFSC Climbing Worldcup (L) - Puurs (BEL) 2012,741,2012,Puurs,Lead,Men,Semi-Final,2012-09-21,/api/v1/category_rounds/2135/results,/api/v1/events/741/result/1,30+,2012-09-21_Puurs_Lead_Men_Semi-Final.csv
