name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone
Glairon Mondet Guillaume,FRA,1,5t8 5b6,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,730,2012,Innsbruck,Boulder,Men,Qualification,2012-05-18,/api/v1/category_rounds/2066/results,/api/v1/events/730/result/3,1,1,2,1,2,1,2,2,1,1
Kassay James,AUS,1,5t6 5b5,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,730,2012,Innsbruck,Boulder,Men,Qualification,2012-05-18,/api/v1/category_rounds/2066/results,/api/v1/events/730/result/3,1,1,1,1,1,1,2,1,1,1
Schubert Jakob,AUT,1,5t8 5b6,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,730,2012,Innsbruck,Boulder,Men,Qualification,2012-05-18,/api/v1/category_rounds/2066/results,/api/v1/events/730/result/3,1,1,1,1,3,1,1,1,2,2
Sharafutdinov Dmitrii,RUS,1,5t6 5b5,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,730,2012,Innsbruck,Boulder,Men,Qualification,2012-05-18,/api/v1/category_rounds/2066/results,/api/v1/events/730/result/3,1,1,1,1,2,1,1,1,1,1
Ennemoser Lukas,AUT,3,5t10 5b7,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,730,2012,Innsbruck,Boulder,Men,Qualification,2012-05-18,/api/v1/category_rounds/2066/results,/api/v1/events/730/result/3,1,1,1,1,3,2,2,1,3,2
McColl Sean,CAN,3,5t7 5b6,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,730,2012,Innsbruck,Boulder,Men,Qualification,2012-05-18,/api/v1/category_rounds/2066/results,/api/v1/events/730/result/3,1,1,1,1,2,1,1,1,2,2
Fischhuber Kilian,AUT,4,5t11 5b6,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,730,2012,Innsbruck,Boulder,Men,Qualification,2012-05-18,/api/v1/category_rounds/2066/results,/api/v1/events/730/result/3,1,1,1,1,4,1,2,1,3,2
Hori Tsukuru,JPN,4,5t10 5b9,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,730,2012,Innsbruck,Boulder,Men,Qualification,2012-05-18,/api/v1/category_rounds/2066/results,/api/v1/events/730/result/3,1,1,2,1,3,3,1,1,3,3
Baumann Jonas,GER,5,4t5 5b7,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,730,2012,Innsbruck,Boulder,Men,Qualification,2012-05-18,/api/v1/category_rounds/2066/results,/api/v1/events/730/result/3,1,1,1,1,X,2,1,1,2,2
Gaidioz Loïc,FRA,5,5t11 5b11,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,730,2012,Innsbruck,Boulder,Men,Qualification,2012-05-18,/api/v1/category_rounds/2066/results,/api/v1/events/730/result/3,1,1,1,1,2,2,1,1,6,6
Bonder Jeremy,FRA,6,4t4 5b5,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,730,2012,Innsbruck,Boulder,Men,Qualification,2012-05-18,/api/v1/category_rounds/2066/results,/api/v1/events/730/result/3,1,1,1,1,1,1,X,1,1,1
Sugimoto Rei,JPN,6,4t6 5b5,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,730,2012,Innsbruck,Boulder,Men,Qualification,2012-05-18,/api/v1/category_rounds/2066/results,/api/v1/events/730/result/3,1,1,1,1,3,1,1,1,X,1
de Leeuw Nicky,NED,7,4t6 5b6,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,730,2012,Innsbruck,Boulder,Men,Qualification,2012-05-18,/api/v1/category_rounds/2066/results,/api/v1/events/730/result/3,1,1,2,1,1,1,X,1,2,2
Gullsten Anthony,FIN,7,4t7 5b11,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,730,2012,Innsbruck,Boulder,Men,Qualification,2012-05-18,/api/v1/category_rounds/2066/results,/api/v1/events/730/result/3,1,1,X,5,2,1,2,2,2,2
Lechner Mario,AUT,8,4t7 5b9,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,730,2012,Innsbruck,Boulder,Men,Qualification,2012-05-18,/api/v1/category_rounds/2066/results,/api/v1/events/730/result/3,1,1,2,2,3,1,X,4,1,1
Preti Lucas,ITA,8,4t8 5b6,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,730,2012,Innsbruck,Boulder,Men,Qualification,2012-05-18,/api/v1/category_rounds/2066/results,/api/v1/events/730/result/3,1,1,X,2,4,1,1,1,2,1
Core Christian,ITA,9,3t4 5b8,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,730,2012,Innsbruck,Boulder,Men,Qualification,2012-05-18,/api/v1/category_rounds/2066/results,/api/v1/events/730/result/3,1,1,X,3,X,1,2,2,1,1
Feehally Edward,GBR,9,4t8 4b5,IFSC Climbing Worldcup (B) - Innsbruck (AUT) 2012,730,2012,Innsbruck,Boulder,Men,Qualification,2012-05-18,/api/v1/category_rounds/2066/results,/api/v1/events/730/result/3,1,1,4,1,2,2,X,X,1,1
