name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
Amma Sachi,JPN,1,Top 1. | Top 1. [6.42],IFSC Climbing Worldcup (L) - Atlanta (USA) 2012 ,742,2012,Atlanta,Lead,Men,Qualification,2012-09-29,/api/v1/category_rounds/2140/results,/api/v1/events/742/result/1,Top,Top,2012-09-29_Atlanta_Lead_Men_Qualification.csv
Ballet Thomas,FRA,1,Top 1. | Top 1. [6.42],IFSC Climbing Worldcup (L) - Atlanta (USA) 2012 ,742,2012,Atlanta,Lead,Men,Qualification,2012-09-29,/api/v1/category_rounds/2140/results,/api/v1/events/742/result/1,Top,Top,2012-09-29_Atlanta_Lead_Men_Qualification.csv
Chernikov Mikhail,RUS,1,Top 1. | Top 1. [6.42],IFSC Climbing Worldcup (L) - Atlanta (USA) 2012 ,742,2012,Atlanta,Lead,Men,Qualification,2012-09-29,/api/v1/category_rounds/2140/results,/api/v1/events/742/result/1,Top,Top,2012-09-29_Atlanta_Lead_Men_Qualification.csv
Julian  Puigblanque Ramón ,ESP,1,Top 1. | Top 1. [6.42],IFSC Climbing Worldcup (L) - Atlanta (USA) 2012 ,742,2012,Atlanta,Lead,Men,Qualification,2012-09-29,/api/v1/category_rounds/2140/results,/api/v1/events/742/result/1,Top,Top,2012-09-29_Atlanta_Lead_Men_Qualification.csv
Lechner Mario,AUT,1,Top 1. | Top 1. [6.42],IFSC Climbing Worldcup (L) - Atlanta (USA) 2012 ,742,2012,Atlanta,Lead,Men,Qualification,2012-09-29,/api/v1/category_rounds/2140/results,/api/v1/events/742/result/1,Top,Top,2012-09-29_Atlanta_Lead_Men_Qualification.csv
McColl Sean,CAN,1,Top 1. | Top 1. [6.42],IFSC Climbing Worldcup (L) - Atlanta (USA) 2012 ,742,2012,Atlanta,Lead,Men,Qualification,2012-09-29,/api/v1/category_rounds/2140/results,/api/v1/events/742/result/1,Top,Top,2012-09-29_Atlanta_Lead_Men_Qualification.csv
Midtboe Magnus,NOR,1,Top 1. | Top 1. [6.42],IFSC Climbing Worldcup (L) - Atlanta (USA) 2012 ,742,2012,Atlanta,Lead,Men,Qualification,2012-09-29,/api/v1/category_rounds/2140/results,/api/v1/events/742/result/1,Top,Top,2012-09-29_Atlanta_Lead_Men_Qualification.csv
Schubert Jakob,AUT,1,Top 1. | Top 1. [6.42],IFSC Climbing Worldcup (L) - Atlanta (USA) 2012 ,742,2012,Atlanta,Lead,Men,Qualification,2012-09-29,/api/v1/category_rounds/2140/results,/api/v1/events/742/result/1,Top,Top,2012-09-29_Atlanta_Lead_Men_Qualification.csv
Verhoeven Jorg,NED,1,Top 1. | Top 1. [6.42],IFSC Climbing Worldcup (L) - Atlanta (USA) 2012 ,742,2012,Atlanta,Lead,Men,Qualification,2012-09-29,/api/v1/category_rounds/2140/results,/api/v1/events/742/result/1,Top,Top,2012-09-29_Atlanta_Lead_Men_Qualification.csv
Romain Manuel,FRA,10,51+ 11. | Top 1. [9.08],IFSC Climbing Worldcup (L) - Atlanta (USA) 2012 ,742,2012,Atlanta,Lead,Men,Qualification,2012-09-29,/api/v1/category_rounds/2140/results,/api/v1/events/742/result/1,51+,Top,2012-09-29_Atlanta_Lead_Men_Qualification.csv
Skofic Domen,SLO,10,Top 1. | 47 15. [9.08],IFSC Climbing Worldcup (L) - Atlanta (USA) 2012 ,742,2012,Atlanta,Lead,Men,Qualification,2012-09-29,/api/v1/category_rounds/2140/results,/api/v1/events/742/result/1,Top,47,2012-09-29_Atlanta_Lead_Men_Qualification.csv
Desgranges Romain,FRA,12,51 12. | Top 1. [9.49],IFSC Climbing Worldcup (L) - Atlanta (USA) 2012 ,742,2012,Atlanta,Lead,Men,Qualification,2012-09-29,/api/v1/category_rounds/2140/results,/api/v1/events/742/result/1,51,Top,2012-09-29_Atlanta_Lead_Men_Qualification.csv
Primozic Urban,SLO,13,49 13. | Top 1. [9.87],IFSC Climbing Worldcup (L) - Atlanta (USA) 2012 ,742,2012,Atlanta,Lead,Men,Qualification,2012-09-29,/api/v1/category_rounds/2140/results,/api/v1/events/742/result/1,49,Top,2012-09-29_Atlanta_Lead_Men_Qualification.csv
Timmermans Loïc,BEL,14,48+ 14. | Top 1. [10.43],IFSC Climbing Worldcup (L) - Atlanta (USA) 2012 ,742,2012,Atlanta,Lead,Men,Qualification,2012-09-29,/api/v1/category_rounds/2140/results,/api/v1/events/742/result/1,48+,Top,2012-09-29_Atlanta_Lead_Men_Qualification.csv
Min Hyunbin,KOR,15,42+ 19. | Top 1. [12.09],IFSC Climbing Worldcup (L) - Atlanta (USA) 2012 ,742,2012,Atlanta,Lead,Men,Qualification,2012-09-29,/api/v1/category_rounds/2140/results,/api/v1/events/742/result/1,42+,Top,2012-09-29_Atlanta_Lead_Men_Qualification.csv
Weaver Brad,USA,16,43+ 17. | 42+ 16. [16.73],IFSC Climbing Worldcup (L) - Atlanta (USA) 2012 ,742,2012,Atlanta,Lead,Men,Qualification,2012-09-29,/api/v1/category_rounds/2140/results,/api/v1/events/742/result/1,43+,42+,2012-09-29_Atlanta_Lead_Men_Qualification.csv
Kim Jabee,KOR,17,48+ 14. | 35+ 21. [17.86],IFSC Climbing Worldcup (L) - Atlanta (USA) 2012 ,742,2012,Atlanta,Lead,Men,Qualification,2012-09-29,/api/v1/category_rounds/2140/results,/api/v1/events/742/result/1,48+,35+,2012-09-29_Atlanta_Lead_Men_Qualification.csv
Tresco BenIsaac,USA,18,43+ 17. | 35+ 21. [19.62],IFSC Climbing Worldcup (L) - Atlanta (USA) 2012 ,742,2012,Atlanta,Lead,Men,Qualification,2012-09-29,/api/v1/category_rounds/2140/results,/api/v1/events/742/result/1,43+,35+,2012-09-29_Atlanta_Lead_Men_Qualification.csv
Huerta Mauricio,MEX,19,40 21. | 40+ 18. [19.71],IFSC Climbing Worldcup (L) - Atlanta (USA) 2012 ,742,2012,Atlanta,Lead,Men,Qualification,2012-09-29,/api/v1/category_rounds/2140/results,/api/v1/events/742/result/1,40,40+,2012-09-29_Atlanta_Lead_Men_Qualification.csv
Vorotnikov Vasya,USA,20,46+ 16. | 34+ 25. [20.40],IFSC Climbing Worldcup (L) - Atlanta (USA) 2012 ,742,2012,Atlanta,Lead,Men,Qualification,2012-09-29,/api/v1/category_rounds/2140/results,/api/v1/events/742/result/1,46+,34+,2012-09-29_Atlanta_Lead_Men_Qualification.csv
Tauporn Thomas,GER,21,37 23. | 40+ 18. [20.63],IFSC Climbing Worldcup (L) - Atlanta (USA) 2012 ,742,2012,Atlanta,Lead,Men,Qualification,2012-09-29,/api/v1/category_rounds/2140/results,/api/v1/events/742/result/1,37,40+,2012-09-29_Atlanta_Lead_Men_Qualification.csv
De Alba Flores Santiago,MEX,22,42+ 19. | 35+ 21. [20.71],IFSC Climbing Worldcup (L) - Atlanta (USA) 2012 ,742,2012,Atlanta,Lead,Men,Qualification,2012-09-29,/api/v1/category_rounds/2140/results,/api/v1/events/742/result/1,42+,35+,2012-09-29_Atlanta_Lead_Men_Qualification.csv
Köb Lukas,AUT,23,34+ 24. | 41+ 17. [21.02],IFSC Climbing Worldcup (L) - Atlanta (USA) 2012 ,742,2012,Atlanta,Lead,Men,Qualification,2012-09-29,/api/v1/category_rounds/2140/results,/api/v1/events/742/result/1,34+,41+,2012-09-29_Atlanta_Lead_Men_Qualification.csv
Ridge Noah,USA,24,34+ 24. | 38+ 20. [22.80],IFSC Climbing Worldcup (L) - Atlanta (USA) 2012 ,742,2012,Atlanta,Lead,Men,Qualification,2012-09-29,/api/v1/category_rounds/2140/results,/api/v1/events/742/result/1,34+,38+,2012-09-29_Atlanta_Lead_Men_Qualification.csv
Graham Owen,USA,25,34+ 24. | 35 24. [24.98],IFSC Climbing Worldcup (L) - Atlanta (USA) 2012 ,742,2012,Atlanta,Lead,Men,Qualification,2012-09-29,/api/v1/category_rounds/2140/results,/api/v1/events/742/result/1,34+,35,2012-09-29_Atlanta_Lead_Men_Qualification.csv
Levin Josh,USA,26,39+ 22. | 27+ 29. [25.26],IFSC Climbing Worldcup (L) - Atlanta (USA) 2012 ,742,2012,Atlanta,Lead,Men,Qualification,2012-09-29,/api/v1/category_rounds/2140/results,/api/v1/events/742/result/1,39+,27+,2012-09-29_Atlanta_Lead_Men_Qualification.csv
Doyle Mike,CAN,27,34+ 24. | 34+ 25. [26.00],IFSC Climbing Worldcup (L) - Atlanta (USA) 2012 ,742,2012,Atlanta,Lead,Men,Qualification,2012-09-29,/api/v1/category_rounds/2140/results,/api/v1/events/742/result/1,34+,34+,2012-09-29_Atlanta_Lead_Men_Qualification.csv
Sethna Eric,CAN,28,32+ 29. | 34+ 25. [27.69],IFSC Climbing Worldcup (L) - Atlanta (USA) 2012 ,742,2012,Atlanta,Lead,Men,Qualification,2012-09-29,/api/v1/category_rounds/2140/results,/api/v1/events/742/result/1,32+,34+,2012-09-29_Atlanta_Lead_Men_Qualification.csv
Palmer Andrew,USA,29,34+ 24. | 20 30. [27.93],IFSC Climbing Worldcup (L) - Atlanta (USA) 2012 ,742,2012,Atlanta,Lead,Men,Qualification,2012-09-29,/api/v1/category_rounds/2140/results,/api/v1/events/742/result/1,34+,20,2012-09-29_Atlanta_Lead_Men_Qualification.csv
Labarge Dominic,USA,30,32+ 29. | 29+ 28. [28.74],IFSC Climbing Worldcup (L) - Atlanta (USA) 2012 ,742,2012,Atlanta,Lead,Men,Qualification,2012-09-29,/api/v1/category_rounds/2140/results,/api/v1/events/742/result/1,32+,29+,2012-09-29_Atlanta_Lead_Men_Qualification.csv
Charron Fred,CAN,31,28 31. | 19+ 31. [31.00],IFSC Climbing Worldcup (L) - Atlanta (USA) 2012 ,742,2012,Atlanta,Lead,Men,Qualification,2012-09-29,/api/v1/category_rounds/2140/results,/api/v1/events/742/result/1,28,19+,2012-09-29_Atlanta_Lead_Men_Qualification.csv
