name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,source_file
Schubert Jakob,AUT,1,40+,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",743,2012,Xining,Lead,Men,Semi-Final,2012-10-12,/api/v1/category_rounds/2149/results,/api/v1/events/743/result/1,40+,2012-10-12_Xining_Lead_Men_Semi-Final.csv
Desgranges Romain,FRA,2,39+,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",743,2012,Xining,Lead,Men,Semi-Final,2012-10-12,/api/v1/category_rounds/2149/results,/api/v1/events/743/result/1,39+,2012-10-12_Xining_Lead_Men_Semi-Final.csv
McColl Sean,CAN,3,37+,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",743,2012,Xining,Lead,Men,Semi-Final,2012-10-12,/api/v1/category_rounds/2149/results,/api/v1/events/743/result/1,37+,2012-10-12_Xining_Lead_Men_Semi-Final.csv
Verhoeven Jorg,NED,4,36+,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",743,2012,Xining,Lead,Men,Semi-Final,2012-10-12,/api/v1/category_rounds/2149/results,/api/v1/events/743/result/1,36+,2012-10-12_Xining_Lead_Men_Semi-Final.csv
Lechner Mario,AUT,5,34+,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",743,2012,Xining,Lead,Men,Semi-Final,2012-10-12,/api/v1/category_rounds/2149/results,/api/v1/events/743/result/1,34+,2012-10-12_Xining_Lead_Men_Semi-Final.csv
Romain Manuel,FRA,6,34,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",743,2012,Xining,Lead,Men,Semi-Final,2012-10-12,/api/v1/category_rounds/2149/results,/api/v1/events/743/result/1,34,2012-10-12_Xining_Lead_Men_Semi-Final.csv
Ghisolfi Stefano,ITA,7,32+,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",743,2012,Xining,Lead,Men,Semi-Final,2012-10-12,/api/v1/category_rounds/2149/results,/api/v1/events/743/result/1,32+,2012-10-12_Xining_Lead_Men_Semi-Final.csv
Min Hyunbin,KOR,8,31,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",743,2012,Xining,Lead,Men,Semi-Final,2012-10-12,/api/v1/category_rounds/2149/results,/api/v1/events/743/result/1,31,2012-10-12_Xining_Lead_Men_Semi-Final.csv
Ma ZiDa,CHN,9,26,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",743,2012,Xining,Lead,Men,Semi-Final,2012-10-12,/api/v1/category_rounds/2149/results,/api/v1/events/743/result/1,26,2012-10-12_Xining_Lead_Men_Semi-Final.csv
Chernikov Mikhail,RUS,10,22+,"IFSC Climbing Worldcup (L,S) - Xining (CHN) 2012",743,2012,Xining,Lead,Men,Semi-Final,2012-10-12,/api/v1/category_rounds/2149/results,/api/v1/events/743/result/1,22+,2012-10-12_Xining_Lead_Men_Semi-Final.csv
