name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,source_file
Julian  Puigblanque Ramón ,ESP,1,Top,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Lead,Men,Semi-Final,2012-09-12,/api/v1/category_rounds/2120/results,/api/v1/events/738/result/1,Top,2012-09-12_Paris_Lead_Men_Semi-Final.csv
Schubert Jakob,AUT,2,55+,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Lead,Men,Semi-Final,2012-09-12,/api/v1/category_rounds/2120/results,/api/v1/events/738/result/1,55+,2012-09-12_Paris_Lead_Men_Semi-Final.csv
McColl Sean,CAN,3,54+,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Lead,Men,Semi-Final,2012-09-12,/api/v1/category_rounds/2120/results,/api/v1/events/738/result/1,54+,2012-09-12_Paris_Lead_Men_Semi-Final.csv
Ondra Adam,CZE,4,52+,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Lead,Men,Semi-Final,2012-09-12,/api/v1/category_rounds/2120/results,/api/v1/events/738/result/1,52+,2012-09-12_Paris_Lead_Men_Semi-Final.csv
Verhoeven Jorg,NED,5,49+,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Lead,Men,Semi-Final,2012-09-12,/api/v1/category_rounds/2120/results,/api/v1/events/738/result/1,49+,2012-09-12_Paris_Lead_Men_Semi-Final.csv
Desgranges Romain,FRA,5,49+,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Lead,Men,Semi-Final,2012-09-12,/api/v1/category_rounds/2120/results,/api/v1/events/738/result/1,49+,2012-09-12_Paris_Lead_Men_Semi-Final.csv
Amma Sachi,JPN,5,49+,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Lead,Men,Semi-Final,2012-09-12,/api/v1/category_rounds/2120/results,/api/v1/events/738/result/1,49+,2012-09-12_Paris_Lead_Men_Semi-Final.csv
Min Hyunbin,KOR,5,49+,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Lead,Men,Semi-Final,2012-09-12,/api/v1/category_rounds/2120/results,/api/v1/events/738/result/1,49+,2012-09-12_Paris_Lead_Men_Semi-Final.csv
Midtboe Magnus,NOR,9,46+,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Lead,Men,Semi-Final,2012-09-12,/api/v1/category_rounds/2120/results,/api/v1/events/738/result/1,46+,2012-09-12_Paris_Lead_Men_Semi-Final.csv
Romain Manuel,FRA,10,44+,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Lead,Men,Semi-Final,2012-09-12,/api/v1/category_rounds/2120/results,/api/v1/events/738/result/1,44+,2012-09-12_Paris_Lead_Men_Semi-Final.csv
Matsushima Akito,JPN,10,44+,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Lead,Men,Semi-Final,2012-09-12,/api/v1/category_rounds/2120/results,/api/v1/events/738/result/1,44+,2012-09-12_Paris_Lead_Men_Semi-Final.csv
Lechner Mario,AUT,12,43+,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Lead,Men,Semi-Final,2012-09-12,/api/v1/category_rounds/2120/results,/api/v1/events/738/result/1,43+,2012-09-12_Paris_Lead_Men_Semi-Final.csv
Lachat Cédric,SUI,13,43,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Lead,Men,Semi-Final,2012-09-12,/api/v1/category_rounds/2120/results,/api/v1/events/738/result/1,43,2012-09-12_Paris_Lead_Men_Semi-Final.csv
Ballet Thomas,FRA,14,42+,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Lead,Men,Semi-Final,2012-09-12,/api/v1/category_rounds/2120/results,/api/v1/events/738/result/1,42+,2012-09-12_Paris_Lead_Men_Semi-Final.csv
Chernikov Mikhail,RUS,14,42+,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Lead,Men,Semi-Final,2012-09-12,/api/v1/category_rounds/2120/results,/api/v1/events/738/result/1,42+,2012-09-12_Paris_Lead_Men_Semi-Final.csv
Ghisolfi Stefano,ITA,16,41+,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Lead,Men,Semi-Final,2012-09-12,/api/v1/category_rounds/2120/results,/api/v1/events/738/result/1,41+,2012-09-12_Paris_Lead_Men_Semi-Final.csv
Primozic Urban,SLO,16,41+,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Lead,Men,Semi-Final,2012-09-12,/api/v1/category_rounds/2120/results,/api/v1/events/738/result/1,41+,2012-09-12_Paris_Lead_Men_Semi-Final.csv
Skofic Domen,SLO,16,41+,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Lead,Men,Semi-Final,2012-09-12,/api/v1/category_rounds/2120/results,/api/v1/events/738/result/1,41+,2012-09-12_Paris_Lead_Men_Semi-Final.csv
Kryukov Valeriy,UKR,19,41,IFSC Climbing World Championship - Paris (FRA) 2012,738,2012,Paris,Lead,Men,Semi-Final,2012-09-12,/api/v1/category_rounds/2120/results,/api/v1/events/738/result/1,41,2012-09-12_Paris_Lead_Men_Semi-Final.csv
