name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,P1_Top,P1_Zone,P2_Top,P2_Zone,P3_Top,P3_Zone,P4_Top,P4_Zone,P5_Top,P5_Zone
Kim Jain,KOR,1,5t5 5b5,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",727,2012,Chongqing,Boulder,Women,Qualification,2012-04-13,/api/v1/category_rounds/2041/results,/api/v1/events/727/result/7,1,1,1,1,1,1,1,1,1,1
Noguchi Akiyo,JPN,1,5t5 5b5,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",727,2012,Chongqing,Boulder,Women,Qualification,2012-04-13,/api/v1/category_rounds/2041/results,/api/v1/events/727/result/7,1,1,1,1,1,1,1,1,1,1
Puccio Alex,USA,1,5t5 5b5,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",727,2012,Chongqing,Boulder,Women,Qualification,2012-04-13,/api/v1/category_rounds/2041/results,/api/v1/events/727/result/7,1,1,1,1,1,1,1,1,1,1
Stöhr Anna,AUT,1,5t5 5b5,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",727,2012,Chongqing,Boulder,Women,Qualification,2012-04-13,/api/v1/category_rounds/2041/results,/api/v1/events/727/result/7,1,1,1,1,1,1,1,1,1,1
Coxsey Shauna,GBR,5,5t7 5b6,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",727,2012,Chongqing,Boulder,Women,Qualification,2012-04-13,/api/v1/category_rounds/2041/results,/api/v1/events/727/result/7,1,1,1,1,2,2,2,1,1,1
Sandoz Mélanie,FRA,6,4t4 5b5,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",727,2012,Chongqing,Boulder,Women,Qualification,2012-04-13,/api/v1/category_rounds/2041/results,/api/v1/events/727/result/7,1,1,1,1,1,1,X,1,1,1
Wurm Juliane,GER,7,4t4 4b4,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",727,2012,Chongqing,Boulder,Women,Qualification,2012-04-13,/api/v1/category_rounds/2041/results,/api/v1/events/727/result/7,1,1,1,1,X,X,1,1,1,1
Oda Momoka,JPN,8,4t5 5b5,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",727,2012,Chongqing,Boulder,Women,Qualification,2012-04-13,/api/v1/category_rounds/2041/results,/api/v1/events/727/result/7,2,1,1,1,X,1,1,1,1,1
Sa Sol,KOR,9,4t5 5b9,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",727,2012,Chongqing,Boulder,Women,Qualification,2012-04-13,/api/v1/category_rounds/2041/results,/api/v1/events/727/result/7,1,1,1,1,X,5,2,1,1,1
Zijlstra Vera,NED,10,4t8 4b5,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2012",727,2012,Chongqing,Boulder,Women,Qualification,2012-04-13,/api/v1/category_rounds/2041/results,/api/v1/events/727/result/7,1,1,2,1,X,X,3,1,2,2
