name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,round,start_date,category_round_results,event_results,Route_1,Route_2,source_file
Kim Jain,KOR,1,Top 1. | Top 1. [3.35],IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,745,2012,Inzai,Lead,Women,Qualification,2012-10-27,/api/v1/category_rounds/2163/results,/api/v1/events/745/result/5,Top,Top,2012-10-27_Inzai_Lead_Women_Qualification.csv
Noguchi Akiyo,JPN,1,Top 1. | Top 1. [3.35],IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,745,2012,Inzai,Lead,Women,Qualification,2012-10-27,/api/v1/category_rounds/2163/results,/api/v1/events/745/result/5,Top,Top,2012-10-27_Inzai_Lead_Women_Qualification.csv
Oda Momoka,JPN,1,Top 1. | Top 1. [3.35],IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,745,2012,Inzai,Lead,Women,Qualification,2012-10-27,/api/v1/category_rounds/2163/results,/api/v1/events/745/result/5,Top,Top,2012-10-27_Inzai_Lead_Women_Qualification.csv
Vidmar Maja,SLO,1,Top 1. | Top 1. [3.35],IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,745,2012,Inzai,Lead,Women,Qualification,2012-10-27,/api/v1/category_rounds/2163/results,/api/v1/events/745/result/5,Top,Top,2012-10-27_Inzai_Lead_Women_Qualification.csv
Markovic Mina,SLO,5,49+ 6. | Top 1. [5.20],IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,745,2012,Inzai,Lead,Women,Qualification,2012-10-27,/api/v1/category_rounds/2163/results,/api/v1/events/745/result/5,49+,Top,2012-10-27_Inzai_Lead_Women_Qualification.csv
Ernst Johanna,AUT,6,47 9. | Top 1. [6.36],IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,745,2012,Inzai,Lead,Women,Qualification,2012-10-27,/api/v1/category_rounds/2163/results,/api/v1/events/745/result/5,47,Top,2012-10-27_Inzai_Lead_Women_Qualification.csv
Fakhritdinova Dinara,RUS,7,50 5. | 43 9. [6.71],IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,745,2012,Inzai,Lead,Women,Qualification,2012-10-27,/api/v1/category_rounds/2163/results,/api/v1/events/745/result/5,50,43,2012-10-27_Inzai_Lead_Women_Qualification.csv
Malamid Evgeniia,RUS,7,46+ 10. | Top 1. [6.71],IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,745,2012,Inzai,Lead,Women,Qualification,2012-10-27,/api/v1/category_rounds/2163/results,/api/v1/events/745/result/5,46+,Top,2012-10-27_Inzai_Lead_Women_Qualification.csv
Janicot Hélène,FRA,9,36+ 14. | Top 1. [8.22],IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,745,2012,Inzai,Lead,Women,Qualification,2012-10-27,/api/v1/category_rounds/2163/results,/api/v1/events/745/result/5,36+,Top,2012-10-27_Inzai_Lead_Women_Qualification.csv
Durif Charlotte,FRA,10,47+ 7. | 40+ 13. [10.25],IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,745,2012,Inzai,Lead,Women,Qualification,2012-10-27,/api/v1/category_rounds/2163/results,/api/v1/events/745/result/5,47+,40+,2012-10-27_Inzai_Lead_Women_Qualification.csv
Röck Magdalena,AUT,10,47+ 7. | 40+ 13. [10.25],IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,745,2012,Inzai,Lead,Women,Qualification,2012-10-27,/api/v1/category_rounds/2163/results,/api/v1/events/745/result/5,47+,40+,2012-10-27_Inzai_Lead_Women_Qualification.csv
Ota Risa,JPN,12,37+ 11. | 41+ 10. [10.99],IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,745,2012,Inzai,Lead,Women,Qualification,2012-10-27,/api/v1/category_rounds/2163/results,/api/v1/events/745/result/5,37+,41+,2012-10-27_Inzai_Lead_Women_Qualification.csv
Onoe Aya,JPN,13,37 13. | 41+ 10. [11.68],IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,745,2012,Inzai,Lead,Women,Qualification,2012-10-27,/api/v1/category_rounds/2163/results,/api/v1/events/745/result/5,37,41+,2012-10-27_Inzai_Lead_Women_Qualification.csv
Kobayashi Yuka,JPN,14,37+ 11. | 40+ 13. [12.69],IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,745,2012,Inzai,Lead,Women,Qualification,2012-10-27,/api/v1/category_rounds/2163/results,/api/v1/events/745/result/5,37+,40+,2012-10-27_Inzai_Lead_Women_Qualification.csv
Posch Katharina,AUT,15,36+ 14. | 41 12. [13.42],IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,745,2012,Inzai,Lead,Women,Qualification,2012-10-27,/api/v1/category_rounds/2163/results,/api/v1/events/745/result/5,36+,41,2012-10-27_Inzai_Lead_Women_Qualification.csv
Bacher Barbara,AUT,16,36+ 14. | 38+ 16. [15.49],IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,745,2012,Inzai,Lead,Women,Qualification,2012-10-27,/api/v1/category_rounds/2163/results,/api/v1/events/745/result/5,36+,38+,2012-10-27_Inzai_Lead_Women_Qualification.csv
Brumagne Mathilde,BEL,17,34+ 17. | 19+ 17. [18.67],IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,745,2012,Inzai,Lead,Women,Qualification,2012-10-27,/api/v1/category_rounds/2163/results,/api/v1/events/745/result/5,34+,19+,2012-10-27_Inzai_Lead_Women_Qualification.csv
Sakakibara Yuko,JPN,18,33 19. | 19+ 17. [19.74],IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,745,2012,Inzai,Lead,Women,Qualification,2012-10-27,/api/v1/category_rounds/2163/results,/api/v1/events/745/result/5,33,19+,2012-10-27_Inzai_Lead_Women_Qualification.csv
Mizuguchi Tsukasa,JPN,19,32+ 20. | 19+ 17. [20.25],IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,745,2012,Inzai,Lead,Women,Qualification,2012-10-27,/api/v1/category_rounds/2163/results,/api/v1/events/745/result/5,32+,19+,2012-10-27_Inzai_Lead_Women_Qualification.csv
Lavarda Jenny,ITA,20,32 21. | 19+ 17. [20.99],IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,745,2012,Inzai,Lead,Women,Qualification,2012-10-27,/api/v1/category_rounds/2163/results,/api/v1/events/745/result/5,32,19+,2012-10-27_Inzai_Lead_Women_Qualification.csv
Yasuda Atori,JPN,20,32 21. | 19+ 17. [20.99],IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,745,2012,Inzai,Lead,Women,Qualification,2012-10-27,/api/v1/category_rounds/2163/results,/api/v1/events/745/result/5,32,19+,2012-10-27_Inzai_Lead_Women_Qualification.csv
Takeuchi Ayaka,JPN,22,33+ 18. | 19 25. [21.42],IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,745,2012,Inzai,Lead,Women,Qualification,2012-10-27,/api/v1/category_rounds/2163/results,/api/v1/events/745/result/5,33+,19,2012-10-27_Inzai_Lead_Women_Qualification.csv
Iida Azumi,JPN,23,31+ 23. | 19+ 17. [21.95],IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,745,2012,Inzai,Lead,Women,Qualification,2012-10-27,/api/v1/category_rounds/2163/results,/api/v1/events/745/result/5,31+,19+,2012-10-27_Inzai_Lead_Women_Qualification.csv
Endo Yuka,JPN,24,15+ 27. | 19+ 17. [23.74],IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,745,2012,Inzai,Lead,Women,Qualification,2012-10-27,/api/v1/category_rounds/2163/results,/api/v1/events/745/result/5,15+,19+,2012-10-27_Inzai_Lead_Women_Qualification.csv
Osawa Sakiko,JPN,24,15+ 27. | 19+ 17. [23.74],IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,745,2012,Inzai,Lead,Women,Qualification,2012-10-27,/api/v1/category_rounds/2163/results,/api/v1/events/745/result/5,15+,19+,2012-10-27_Inzai_Lead_Women_Qualification.csv
Lee Hung Ying,TPE,26,31+ 23. | 19 25. [24.48],IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,745,2012,Inzai,Lead,Women,Qualification,2012-10-27,/api/v1/category_rounds/2163/results,/api/v1/events/745/result/5,31+,19,2012-10-27_Inzai_Lead_Women_Qualification.csv
KIM IN KYOUNG,CYP,27,30+ 25. | 4+ 28. [26.46],IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,745,2012,Inzai,Lead,Women,Qualification,2012-10-27,/api/v1/category_rounds/2163/results,/api/v1/events/745/result/5,30+,4+,2012-10-27_Inzai_Lead_Women_Qualification.csv
Metsugi Yoko,JPN,28,29+ 26. | 18 27. [26.50],IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,745,2012,Inzai,Lead,Women,Qualification,2012-10-27,/api/v1/category_rounds/2163/results,/api/v1/events/745/result/5,29+,18,2012-10-27_Inzai_Lead_Women_Qualification.csv
