name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,start_date,event_results
Bindhammer Andreas,GER,41,,UIAA Worldcup - Lecco (ITA) 2000,223,2000,Lecco,Lead,Men,2000-09-22,/api/v1/events/223/result/1
Ceintre Arnaud,FRA,42,,UIAA Worldcup - Lecco (ITA) 2000,223,2000,Lecco,Lead,Men,2000-09-22,/api/v1/events/223/result/1
Fichtinger Reinhard,AUT,42,,UIAA Worldcup - Lecco (ITA) 2000,223,2000,Lecco,Lead,Men,2000-09-22,/api/v1/events/223/result/1
Manzanedo César Ciudad,ESP,42,,UIAA Worldcup - Lecco (ITA) 2000,223,2000,Lecco,Lead,Men,2000-09-22,/api/v1/events/223/result/1
Valjavec Tomaz,SLO,42,,UIAA Worldcup - Lecco (ITA) 2000,223,2000,Lecco,Lead,Men,2000-09-22,/api/v1/events/223/result/1
Havlik Marek,CZE,46,,UIAA Worldcup - Lecco (ITA) 2000,223,2000,Lecco,Lead,Men,2000-09-22,/api/v1/events/223/result/1
Schmidl Matthias,ITA,46,,UIAA Worldcup - Lecco (ITA) 2000,223,2000,Lecco,Lead,Men,2000-09-22,/api/v1/events/223/result/1
Legrand Yannick,FRA,48,,UIAA Worldcup - Lecco (ITA) 2000,223,2000,Lecco,Lead,Men,2000-09-22,/api/v1/events/223/result/1
Schiestl Mathias,AUT,48,,UIAA Worldcup - Lecco (ITA) 2000,223,2000,Lecco,Lead,Men,2000-09-22,/api/v1/events/223/result/1
De Girolamo Vincent,FRA,50,,UIAA Worldcup - Lecco (ITA) 2000,223,2000,Lecco,Lead,Men,2000-09-22,/api/v1/events/223/result/1
Pfanner Andreas,AUT,51,,UIAA Worldcup - Lecco (ITA) 2000,223,2000,Lecco,Lead,Men,2000-09-22,/api/v1/events/223/result/1
Zazvonil Luka,SLO,51,,UIAA Worldcup - Lecco (ITA) 2000,223,2000,Lecco,Lead,Men,2000-09-22,/api/v1/events/223/result/1
Lella Donato,ITA,53,,UIAA Worldcup - Lecco (ITA) 2000,223,2000,Lecco,Lead,Men,2000-09-22,/api/v1/events/223/result/1
Schönenberger Urs,SUI,53,,UIAA Worldcup - Lecco (ITA) 2000,223,2000,Lecco,Lead,Men,2000-09-22,/api/v1/events/223/result/1
Daures Luc,FRA,55,,UIAA Worldcup - Lecco (ITA) 2000,223,2000,Lecco,Lead,Men,2000-09-22,/api/v1/events/223/result/1
Petterson Stefan,SWE,55,,UIAA Worldcup - Lecco (ITA) 2000,223,2000,Lecco,Lead,Men,2000-09-22,/api/v1/events/223/result/1
Coenen Patrick,NED,57,,UIAA Worldcup - Lecco (ITA) 2000,223,2000,Lecco,Lead,Men,2000-09-22,/api/v1/events/223/result/1
Trottmann Matthias,SUI,57,,UIAA Worldcup - Lecco (ITA) 2000,223,2000,Lecco,Lead,Men,2000-09-22,/api/v1/events/223/result/1
Dixon Guy,GBR,59,,UIAA Worldcup - Lecco (ITA) 2000,223,2000,Lecco,Lead,Men,2000-09-22,/api/v1/events/223/result/1
Hlavacek Jakub,CZE,59,,UIAA Worldcup - Lecco (ITA) 2000,223,2000,Lecco,Lead,Men,2000-09-22,/api/v1/events/223/result/1
Mainardi Olaw,ITA,61,,UIAA Worldcup - Lecco (ITA) 2000,223,2000,Lecco,Lead,Men,2000-09-22,/api/v1/events/223/result/1
