name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,start_date,event_results
Soubbotine Iakov,RUS,1,,UIAA Worldcup - Beauregard (ITA) 2000,219,2000,Beauregard,Speed,Men,2000-07-21,/api/v1/events/219/result/2
Baranov Vladislav,RUS,2,,UIAA Worldcup - Beauregard (ITA) 2000,219,2000,Beauregard,Speed,Men,2000-07-21,/api/v1/events/219/result/2
Gadeev Alexei,RUS,3,,UIAA Worldcup - Beauregard (ITA) 2000,219,2000,Beauregard,Speed,Men,2000-07-21,/api/v1/events/219/result/2
Sergeyev (Liachenko) Alexandre,RUS,4,,UIAA Worldcup - Beauregard (ITA) 2000,219,2000,Beauregard,Speed,Men,2000-07-21,/api/v1/events/219/result/2
Chaoulsky Alexandre,RUS,5,,UIAA Worldcup - Beauregard (ITA) 2000,219,2000,Beauregard,Speed,Men,2000-07-21,/api/v1/events/219/result/2
Zakharov Vladimir,UKR,6,,UIAA Worldcup - Beauregard (ITA) 2000,219,2000,Beauregard,Speed,Men,2000-07-21,/api/v1/events/219/result/2
Vedenmeer Andrey,UKR,7,,UIAA Worldcup - Beauregard (ITA) 2000,219,2000,Beauregard,Speed,Men,2000-07-21,/api/v1/events/219/result/2
Paukaev Alexandr,UKR,8,,UIAA Worldcup - Beauregard (ITA) 2000,219,2000,Beauregard,Speed,Men,2000-07-21,/api/v1/events/219/result/2
Oleksy Tomasz,POL,9,,UIAA Worldcup - Beauregard (ITA) 2000,219,2000,Beauregard,Speed,Men,2000-07-21,/api/v1/events/219/result/2
Krivonos Andrei,UKR,10,,UIAA Worldcup - Beauregard (ITA) 2000,219,2000,Beauregard,Speed,Men,2000-07-21,/api/v1/events/219/result/2
Komondi Csaba,HUN,11,,UIAA Worldcup - Beauregard (ITA) 2000,219,2000,Beauregard,Speed,Men,2000-07-21,/api/v1/events/219/result/2
Müller Lukasz,POL,12,,UIAA Worldcup - Beauregard (ITA) 2000,219,2000,Beauregard,Speed,Men,2000-07-21,/api/v1/events/219/result/2
