name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,start_date,event_results,source_file
Pons Pedro,ESP,1,,UIAA Worldcup - Millau (FRA) 2000,217,2000,Millau,Boulder,Men,2000-05-31,/api/v1/events/217/result/3,2000-05-31_Millau_Boulder_Men_no-round.csv
ANDRADA JIMENEZ Daniel,ESP,2,,UIAA Worldcup - Millau (FRA) 2000,217,2000,Millau,Boulder,Men,2000-05-31,/api/v1/events/217/result/3,2000-05-31_Millau_Boulder_Men_no-round.csv
DU LAC Daniel,FRA,3,,UIAA Worldcup - Millau (FRA) 2000,217,2000,Millau,Boulder,Men,2000-05-31,/api/v1/events/217/result/3,2000-05-31_Millau_Boulder_Men_no-round.csv
Giudici Lucio,ITA,4,,UIAA Worldcup - Millau (FRA) 2000,217,2000,Millau,Boulder,Men,2000-05-31,/api/v1/events/217/result/3,2000-05-31_Millau_Boulder_Men_no-round.csv
Fairfield Timmy,CAN,5,,UIAA Worldcup - Millau (FRA) 2000,217,2000,Millau,Boulder,Men,2000-05-31,/api/v1/events/217/result/3,2000-05-31_Millau_Boulder_Men_no-round.csv
Julien Stephane,FRA,6,,UIAA Worldcup - Millau (FRA) 2000,217,2000,Millau,Boulder,Men,2000-05-31,/api/v1/events/217/result/3,2000-05-31_Millau_Boulder_Men_no-round.csv
Chabot Alexandre,FRA,7,,UIAA Worldcup - Millau (FRA) 2000,217,2000,Millau,Boulder,Men,2000-05-31,/api/v1/events/217/result/3,2000-05-31_Millau_Boulder_Men_no-round.csv
Tuscan Frédéric,FRA,8,,UIAA Worldcup - Millau (FRA) 2000,217,2000,Millau,Boulder,Men,2000-05-31,/api/v1/events/217/result/3,2000-05-31_Millau_Boulder_Men_no-round.csv
Meral Julien,FRA,9,,UIAA Worldcup - Millau (FRA) 2000,217,2000,Millau,Boulder,Men,2000-05-31,/api/v1/events/217/result/3,2000-05-31_Millau_Boulder_Men_no-round.csv
Dutray Mathieu,FRA,10,,UIAA Worldcup - Millau (FRA) 2000,217,2000,Millau,Boulder,Men,2000-05-31,/api/v1/events/217/result/3,2000-05-31_Millau_Boulder_Men_no-round.csv
Rakhmetov Salavat,RUS,11,,UIAA Worldcup - Millau (FRA) 2000,217,2000,Millau,Boulder,Men,2000-05-31,/api/v1/events/217/result/3,2000-05-31_Millau_Boulder_Men_no-round.csv
Meyer Jérôme,FRA,12,,UIAA Worldcup - Millau (FRA) 2000,217,2000,Millau,Boulder,Men,2000-05-31,/api/v1/events/217/result/3,2000-05-31_Millau_Boulder_Men_no-round.csv
Laurence Ludovic,FRA,13,,UIAA Worldcup - Millau (FRA) 2000,217,2000,Millau,Boulder,Men,2000-05-31,/api/v1/events/217/result/3,2000-05-31_Millau_Boulder_Men_no-round.csv
Golob Jurij,SLO,14,,UIAA Worldcup - Millau (FRA) 2000,217,2000,Millau,Boulder,Men,2000-05-31,/api/v1/events/217/result/3,2000-05-31_Millau_Boulder_Men_no-round.csv
Auclair François,FRA,15,,UIAA Worldcup - Millau (FRA) 2000,217,2000,Millau,Boulder,Men,2000-05-31,/api/v1/events/217/result/3,2000-05-31_Millau_Boulder_Men_no-round.csv
Cabane Rafael,FRA,16,,UIAA Worldcup - Millau (FRA) 2000,217,2000,Millau,Boulder,Men,2000-05-31,/api/v1/events/217/result/3,2000-05-31_Millau_Boulder_Men_no-round.csv
Pont Gabriel,FRA,17,,UIAA Worldcup - Millau (FRA) 2000,217,2000,Millau,Boulder,Men,2000-05-31,/api/v1/events/217/result/3,2000-05-31_Millau_Boulder_Men_no-round.csv
Cabessut Romain,FRA,18,,UIAA Worldcup - Millau (FRA) 2000,217,2000,Millau,Boulder,Men,2000-05-31,/api/v1/events/217/result/3,2000-05-31_Millau_Boulder_Men_no-round.csv
Core Christian,ITA,19,,UIAA Worldcup - Millau (FRA) 2000,217,2000,Millau,Boulder,Men,2000-05-31,/api/v1/events/217/result/3,2000-05-31_Millau_Boulder_Men_no-round.csv
Noe Frédéric,FRA,20,,UIAA Worldcup - Millau (FRA) 2000,217,2000,Millau,Boulder,Men,2000-05-31,/api/v1/events/217/result/3,2000-05-31_Millau_Boulder_Men_no-round.csv
Dard Yohann,FRA,21,,UIAA Worldcup - Millau (FRA) 2000,217,2000,Millau,Boulder,Men,2000-05-31,/api/v1/events/217/result/3,2000-05-31_Millau_Boulder_Men_no-round.csv
Lagarigues Laurent,FRA,22,,UIAA Worldcup - Millau (FRA) 2000,217,2000,Millau,Boulder,Men,2000-05-31,/api/v1/events/217/result/3,2000-05-31_Millau_Boulder_Men_no-round.csv
