name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,start_date,event_results
Sarkany Muriel,BEL,1,,UIAA Worldcup - Courmayeur (ITA) 2000,224,2000,Courmayeur,Lead,Women,2000-09-28,/api/v1/events/224/result/5
Sansoz Liv,FRA,2,,UIAA Worldcup - Courmayeur (ITA) 2000,224,2000,Courmayeur,Lead,Women,2000-09-28,/api/v1/events/224/result/5
Bodet Stéphanie,FRA,3,,UIAA Worldcup - Courmayeur (ITA) 2000,224,2000,Courmayeur,Lead,Women,2000-09-28,/api/v1/events/224/result/5
Sedlmayer Katrin,GER,4,,UIAA Worldcup - Courmayeur (ITA) 2000,224,2000,Courmayeur,Lead,Women,2000-09-28,/api/v1/events/224/result/5
Cufar Martina,SLO,5,,UIAA Worldcup - Courmayeur (ITA) 2000,224,2000,Courmayeur,Lead,Women,2000-09-28,/api/v1/events/224/result/5
Ovtchinnikova Elena,USA,6,,UIAA Worldcup - Courmayeur (ITA) 2000,224,2000,Courmayeur,Lead,Women,2000-09-28,/api/v1/events/224/result/5
Levet Sandrine,FRA,7,,UIAA Worldcup - Courmayeur (ITA) 2000,224,2000,Courmayeur,Lead,Women,2000-09-28,/api/v1/events/224/result/5
Go Mi-Sun,KOR,8,,UIAA Worldcup - Courmayeur (ITA) 2000,224,2000,Courmayeur,Lead,Women,2000-09-28,/api/v1/events/224/result/5
Schultz Annatina,SUI,9,,UIAA Worldcup - Courmayeur (ITA) 2000,224,2000,Courmayeur,Lead,Women,2000-09-28,/api/v1/events/224/result/5
Guzzi Nastja,SLO,10,,UIAA Worldcup - Courmayeur (ITA) 2000,224,2000,Courmayeur,Lead,Women,2000-09-28,/api/v1/events/224/result/5
Novikova Natalia,RUS,10,,UIAA Worldcup - Courmayeur (ITA) 2000,224,2000,Courmayeur,Lead,Women,2000-09-28,/api/v1/events/224/result/5
Kimura Rie,JPN,12,,UIAA Worldcup - Courmayeur (ITA) 2000,224,2000,Courmayeur,Lead,Women,2000-09-28,/api/v1/events/224/result/5
Lavarda Jenny,ITA,13,,UIAA Worldcup - Courmayeur (ITA) 2000,224,2000,Courmayeur,Lead,Women,2000-09-28,/api/v1/events/224/result/5
Petrignet Carole,FRA,14,,UIAA Worldcup - Courmayeur (ITA) 2000,224,2000,Courmayeur,Lead,Women,2000-09-28,/api/v1/events/224/result/5
Bacher Barbara,AUT,15,,UIAA Worldcup - Courmayeur (ITA) 2000,224,2000,Courmayeur,Lead,Women,2000-09-28,/api/v1/events/224/result/5
Kryvonis Olena,UKR,15,,UIAA Worldcup - Courmayeur (ITA) 2000,224,2000,Courmayeur,Lead,Women,2000-09-28,/api/v1/events/224/result/5
Knorr Damaris,GER,17,,UIAA Worldcup - Courmayeur (ITA) 2000,224,2000,Courmayeur,Lead,Women,2000-09-28,/api/v1/events/224/result/5
schöpf Bettina,AUT,18,,UIAA Worldcup - Courmayeur (ITA) 2000,224,2000,Courmayeur,Lead,Women,2000-09-28,/api/v1/events/224/result/5
Martin Delphine,FRA,19,,UIAA Worldcup - Courmayeur (ITA) 2000,224,2000,Courmayeur,Lead,Women,2000-09-28,/api/v1/events/224/result/5
Minoret Chloé,FRA,19,,UIAA Worldcup - Courmayeur (ITA) 2000,224,2000,Courmayeur,Lead,Women,2000-09-28,/api/v1/events/224/result/5
Schranz Barbara,AUT,21,,UIAA Worldcup - Courmayeur (ITA) 2000,224,2000,Courmayeur,Lead,Women,2000-09-28,/api/v1/events/224/result/5
Trnkova Lenka,CZE,22,,UIAA Worldcup - Courmayeur (ITA) 2000,224,2000,Courmayeur,Lead,Women,2000-09-28,/api/v1/events/224/result/5
Eyer Alexandra,SUI,23,,UIAA Worldcup - Courmayeur (ITA) 2000,224,2000,Courmayeur,Lead,Women,2000-09-28,/api/v1/events/224/result/5
Nagakai Hoshiko,JPN,24,,UIAA Worldcup - Courmayeur (ITA) 2000,224,2000,Courmayeur,Lead,Women,2000-09-28,/api/v1/events/224/result/5
