name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,start_date,event_results
Peshekhonov Alexander,RUS,1,,UIAA Worldcup - Singapore (SIN) 2002,284,2002,Singapore,Speed,Men,2002-08-23,/api/v1/events/284/result/2
Gadeev Alexei,RUS,2,,UIAA Worldcup - Singapore (SIN) 2002,284,2002,Singapore,Speed,Men,2002-08-23,/api/v1/events/284/result/2
Styenkovyy Maksym,UKR,3,,UIAA Worldcup - Singapore (SIN) 2002,284,2002,Singapore,Speed,Men,2002-08-23,/api/v1/events/284/result/2
Sinitcyn Sergei,RUS,4,,UIAA Worldcup - Singapore (SIN) 2002,284,2002,Singapore,Speed,Men,2002-08-23,/api/v1/events/284/result/2
Mamarimbing Ronald,INA,5,,UIAA Worldcup - Singapore (SIN) 2002,284,2002,Singapore,Speed,Men,2002-08-23,/api/v1/events/284/result/2
Mohd Yazid Bin Mohd Yusof,SGP,6,,UIAA Worldcup - Singapore (SIN) 2002,284,2002,Singapore,Speed,Men,2002-08-23,/api/v1/events/284/result/2
Sadyrov Marat,RUS,7,,UIAA Worldcup - Singapore (SIN) 2002,284,2002,Singapore,Speed,Men,2002-08-23,/api/v1/events/284/result/2
Toni Firmansyah,INA,8,,UIAA Worldcup - Singapore (SIN) 2002,284,2002,Singapore,Speed,Men,2002-08-23,/api/v1/events/284/result/2
Soubbotine Iakov,RUS,9,,UIAA Worldcup - Singapore (SIN) 2002,284,2002,Singapore,Speed,Men,2002-08-23,/api/v1/events/284/result/2
Muhd Hatta,SGP,10,,UIAA Worldcup - Singapore (SIN) 2002,284,2002,Singapore,Speed,Men,2002-08-23,/api/v1/events/284/result/2
Sergeyev (Liachenko) Alexandre,RUS,11,,UIAA Worldcup - Singapore (SIN) 2002,284,2002,Singapore,Speed,Men,2002-08-23,/api/v1/events/284/result/2
Mohd Hazlee Bin Senin,SGP,12,,UIAA Worldcup - Singapore (SIN) 2002,284,2002,Singapore,Speed,Men,2002-08-23,/api/v1/events/284/result/2
Hubberth Kristian Guerrero,PHI,13,,UIAA Worldcup - Singapore (SIN) 2002,284,2002,Singapore,Speed,Men,2002-08-23,/api/v1/events/284/result/2
Chu Ka-Wai,HKG,14,,UIAA Worldcup - Singapore (SIN) 2002,284,2002,Singapore,Speed,Men,2002-08-23,/api/v1/events/284/result/2
Rosyid Nurrahman,INA,15,,UIAA Worldcup - Singapore (SIN) 2002,284,2002,Singapore,Speed,Men,2002-08-23,/api/v1/events/284/result/2
Chen Xiaojie,CHN,16,,UIAA Worldcup - Singapore (SIN) 2002,284,2002,Singapore,Speed,Men,2002-08-23,/api/v1/events/284/result/2
Lai Chi-Wai,HKG,17,,UIAA Worldcup - Singapore (SIN) 2002,284,2002,Singapore,Speed,Men,2002-08-23,/api/v1/events/284/result/2
"Low Kien Seong, Francis",MAS,18,,UIAA Worldcup - Singapore (SIN) 2002,284,2002,Singapore,Speed,Men,2002-08-23,/api/v1/events/284/result/2
Muhamad Uzair,SGP,19,,UIAA Worldcup - Singapore (SIN) 2002,284,2002,Singapore,Speed,Men,2002-08-23,/api/v1/events/284/result/2
Mohd Irwan Mohd Hussain,SGP,20,,UIAA Worldcup - Singapore (SIN) 2002,284,2002,Singapore,Speed,Men,2002-08-23,/api/v1/events/284/result/2
Ang Swee Soon,MAS,21,,UIAA Worldcup - Singapore (SIN) 2002,284,2002,Singapore,Speed,Men,2002-08-23,/api/v1/events/284/result/2
Mohd Yusoff Muhammad Ridzuan,SGP,22,,UIAA Worldcup - Singapore (SIN) 2002,284,2002,Singapore,Speed,Men,2002-08-23,/api/v1/events/284/result/2
Wang Janmin,CHN,23,,UIAA Worldcup - Singapore (SIN) 2002,284,2002,Singapore,Speed,Men,2002-08-23,/api/v1/events/284/result/2
Cao Rongwu,CHN,24,,UIAA Worldcup - Singapore (SIN) 2002,284,2002,Singapore,Speed,Men,2002-08-23,/api/v1/events/284/result/2
Muhammad Zaki Ramli,SGP,25,,UIAA Worldcup - Singapore (SIN) 2002,284,2002,Singapore,Speed,Men,2002-08-23,/api/v1/events/284/result/2
Vidal Cresencio,PHI,26,,UIAA Worldcup - Singapore (SIN) 2002,284,2002,Singapore,Speed,Men,2002-08-23,/api/v1/events/284/result/2
Heason Ben,GBR,27,,UIAA Worldcup - Singapore (SIN) 2002,284,2002,Singapore,Speed,Men,2002-08-23,/api/v1/events/284/result/2
Nur Ikwan Addien,SGP,28,,UIAA Worldcup - Singapore (SIN) 2002,284,2002,Singapore,Speed,Men,2002-08-23,/api/v1/events/284/result/2
