name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,start_date,event_results,source_file
Zakharova Olga,UKR,1,,2. UIAA Worldcup - Yekaterinburg (RUS) 2002,277,2002,Yekaterinburg,Speed,Women,2002-05-22,/api/v1/events/277/result/6,2002-05-22_Yekaterinburg_Speed_Women_no-round.csv
Ryepko Olena,UKR,2,,2. UIAA Worldcup - Yekaterinburg (RUS) 2002,277,2002,Yekaterinburg,Speed,Women,2002-05-22,/api/v1/events/277/result/6,2002-05-22_Yekaterinburg_Speed_Women_no-round.csv
Yurina Valentina,RUS,3,,2. UIAA Worldcup - Yekaterinburg (RUS) 2002,277,2002,Yekaterinburg,Speed,Women,2002-05-22,/api/v1/events/277/result/6,2002-05-22_Yekaterinburg_Speed_Women_no-round.csv
Ochtchepkova Olga,RUS,4,,2. UIAA Worldcup - Yekaterinburg (RUS) 2002,277,2002,Yekaterinburg,Speed,Women,2002-05-22,/api/v1/events/277/result/6,2002-05-22_Yekaterinburg_Speed_Women_no-round.csv
Saulevich Olesya,RUS,5,,2. UIAA Worldcup - Yekaterinburg (RUS) 2002,277,2002,Yekaterinburg,Speed,Women,2002-05-22,/api/v1/events/277/result/6,2002-05-22_Yekaterinburg_Speed_Women_no-round.csv
Piratinskaya Mayya,RUS,6,,2. UIAA Worldcup - Yekaterinburg (RUS) 2002,277,2002,Yekaterinburg,Speed,Women,2002-05-22,/api/v1/events/277/result/6,2002-05-22_Yekaterinburg_Speed_Women_no-round.csv
Podgorbounskikh Zosia,RUS,7,,2. UIAA Worldcup - Yekaterinburg (RUS) 2002,277,2002,Yekaterinburg,Speed,Women,2002-05-22,/api/v1/events/277/result/6,2002-05-22_Yekaterinburg_Speed_Women_no-round.csv
Stenkovaya Anna,RUS,8,,2. UIAA Worldcup - Yekaterinburg (RUS) 2002,277,2002,Yekaterinburg,Speed,Women,2002-05-22,/api/v1/events/277/result/6,2002-05-22_Yekaterinburg_Speed_Women_no-round.csv
Kleochina Olesia,RUS,9,,2. UIAA Worldcup - Yekaterinburg (RUS) 2002,277,2002,Yekaterinburg,Speed,Women,2002-05-22,/api/v1/events/277/result/6,2002-05-22_Yekaterinburg_Speed_Women_no-round.csv
Ostapenko Olena,UKR,10,,2. UIAA Worldcup - Yekaterinburg (RUS) 2002,277,2002,Yekaterinburg,Speed,Women,2002-05-22,/api/v1/events/277/result/6,2002-05-22_Yekaterinburg_Speed_Women_no-round.csv
Evstigneeva Olga,RUS,11,,2. UIAA Worldcup - Yekaterinburg (RUS) 2002,277,2002,Yekaterinburg,Speed,Women,2002-05-22,/api/v1/events/277/result/6,2002-05-22_Yekaterinburg_Speed_Women_no-round.csv
Sutkina Svetlana,RUS,12,,2. UIAA Worldcup - Yekaterinburg (RUS) 2002,277,2002,Yekaterinburg,Speed,Women,2002-05-22,/api/v1/events/277/result/6,2002-05-22_Yekaterinburg_Speed_Women_no-round.csv
Ryzhkova Margarita,RUS,13,,2. UIAA Worldcup - Yekaterinburg (RUS) 2002,277,2002,Yekaterinburg,Speed,Women,2002-05-22,/api/v1/events/277/result/6,2002-05-22_Yekaterinburg_Speed_Women_no-round.csv
