name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,start_date,event_results,source_file
Chabot Alexandre,FRA,1,,UIAA Worldcup - Yekaterinburg (RUS) 2002 - Red Cards withdrawn,276,2002,Yekaterinburg,Lead,Men,2002-05-17,/api/v1/events/276/result/1,2002-05-17_Yekaterinburg_Lead_Men_no-round.csv
Mrázek Tomás,CZE,2,,UIAA Worldcup - Yekaterinburg (RUS) 2002 - Red Cards withdrawn,276,2002,Yekaterinburg,Lead,Men,2002-05-17,/api/v1/events/276/result/1,2002-05-17_Yekaterinburg_Lead_Men_no-round.csv
Pouvreau Gérome,FRA,3,,UIAA Worldcup - Yekaterinburg (RUS) 2002 - Red Cards withdrawn,276,2002,Yekaterinburg,Lead,Men,2002-05-17,/api/v1/events/276/result/1,2002-05-17_Yekaterinburg_Lead_Men_no-round.csv
Brenna Cristian,ITA,4,,UIAA Worldcup - Yekaterinburg (RUS) 2002 - Red Cards withdrawn,276,2002,Yekaterinburg,Lead,Men,2002-05-17,/api/v1/events/276/result/1,2002-05-17_Yekaterinburg_Lead_Men_no-round.csv
Petit François,FRA,5,,UIAA Worldcup - Yekaterinburg (RUS) 2002 - Red Cards withdrawn,276,2002,Yekaterinburg,Lead,Men,2002-05-17,/api/v1/events/276/result/1,2002-05-17_Yekaterinburg_Lead_Men_no-round.csv
Kazbekov Serik,UKR,6,,UIAA Worldcup - Yekaterinburg (RUS) 2002 - Red Cards withdrawn,276,2002,Yekaterinburg,Lead,Men,2002-05-17,/api/v1/events/276/result/1,2002-05-17_Yekaterinburg_Lead_Men_no-round.csv
Douloub Iouri,RUS,7,,UIAA Worldcup - Yekaterinburg (RUS) 2002 - Red Cards withdrawn,276,2002,Yekaterinburg,Lead,Men,2002-05-17,/api/v1/events/276/result/1,2002-05-17_Yekaterinburg_Lead_Men_no-round.csv
Bindhammer Christian,GER,8,,UIAA Worldcup - Yekaterinburg (RUS) 2002 - Red Cards withdrawn,276,2002,Yekaterinburg,Lead,Men,2002-05-17,/api/v1/events/276/result/1,2002-05-17_Yekaterinburg_Lead_Men_no-round.csv
Crespi Flavio,ITA,9,,UIAA Worldcup - Yekaterinburg (RUS) 2002 - Red Cards withdrawn,276,2002,Yekaterinburg,Lead,Men,2002-05-17,/api/v1/events/276/result/1,2002-05-17_Yekaterinburg_Lead_Men_no-round.csv
Ovchinnikov Evgeny,RUS,9,,UIAA Worldcup - Yekaterinburg (RUS) 2002 - Red Cards withdrawn,276,2002,Yekaterinburg,Lead,Men,2002-05-17,/api/v1/events/276/result/1,2002-05-17_Yekaterinburg_Lead_Men_no-round.csv
Petrenko Maksym,UKR,9,,UIAA Worldcup - Yekaterinburg (RUS) 2002 - Red Cards withdrawn,276,2002,Yekaterinburg,Lead,Men,2002-05-17,/api/v1/events/276/result/1,2002-05-17_Yekaterinburg_Lead_Men_no-round.csv
