name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,start_date,event_results
Ryepko Olena,UKR,1,,UIAA Worldcup - Singapore (SIN) 2002,284,2002,Singapore,Speed,Women,2002-08-23,/api/v1/events/284/result/6
Hendrawati Agung Ethi,INA,2,,UIAA Worldcup - Singapore (SIN) 2002,284,2002,Singapore,Speed,Women,2002-08-23,/api/v1/events/284/result/6
Yuniar Yuyun,INA,3,,UIAA Worldcup - Singapore (SIN) 2002,284,2002,Singapore,Speed,Women,2002-08-23,/api/v1/events/284/result/6
Piratinskaya Mayya,RUS,4,,UIAA Worldcup - Singapore (SIN) 2002,284,2002,Singapore,Speed,Women,2002-08-23,/api/v1/events/284/result/6
Saulevich Olesya,RUS,5,,UIAA Worldcup - Singapore (SIN) 2002,284,2002,Singapore,Speed,Women,2002-08-23,/api/v1/events/284/result/6
Choi Shun-Yuk,HKG,6,,UIAA Worldcup - Singapore (SIN) 2002,284,2002,Singapore,Speed,Women,2002-08-23,/api/v1/events/284/result/6
Li Chunhua,CHN,7,,UIAA Worldcup - Singapore (SIN) 2002,284,2002,Singapore,Speed,Women,2002-08-23,/api/v1/events/284/result/6
Yurina Valentina,RUS,8,,UIAA Worldcup - Singapore (SIN) 2002,284,2002,Singapore,Speed,Women,2002-08-23,/api/v1/events/284/result/6
Forestier Monique,AUS,9,,UIAA Worldcup - Singapore (SIN) 2002,284,2002,Singapore,Speed,Women,2002-08-23,/api/v1/events/284/result/6
Lesaca Lissa,PHI,10,,UIAA Worldcup - Singapore (SIN) 2002,284,2002,Singapore,Speed,Women,2002-08-23,/api/v1/events/284/result/6
Twang Xiao Hui,SGP,11,,UIAA Worldcup - Singapore (SIN) 2002,284,2002,Singapore,Speed,Women,2002-08-23,/api/v1/events/284/result/6
Huang Li-Ping,CHN,12,,UIAA Worldcup - Singapore (SIN) 2002,284,2002,Singapore,Speed,Women,2002-08-23,/api/v1/events/284/result/6
Chung Sue Ann,SGP,13,,UIAA Worldcup - Singapore (SIN) 2002,284,2002,Singapore,Speed,Women,2002-08-23,/api/v1/events/284/result/6
Neliwati Evi,INA,14,,UIAA Worldcup - Singapore (SIN) 2002,284,2002,Singapore,Speed,Women,2002-08-23,/api/v1/events/284/result/6
