name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,start_date,event_results,source_file
Cufar Martina,SLO,1,,UIAA Worldcup - Yekaterinburg (RUS) 2002 - Red Cards withdrawn,276,2002,Yekaterinburg,Lead,Women,2002-05-17,/api/v1/events/276/result/5,2002-05-17_Yekaterinburg_Lead_Women_no-round.csv
Sarkany Muriel,BEL,2,,UIAA Worldcup - Yekaterinburg (RUS) 2002 - Red Cards withdrawn,276,2002,Yekaterinburg,Lead,Women,2002-05-17,/api/v1/events/276/result/5,2002-05-17_Yekaterinburg_Lead_Women_no-round.csv
Uhden Marietta,GER,3,,UIAA Worldcup - Yekaterinburg (RUS) 2002 - Red Cards withdrawn,276,2002,Yekaterinburg,Lead,Women,2002-05-17,/api/v1/events/276/result/5,2002-05-17_Yekaterinburg_Lead_Women_no-round.csv
Levet Sandrine,FRA,4,,UIAA Worldcup - Yekaterinburg (RUS) 2002 - Red Cards withdrawn,276,2002,Yekaterinburg,Lead,Women,2002-05-17,/api/v1/events/276/result/5,2002-05-17_Yekaterinburg_Lead_Women_no-round.csv
Gros Natalija,SLO,5,,UIAA Worldcup - Yekaterinburg (RUS) 2002 - Red Cards withdrawn,276,2002,Yekaterinburg,Lead,Women,2002-05-17,/api/v1/events/276/result/5,2002-05-17_Yekaterinburg_Lead_Women_no-round.csv
Pouget Emilie,FRA,6,,UIAA Worldcup - Yekaterinburg (RUS) 2002 - Red Cards withdrawn,276,2002,Yekaterinburg,Lead,Women,2002-05-17,/api/v1/events/276/result/5,2002-05-17_Yekaterinburg_Lead_Women_no-round.csv
Knorr Damaris,GER,7,,UIAA Worldcup - Yekaterinburg (RUS) 2002 - Red Cards withdrawn,276,2002,Yekaterinburg,Lead,Women,2002-05-17,/api/v1/events/276/result/5,2002-05-17_Yekaterinburg_Lead_Women_no-round.csv
Sedlmayer Katrin,GER,8,,UIAA Worldcup - Yekaterinburg (RUS) 2002 - Red Cards withdrawn,276,2002,Yekaterinburg,Lead,Women,2002-05-17,/api/v1/events/276/result/5,2002-05-17_Yekaterinburg_Lead_Women_no-round.csv
Minoret Chloé,FRA,9,,UIAA Worldcup - Yekaterinburg (RUS) 2002 - Red Cards withdrawn,276,2002,Yekaterinburg,Lead,Women,2002-05-17,/api/v1/events/276/result/5,2002-05-17_Yekaterinburg_Lead_Women_no-round.csv
Schultz Annatina,SUI,10,,UIAA Worldcup - Yekaterinburg (RUS) 2002 - Red Cards withdrawn,276,2002,Yekaterinburg,Lead,Women,2002-05-17,/api/v1/events/276/result/5,2002-05-17_Yekaterinburg_Lead_Women_no-round.csv
Iakovleva Olga,RUS,11,,UIAA Worldcup - Yekaterinburg (RUS) 2002 - Red Cards withdrawn,276,2002,Yekaterinburg,Lead,Women,2002-05-17,/api/v1/events/276/result/5,2002-05-17_Yekaterinburg_Lead_Women_no-round.csv
schöpf Bettina,AUT,12,,UIAA Worldcup - Yekaterinburg (RUS) 2002 - Red Cards withdrawn,276,2002,Yekaterinburg,Lead,Women,2002-05-17,/api/v1/events/276/result/5,2002-05-17_Yekaterinburg_Lead_Women_no-round.csv
Chereshneva Venera,RUS,13,,UIAA Worldcup - Yekaterinburg (RUS) 2002 - Red Cards withdrawn,276,2002,Yekaterinburg,Lead,Women,2002-05-17,/api/v1/events/276/result/5,2002-05-17_Yekaterinburg_Lead_Women_no-round.csv
Abramchuk Yulia,RUS,14,,UIAA Worldcup - Yekaterinburg (RUS) 2002 - Red Cards withdrawn,276,2002,Yekaterinburg,Lead,Women,2002-05-17,/api/v1/events/276/result/5,2002-05-17_Yekaterinburg_Lead_Women_no-round.csv
Petrignet Carole,FRA,15,,UIAA Worldcup - Yekaterinburg (RUS) 2002 - Red Cards withdrawn,276,2002,Yekaterinburg,Lead,Women,2002-05-17,/api/v1/events/276/result/5,2002-05-17_Yekaterinburg_Lead_Women_no-round.csv
Balakireva Alexandra,RUS,16,,UIAA Worldcup - Yekaterinburg (RUS) 2002 - Red Cards withdrawn,276,2002,Yekaterinburg,Lead,Women,2002-05-17,/api/v1/events/276/result/5,2002-05-17_Yekaterinburg_Lead_Women_no-round.csv
Lavarda Jenny,ITA,17,,UIAA Worldcup - Yekaterinburg (RUS) 2002 - Red Cards withdrawn,276,2002,Yekaterinburg,Lead,Women,2002-05-17,/api/v1/events/276/result/5,2002-05-17_Yekaterinburg_Lead_Women_no-round.csv
Kryvonis Olena,UKR,18,,UIAA Worldcup - Yekaterinburg (RUS) 2002 - Red Cards withdrawn,276,2002,Yekaterinburg,Lead,Women,2002-05-17,/api/v1/events/276/result/5,2002-05-17_Yekaterinburg_Lead_Women_no-round.csv
Ostapenko Olena,UKR,19,,UIAA Worldcup - Yekaterinburg (RUS) 2002 - Red Cards withdrawn,276,2002,Yekaterinburg,Lead,Women,2002-05-17,/api/v1/events/276/result/5,2002-05-17_Yekaterinburg_Lead_Women_no-round.csv
Rymcha Natalia,RUS,20,,UIAA Worldcup - Yekaterinburg (RUS) 2002 - Red Cards withdrawn,276,2002,Yekaterinburg,Lead,Women,2002-05-17,/api/v1/events/276/result/5,2002-05-17_Yekaterinburg_Lead_Women_no-round.csv
Korolkova Ekaterina,RUS,21,,UIAA Worldcup - Yekaterinburg (RUS) 2002 - Red Cards withdrawn,276,2002,Yekaterinburg,Lead,Women,2002-05-17,/api/v1/events/276/result/5,2002-05-17_Yekaterinburg_Lead_Women_no-round.csv
Benetti Lisa,ITA,22,,UIAA Worldcup - Yekaterinburg (RUS) 2002 - Red Cards withdrawn,276,2002,Yekaterinburg,Lead,Women,2002-05-17,/api/v1/events/276/result/5,2002-05-17_Yekaterinburg_Lead_Women_no-round.csv
Nesterova Natalia,RUS,23,,UIAA Worldcup - Yekaterinburg (RUS) 2002 - Red Cards withdrawn,276,2002,Yekaterinburg,Lead,Women,2002-05-17,/api/v1/events/276/result/5,2002-05-17_Yekaterinburg_Lead_Women_no-round.csv
Perlova Nataliya,UKR,24,,UIAA Worldcup - Yekaterinburg (RUS) 2002 - Red Cards withdrawn,276,2002,Yekaterinburg,Lead,Women,2002-05-17,/api/v1/events/276/result/5,2002-05-17_Yekaterinburg_Lead_Women_no-round.csv
Nilsson Ingela,SWE,25,,UIAA Worldcup - Yekaterinburg (RUS) 2002 - Red Cards withdrawn,276,2002,Yekaterinburg,Lead,Women,2002-05-17,/api/v1/events/276/result/5,2002-05-17_Yekaterinburg_Lead_Women_no-round.csv
Stendal Linn Karin,NOR,26,,UIAA Worldcup - Yekaterinburg (RUS) 2002 - Red Cards withdrawn,276,2002,Yekaterinburg,Lead,Women,2002-05-17,/api/v1/events/276/result/5,2002-05-17_Yekaterinburg_Lead_Women_no-round.csv
Lage Lisa,USA,27,,UIAA Worldcup - Yekaterinburg (RUS) 2002 - Red Cards withdrawn,276,2002,Yekaterinburg,Lead,Women,2002-05-17,/api/v1/events/276/result/5,2002-05-17_Yekaterinburg_Lead_Women_no-round.csv
Laszlo Helene Belle,NOR,28,,UIAA Worldcup - Yekaterinburg (RUS) 2002 - Red Cards withdrawn,276,2002,Yekaterinburg,Lead,Women,2002-05-17,/api/v1/events/276/result/5,2002-05-17_Yekaterinburg_Lead_Women_no-round.csv
