name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,start_date,event_results,source_file
Levet Sandrine,FRA,1,,UIAA Worldcup - Erlangen (GER) 2004,348,2004,Erlangen,Boulder,Women,2004-04-15,/api/v1/events/348/result/7,2004-04-15_Erlangen_Boulder_Women_no-round.csv
Abramchuk Yulia,RUS,2,,UIAA Worldcup - Erlangen (GER) 2004,348,2004,Erlangen,Boulder,Women,2004-04-15,/api/v1/events/348/result/7,2004-04-15_Erlangen_Boulder_Women_no-round.csv
Lavarda Jenny,ITA,3,,UIAA Worldcup - Erlangen (GER) 2004,348,2004,Erlangen,Boulder,Women,2004-04-15,/api/v1/events/348/result/7,2004-04-15_Erlangen_Boulder_Women_no-round.csv
Theroux Corinne,FRA,4,,UIAA Worldcup - Erlangen (GER) 2004,348,2004,Erlangen,Boulder,Women,2004-04-15,/api/v1/events/348/result/7,2004-04-15_Erlangen_Boulder_Women_no-round.csv
Berry Samantha,AUS,5,,UIAA Worldcup - Erlangen (GER) 2004,348,2004,Erlangen,Boulder,Women,2004-04-15,/api/v1/events/348/result/7,2004-04-15_Erlangen_Boulder_Women_no-round.csv
Haager Nicola,GER,6,,UIAA Worldcup - Erlangen (GER) 2004,348,2004,Erlangen,Boulder,Women,2004-04-15,/api/v1/events/348/result/7,2004-04-15_Erlangen_Boulder_Women_no-round.csv
Perlova Nataliya,UKR,7,,UIAA Worldcup - Erlangen (GER) 2004,348,2004,Erlangen,Boulder,Women,2004-04-15,/api/v1/events/348/result/7,2004-04-15_Erlangen_Boulder_Women_no-round.csv
Lipenska Helena,CZE,8,,UIAA Worldcup - Erlangen (GER) 2004,348,2004,Erlangen,Boulder,Women,2004-04-15,/api/v1/events/348/result/7,2004-04-15_Erlangen_Boulder_Women_no-round.csv
Piszczek Renata,POL,9,,UIAA Worldcup - Erlangen (GER) 2004,348,2004,Erlangen,Boulder,Women,2004-04-15,/api/v1/events/348/result/7,2004-04-15_Erlangen_Boulder_Women_no-round.csv
Bibik Olga,RUS,10,,UIAA Worldcup - Erlangen (GER) 2004,348,2004,Erlangen,Boulder,Women,2004-04-15,/api/v1/events/348/result/7,2004-04-15_Erlangen_Boulder_Women_no-round.csv
Danion Juliette,FRA,11,,UIAA Worldcup - Erlangen (GER) 2004,348,2004,Erlangen,Boulder,Women,2004-04-15,/api/v1/events/348/result/7,2004-04-15_Erlangen_Boulder_Women_no-round.csv
Rogeaux Fanny,FRA,12,,UIAA Worldcup - Erlangen (GER) 2004,348,2004,Erlangen,Boulder,Women,2004-04-15,/api/v1/events/348/result/7,2004-04-15_Erlangen_Boulder_Women_no-round.csv
Abgrall Emilie,FRA,13,,UIAA Worldcup - Erlangen (GER) 2004,348,2004,Erlangen,Boulder,Women,2004-04-15,/api/v1/events/348/result/7,2004-04-15_Erlangen_Boulder_Women_no-round.csv
Son Mélanie,FRA,14,,UIAA Worldcup - Erlangen (GER) 2004,348,2004,Erlangen,Boulder,Women,2004-04-15,/api/v1/events/348/result/7,2004-04-15_Erlangen_Boulder_Women_no-round.csv
Ritsch Isabella,AUT,15,,UIAA Worldcup - Erlangen (GER) 2004,348,2004,Erlangen,Boulder,Women,2004-04-15,/api/v1/events/348/result/7,2004-04-15_Erlangen_Boulder_Women_no-round.csv
Dufraisse Alizée,FRA,16,,UIAA Worldcup - Erlangen (GER) 2004,348,2004,Erlangen,Boulder,Women,2004-04-15,/api/v1/events/348/result/7,2004-04-15_Erlangen_Boulder_Women_no-round.csv
Marchisio Stella,ITA,17,,UIAA Worldcup - Erlangen (GER) 2004,348,2004,Erlangen,Boulder,Women,2004-04-15,/api/v1/events/348/result/7,2004-04-15_Erlangen_Boulder_Women_no-round.csv
Bauer Tanja,GER,18,,UIAA Worldcup - Erlangen (GER) 2004,348,2004,Erlangen,Boulder,Women,2004-04-15,/api/v1/events/348/result/7,2004-04-15_Erlangen_Boulder_Women_no-round.csv
Sandoz Mélanie,FRA,19,,UIAA Worldcup - Erlangen (GER) 2004,348,2004,Erlangen,Boulder,Women,2004-04-15,/api/v1/events/348/result/7,2004-04-15_Erlangen_Boulder_Women_no-round.csv
Anthoni Kim,BEL,20,,UIAA Worldcup - Erlangen (GER) 2004,348,2004,Erlangen,Boulder,Women,2004-04-15,/api/v1/events/348/result/7,2004-04-15_Erlangen_Boulder_Women_no-round.csv
Mills Katherine,GBR,21,,UIAA Worldcup - Erlangen (GER) 2004,348,2004,Erlangen,Boulder,Women,2004-04-15,/api/v1/events/348/result/7,2004-04-15_Erlangen_Boulder_Women_no-round.csv
Hawke Emma,NZL,22,,UIAA Worldcup - Erlangen (GER) 2004,348,2004,Erlangen,Boulder,Women,2004-04-15,/api/v1/events/348/result/7,2004-04-15_Erlangen_Boulder_Women_no-round.csv
Swart Nienke,NED,23,,UIAA Worldcup - Erlangen (GER) 2004,348,2004,Erlangen,Boulder,Women,2004-04-15,/api/v1/events/348/result/7,2004-04-15_Erlangen_Boulder_Women_no-round.csv
Stöhr Ursula,AUT,24,,UIAA Worldcup - Erlangen (GER) 2004,348,2004,Erlangen,Boulder,Women,2004-04-15,/api/v1/events/348/result/7,2004-04-15_Erlangen_Boulder_Women_no-round.csv
