name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,start_date,event_results,source_file
Levet Sandrine,FRA,1,,UIAA Worldcup - Huzou (CHN) 2004,357,2004,Huzou,Boulder,Women,2004-09-24,/api/v1/events/357/result/7,2004-09-24_Huzou_Boulder_Women_no-round.csv
Abramchuk Yulia,RUS,2,,UIAA Worldcup - Huzou (CHN) 2004,357,2004,Huzou,Boulder,Women,2004-09-24,/api/v1/events/357/result/7,2004-09-24_Huzou_Boulder_Women_no-round.csv
Bibik Olga,RUS,3,,UIAA Worldcup - Huzou (CHN) 2004,357,2004,Huzou,Boulder,Women,2004-09-24,/api/v1/events/357/result/7,2004-09-24_Huzou_Boulder_Women_no-round.csv
Stöhr Anna,AUT,4,,UIAA Worldcup - Huzou (CHN) 2004,357,2004,Huzou,Boulder,Women,2004-09-24,/api/v1/events/357/result/7,2004-09-24_Huzou_Boulder_Women_no-round.csv
Son Mélanie,FRA,5,,UIAA Worldcup - Huzou (CHN) 2004,357,2004,Huzou,Boulder,Women,2004-09-24,/api/v1/events/357/result/7,2004-09-24_Huzou_Boulder_Women_no-round.csv
Lavarda Jenny,ITA,6,,UIAA Worldcup - Huzou (CHN) 2004,357,2004,Huzou,Boulder,Women,2004-09-24,/api/v1/events/357/result/7,2004-09-24_Huzou_Boulder_Women_no-round.csv
Perlova Nataliya,UKR,7,,UIAA Worldcup - Huzou (CHN) 2004,357,2004,Huzou,Boulder,Women,2004-09-24,/api/v1/events/357/result/7,2004-09-24_Huzou_Boulder_Women_no-round.csv
Danion Juliette,FRA,8,,UIAA Worldcup - Huzou (CHN) 2004,357,2004,Huzou,Boulder,Women,2004-09-24,/api/v1/events/357/result/7,2004-09-24_Huzou_Boulder_Women_no-round.csv
Bacher Barbara,AUT,9,,UIAA Worldcup - Huzou (CHN) 2004,357,2004,Huzou,Boulder,Women,2004-09-24,/api/v1/events/357/result/7,2004-09-24_Huzou_Boulder_Women_no-round.csv
Ogawa Tomoko,JPN,10,,UIAA Worldcup - Huzou (CHN) 2004,357,2004,Huzou,Boulder,Women,2004-09-24,/api/v1/events/357/result/7,2004-09-24_Huzou_Boulder_Women_no-round.csv
Berry Samantha,AUS,11,,UIAA Worldcup - Huzou (CHN) 2004,357,2004,Huzou,Boulder,Women,2004-09-24,/api/v1/events/357/result/7,2004-09-24_Huzou_Boulder_Women_no-round.csv
Huang Li-Ping,CHN,12,,UIAA Worldcup - Huzou (CHN) 2004,357,2004,Huzou,Boulder,Women,2004-09-24,/api/v1/events/357/result/7,2004-09-24_Huzou_Boulder_Women_no-round.csv
Martin Sancho Berta,ESP,13,,UIAA Worldcup - Huzou (CHN) 2004,357,2004,Huzou,Boulder,Women,2004-09-24,/api/v1/events/357/result/7,2004-09-24_Huzou_Boulder_Women_no-round.csv
Togawa Yukiko,JPN,14,,UIAA Worldcup - Huzou (CHN) 2004,357,2004,Huzou,Boulder,Women,2004-09-24,/api/v1/events/357/result/7,2004-09-24_Huzou_Boulder_Women_no-round.csv
Liu Gui-Ying,CHN,15,,UIAA Worldcup - Huzou (CHN) 2004,357,2004,Huzou,Boulder,Women,2004-09-24,/api/v1/events/357/result/7,2004-09-24_Huzou_Boulder_Women_no-round.csv
He Cuifang,CHN,16,,UIAA Worldcup - Huzou (CHN) 2004,357,2004,Huzou,Boulder,Women,2004-09-24,/api/v1/events/357/result/7,2004-09-24_Huzou_Boulder_Women_no-round.csv
Wong Ming-o,HKG,17,,UIAA Worldcup - Huzou (CHN) 2004,357,2004,Huzou,Boulder,Women,2004-09-24,/api/v1/events/357/result/7,2004-09-24_Huzou_Boulder_Women_no-round.csv
"Tan Li Ying, Suzanna",SGP,18,,UIAA Worldcup - Huzou (CHN) 2004,357,2004,Huzou,Boulder,Women,2004-09-24,/api/v1/events/357/result/7,2004-09-24_Huzou_Boulder_Women_no-round.csv
Tai Chika,JPN,19,,UIAA Worldcup - Huzou (CHN) 2004,357,2004,Huzou,Boulder,Women,2004-09-24,/api/v1/events/357/result/7,2004-09-24_Huzou_Boulder_Women_no-round.csv
