name,country,round_rank,round_score,event_name,event_id,year,location,discipline,gender,start_date,event_results,source_file
Legrand François,FRA,1,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Men,1997-11-21,/api/v1/events/168/result/1,1997-11-21_Imst_Lead_Men_no-round.csv
Sharma Chris,USA,2,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Men,1997-11-21,/api/v1/events/168/result/1,1997-11-21_Imst_Lead_Men_no-round.csv
Grom Aljosa,SLO,3,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Men,1997-11-21,/api/v1/events/168/result/1,1997-11-21_Imst_Lead_Men_no-round.csv
Cabane Rafael,FRA,4,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Men,1997-11-21,/api/v1/events/168/result/1,1997-11-21_Imst_Lead_Men_no-round.csv
Petrenko Maksym,UKR,5,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Men,1997-11-21,/api/v1/events/168/result/1,1997-11-21_Imst_Lead_Men_no-round.csv
Hirayama Yuji,JPN,6,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Men,1997-11-21,/api/v1/events/168/result/1,1997-11-21_Imst_Lead_Men_no-round.csv
Petit Arnaud,FRA,7,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Men,1997-11-21,/api/v1/events/168/result/1,1997-11-21_Imst_Lead_Men_no-round.csv
Dewilde Paul,FRA,8,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Men,1997-11-21,/api/v1/events/168/result/1,1997-11-21_Imst_Lead_Men_no-round.csv
Brenna Cristian,ITA,9,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Men,1997-11-21,/api/v1/events/168/result/1,1997-11-21_Imst_Lead_Men_no-round.csv
Petit François,FRA,9,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Men,1997-11-21,/api/v1/events/168/result/1,1997-11-21_Imst_Lead_Men_no-round.csv
Bindhammer Andreas,GER,11,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Men,1997-11-21,/api/v1/events/168/result/1,1997-11-21_Imst_Lead_Men_no-round.csv
Millet Sylvain,FRA,12,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Men,1997-11-21,/api/v1/events/168/result/1,1997-11-21_Imst_Lead_Men_no-round.csv
Core Christian,ITA,13,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Men,1997-11-21,/api/v1/events/168/result/1,1997-11-21_Imst_Lead_Men_no-round.csv
Laurence Ludovic,FRA,13,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Men,1997-11-21,/api/v1/events/168/result/1,1997-11-21_Imst_Lead_Men_no-round.csv
Zardini Luca,ITA,15,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Men,1997-11-21,/api/v1/events/168/result/1,1997-11-21_Imst_Lead_Men_no-round.csv
Vickers Ian,GBR,16,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Men,1997-11-21,/api/v1/events/168/result/1,1997-11-21_Imst_Lead_Men_no-round.csv
Lella Donato,ITA,17,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Men,1997-11-21,/api/v1/events/168/result/1,1997-11-21_Imst_Lead_Men_no-round.csv
Rakhmetov Salavat,RUS,18,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Men,1997-11-21,/api/v1/events/168/result/1,1997-11-21_Imst_Lead_Men_no-round.csv
Calibani Mauro,ITA,19,,UIAA Worldcup - Imst 1997,168,1997,Imst,Lead,Men,1997-11-21,/api/v1/events/168/result/1,1997-11-21_Imst_Lead_Men_no-round.csv
